17,1218.422,1168.754,718.081,2473.159,1447,2036.846,1493.808,2074.114,948.281,985.176,1253.382,1409.094,1347.647,1516.529,1192.094,1573.375,240.812,1243.569,1149.031,682.138,702.281,680.976,785.333,329.25
18,1255.047,1212.033,691.267,2387.023,1408.5,1775.346,1516.385,1742.682,942.844,1236.794,1323.882,1397.812,1285.618,1556.882,1156.625,1270.781,270.406,1239.098,1413.781,727.013,840.906,651.786,847.722,282.797
19,1182.547,1125.836,674.663,2539.023,1389.5,1967.885,1492,1781.568,969.875,2091.912,1328.853,1411.5,1209.765,1441.088,1167.75,1300.219,290.719,1220.725,1104.094,688.625,671.156,678.595,736.556,323.375
20,1325.859,1100.443,653.349,2651.727,1385.172,1975.154,1547.962,1596.727,931.25,821.559,1412.471,1438.188,1313.941,1492.971,1119.656,1362.188,335.812,1295.255,1104.031,687.425,737.5,644.738,725.472,2199.938
21,1269.188,1092.688,713.86,2500.545,1295.069,1820.808,1669.423,2155.364,967.406,878.382,1312.235,1393.438,1269.647,1435.235,1298.719,1381.062,303.5,1308.765,1068.094,664.65,769.75,651.976,705.889,427.172
22,1211.672,1148.18,1231.837,2438.023,1374.983,1897.5,1757.577,1634.773,876.312,859.912,1399.529,1357.562,1297.618,1543.235,1305.562,1430.438,269.531,1326.588,1162.156,679.025,724.719,639.262,760.361,285.891
23,1240.391,1110.984,801.488,2499.295,1471.655,1974.462,1654.019,1733.5,985.531,870.118,1235.206,1377.344,1209.912,1420.941,1407.094,1228.688,345.031,1166,1212.312,733.188,727.625,755.738,778.389,287.422
24,1237.531,1117.803,759.721,2492.955,1434.448,1880.577,1615.673,1463.068,881.906,799.059,1367.118,1390.125,1226.382,1566.382,1186.688,1038.188,229.844,1275.529,1142.656,724.5,781.719,743.048,750.278,309.016
25,1278.062,1072.443,689.733,2680.773,1492.603,1759.231,1624.731,1713.182,873.75,836.676,1514.088,1448.438,1173.265,1580.765,1210.25,1322.438,274.531,1282.784,1074,682.138,1094.344,673.595,689.139,271.672
26,1270.5,1134.688,773.779,2702.977,1350.914,1793,1511.712,1679.591,942.5,805.029,1392.853,1393.312,1429.265,1852.971,1087.031,1149.625,316.906,1287.882,1032.469,705.75,3617.188,655.571,791.778,303.766
27,1271.812,1176.623,716.744,2609.659,1359.724,4095,1444.904,1540.591,869.75,944.147,1399.353,1370.5,1277.941,1632.647,1212.438,1271.594,278.438,1262.902,1099.062,768.925,2210.812,663.19,768.111,307.828
28,1283.656,1122.148,755.093,2561.5,1484.086,3259.539,1481.885,1882.227,1047.438,927.706,1458.441,1469.875,1277.912,1520.471,1178.219,1228.344,256.094,1258.902,1506.438,744.162,2987.688,662.048,790.056,325.094
29,1259.062,1032.262,715.791,2539.682,1323.638,2008.731,1563.75,1766.25,980.875,916.824,1264.177,1500.656,1427.471,1490.029,1179.938,1265.875,302.125,1170.118,1106.5,734.7,1613.469,645.738,743.889,292.547
30,1139.109,1055.672,751.128,2568.5,1393.224,1976.538,1546.327,1618.25,988.781,971.735,1340.559,1510.844,1358.118,1488,1195.656,1186.781,291.156,1197.686,2023.562,756.263,860.75,631.167,789.056,329.906
31,1136.5,1090.033,750.279,2420.977,1495.534,1931.731,1590.942,2071.295,987.156,893.265,1263.382,1282.938,1328.735,1582.206,1138.438,1197.969,286.031,1197.196,2295.094,726.95,613.969,667.214,755.444,357.797
32,1196.547,1137.672,738.174,2422.364,1548.724,1962.654,1513.077,1864.614,1016.781,1084.588,1356.118,1411.406,1336.559,1459.353,1301.594,1271.594,293.938,1334.882,4095,752.013,445.844,632.167,710.361,332.25
33,1101.703,1164.131,762.86,2491.5,1421.69,2110.461,1852.327,2137.5,997.969,1041.882,1444.412,1419.438,1271.177,1501.206,1157.469,1249.188,315.031,1311.098,4095,732.675,619.156,706.095,805.944,318.281
34,1172.562,1154.066,1054.547,2495.545,1449.466,2073.961,1768.288,2115.273,1069.188,898.882,1440.382,1355.969,1354.471,1622.265,1041.031,1271.625,270.469,1238.098,3869.094,655.7,551.25,794.571,763.667,329.297
35,1213.641,1068.754,716.291,2534.682,1374.397,2203.461,1642.288,2214.318,1062.219,970.029,1325.941,1584.062,1335.323,1645.912,1268.375,1218.688,250.625,1309.039,1854.031,757.05,579.844,734.833,772.694,298.062
36,1217.359,1024.803,736.872,2547.818,1500.5,1931.615,1641.5,1772.5,1123.938,970.794,1297.059,1543.688,1328.382,1436.147,1119.188,1311.688,317.906,1280.902,1210.781,733.35,498.875,773.81,743.833,339.766
37,1194.875,1122.951,735.919,2661.227,1415.362,2043.308,1629.173,1828.295,974.75,948.618,1566.265,1439.469,1243.529,1359.147,1230.875,1254.594,245.375,1225.569,1296.219,707.6,680.188,609.571,833.139,319.031
38,1197.266,1094.377,698.721,2567.886,1482.069,2082.577,1435,1824.545,1076.188,896.206,1352.735,1386.594,1232.382,1375.471,1221.938,1191.375,306.688,1179.549,1113.125,650.963,556.188,511.405,837.833,338.812
39,1152.141,1148.098,734.605,2659.023,1448.534,2238.5,1350.269,1640.727,1057.812,943.618,1282.794,1427.594,1349.029,1423.177,1212.688,1256.812,269.125,1246.647,1165.938,773.4,594.562,670.786,763.833,315.391
40,1203.719,1154.738,758.779,2574.841,1510.603,2056.692,1493.327,1812.205,1039.438,1084.677,1375.529,1360.594,1352.294,1497.382,1140.594,1144.75,255.281,1331.02,1063.094,775.625,529.969,696.667,757.639,314.094
41,1183.547,1154.836,728,2538.295,1437.603,1947.538,1465.135,1965.432,1017.188,904.882,1399.5,1341.406,1346.971,1519.765,1365.438,1332.812,262.188,1279.922,1105.906,754.537,478.5,774.167,848.806,333
42,1153.562,1152.574,734.721,2588.659,1393.448,1909.846,1473.288,1871.591,1017.156,913.029,1258.147,1439.688,1233.294,1592.735,1221.625,1143.156,253.281,1528.902,1259.75,773.55,601.281,731.571,734.583,325.094
43,1180.453,1104.246,885.651,2459.841,1479.655,2119.039,1479.577,1772.659,1086.344,844.118,1277.647,1373.25,1384.118,1436.177,1603.125,1276.188,270.719,1234.529,1152.531,745.15,500.938,776,736.139,285.109
44,1120.031,1091.279,789.837,2534.023,1546.19,2036.615,1509.288,1755.636,1032.062,847.029,1304.794,1336.219,1371.941,1640.177,1152.875,1194.812,296.25,1388.627,966.531,731.475,599.812,659.119,753.472,317.609
45,1133.984,1034.443,746.57,2668.318,1430.31,1984.462,1438,1664.477,1025.094,909.735,1438.765,1545.938,1333.088,1488.088,1192.625,1192.5,229,1364.98,1120.312,737.35,525.312,652.952,818.583,285.109
46,1305.547,1112.197,698.767,2727.932,1443.724,2174.346,1565.308,2307.568,999.688,1027.941,1242.441,1440.031,1416.206,1528.412,1110.781,1348.5,271.25,1370.02,1217.969,702.638,588.469,560.667,847.889,355.156
47,1273.75,1121.098,785.36,2601.523,1360.828,2199.385,1515.538,1837.682,1026.844,932.529,1430.765,1465.875,1449.235,1553.853,1206.031,2503.562,284.781,1295.627,1173.25,757.65,500.531,705.262,713.778,377.75
48,1084.375,1139,743.919,2454.659,1468.034,2117.577,1423.577,2110.795,1064.688,1012.059,1243.471,1315.844,1404,1379.206,1309.75,4095,327.625,1310.49,1049.938,766.987,470.281,636.5,775.278,301.719
49,1147.234,1111.18,665.547,2496.432,1290.466,2122.885,1481.442,2195.727,1041.719,959.765,1462.059,1503.469,1440.853,1515.677,1268.062,3899.469,271.625,1452.49,1158.719,688.625,520.562,709.048,815.111,353.031
50,1205.109,1081.492,976.942,2437.977,1374.741,2132.346,1532.558,2080.727,1264.094,893.706,1351.059,1392.188,1376.029,1848.059,1285.094,1849.688,293.594,1443.51,1166.656,707.862,601.125,616,813.611,316.938
51,1205.75,1174.918,755.605,2451.341,1396.448,2326.461,1524.212,2094.909,1003.125,983.176,1381.471,1457.625,1354.088,1438.029,1246.156,1319.719,289.312,1343.922,1135.594,698.775,533.312,706.952,739.75,342.922
52,1179.531,1110.607,747.174,2417.318,1469.552,2109.231,1638.365,1870.977,1067.906,900.412,1394.588,1360.969,1530.029,1577,1288,1278.281,254.562,1326.333,1155.812,702.2,508.312,823.595,783.361,346.172
53,1172.266,1095.984,813.744,2512.864,1518.121,2029.731,1500.231,2487.273,965.031,4095,1355.471,1471.156,1231.618,1507.412,1312.562,1294.656,258.406,1303.314,1214.5,708.65,562.031,647.786,767.639,324.312
54,1149.156,1141.525,743.942,2499.273,1502.793,1999.654,1624.692,2022.682,861.594,2389.088,1357.206,1375.719,1291,1610.5,1189.156,1252.25,305.031,1189.882,1200.156,773.4,560.781,643.262,853.278,310.344
55,1156.781,1093.672,778.907,2597.159,1559.19,2220.346,1472.212,2186.341,994.062,928.912,1397.735,1483.75,1536.265,1406.912,1304.469,1235.781,265.656,1253.039,1114.406,769,545.594,653.357,746.667,292.219
56,1169.828,1168.148,734.837,2590.455,1546.672,2103.654,1677.923,2039.682,1079.406,894.206,1407.677,1451.781,1422.059,1598.853,1087.844,1302.781,251.562,1179.686,1273.438,683.75,533.75,621.952,701.833,356.516
57,1220.828,1165.475,762.395,2584.773,1529.259,3360.461,1628.712,2267.523,933.969,888.588,1275.323,1350.219,1381.412,1433.5,1165.938,1356.5,263.844,1296.451,1131.469,792.925,556.625,671.143,798.111,338.016
58,1208.062,1108.443,734.953,2560.818,1489.707,2291.808,1522.25,1794.273,1019.219,908.265,1440.529,1532.25,1345.206,1378.235,1294.344,1291.156,281.188,1289.373,1311.812,700.862,674.969,635.238,714.083,338.984
59,1159.953,1099.59,752.849,2542.227,1529.103,2036.346,1475.346,1684.25,999.469,870.559,1850.353,1363.406,1539.882,1477.941,1252.062,1332.531,276.031,1238.784,1156.75,777.075,619.25,608.524,753.722,362.156
60,1161.375,1096.738,770.907,2475.591,1431.862,2063.192,1464.942,1523.545,1042.094,950.324,1325.529,1429.719,1377.323,1477.471,1229.281,1349.344,279.812,1413,1140.781,740.8,651.812,630.5,683.639,285.062
61,1074.469,1199.098,693.837,2479.727,1586.552,2111.461,1428.231,1605.841,967.219,947.147,1397.971,1460.875,1317.647,1477.823,1160.938,1374.875,242.938,1317.804,1149,711.95,584.5,779.524,633.083,282.766
62,1144.188,1061.295,741.209,2345.705,1635.724,1879.654,1427.769,1857.364,929.094,918.765,1241.912,1471.25,1323.206,1592,1323.688,1381.406,366.625,1312.078,1207.438,745.912,598.188,664.976,697.167,273.375
63,1075.594,1082.803,758.547,2588.341,1465.983,2028.808,1523.865,1582.295,1072.375,976,1293.118,1443.938,1366.529,1872.412,1236.312,1380.812,318.031,1195.02,1236.594,715.737,642.906,709.5,703.611,308.516
64,1260.625,1190.18,787.767,2340.409,1469.638,4095,1666.596,1753.773,992.312,1006.029,1207.323,1425.906,1302.235,1498.618,1282.5,1387.125,305.938,1166.863,1140.969,726.125,546.125,752.619,785.333,313.422
65,1195.547,1126.18,709.733,2515.523,1547.207,2562.192,1517.923,1843.659,1007.156,1101.559,1342.353,1423.375,1395.147,1635.677,1138.531,1402.781,268.5,1305.667,1320.469,697.725,697,688.762,788.639,326.797
66,1193.141,1166.787,803.698,2475.341,1536.603,2198.115,1505.038,2258.955,932.812,974.588,1501.971,1434.812,1222.853,1525.559,1125.344,4095,288.5,1214.431,1219.188,698.237,749.969,632.952,710.472,367.797
67,1153.234,1218.18,752.733,2432.977,1538,2195.231,1494.192,1869.841,900.719,1065.618,1507.823,1279.594,1308.471,1571.853,1282.719,3952.281,320.688,1285.431,1157.969,716.375,677.375,654.262,755.528,345.938
68,1151.219,1176.361,760.395,2458.25,1452.103,2012.538,1530.731,1987.955,948.062,946.676,1587.559,1408.562,1403.529,1246,1161.125,1620.219,308.031,1274.137,1035.812,761.35,619.469,662.262,792.694,341.5
69,1138.359,1104.918,766.105,2441.545,1353.241,2159.269,1604.654,2319.205,928.938,947.794,1341.706,1648.656,1351.853,1461.235,1247.75,1353.031,258.594,1334.784,1190.719,727.475,575.5,720.143,710.278,364.766
70,1148.531,1130.557,789.651,2377.523,1542.81,2276.692,1515.846,2006.068,1042.188,1123,1409.735,1601.719,1384.059,1486.823,1213,1303.438,300.125,1271.922,1268.812,730.725,522.094,712.214,712.167,338.562
71,1180.984,1190.312,728.233,2458.114,1602.621,3779.615,1595,1777.75,1008.344,1107.118,1287.382,1522.344,1388.382,1400.882,1223.25,1169.781,298.531,1262.314,1322.062,800.6,517.031,767.571,755.806,366.719
72,1069.797,1061.574,766.291,2393.023,1586.862,4095,1560,1773.795,1135,1182.618,1500.618,1368.031,1399.353,1486.147,1186.375,1307.625,251.562,1244.902,1077.125,679.862,529.406,767.119,779.75,331.641
73,1186.734,1118.607,750.57,2448.909,1418.276,2632.769,1467.788,1557.909,1039.469,1146.147,1398.029,1461.781,1425.677,1618.353,1275.719,1301.844,227.969,1138.078,1066.75,747.562,471.5,632.429,683.444,343.625
74,1083.328,1169.279,704.884,2255.295,1403.638,2401.769,1477.462,1528.386,1131.938,1152.323,1517.353,1392.812,1449.588,1334.471,1106.844,1232.938,311.625,1442,1099.375,731.013,469.219,640.619,820.306,399.609
75,1155.938,1106.443,788.5,2316.477,1475.241,2244.269,1612.865,1613.023,993.5,1078.941,1480.853,1544.312,1371.471,1398.588,1029.25,1261.781,380.75,1064.137,1160.5,802.263,510.344,682.024,799.111,331.016
76,1120.828,1092,724.43,2330.568,1560.517,2332.808,1513.75,1809.091,1023.625,1015.794,1347.206,1397.562,1411.794,1540.323,1225,1235.844,283.594,1167.098,1124.938,750.388,479.594,707.905,673.806,352.047
77,1130.516,1137.229,752.302,2471.659,1597.707,2379,1722.288,2057.068,993.688,1048.206,1464.559,1375.594,1347.559,1450.853,1346,1119.969,300.344,1094.706,1180.844,731.25,510.75,646.881,749.5,364.688
78,1127.594,1188.541,758.919,2209.955,1629.983,2317.539,1582.962,1872.227,940.062,1078.088,4095,1389.344,1399.235,1504.147,1172.062,1290.25,302.625,1225.667,1084.875,640.575,461.219,639.833,674.556,359.766
79,1101.594,1064.098,1053.128,2283.682,1463.897,2177.461,1587.423,2127.523,1119.156,1128.588,4095,1617.688,1540.647,1422.323,1161.469,1234.719,301.125,1289.627,1107.125,736.263,554.375,754.476,708.889,345.406
80,1041.484,1027.328,769.93,2383.636,1585.034,2388.692,1566.827,1843.364,963.562,1051.206,2392.412,1432.688,1267.529,1353.588,1246.094,1220.031,261.219,1258.275,1301.5,735.375,510.406,687.286,737.5,367.094
81,1134.422,1101,718.372,2543.455,1568.259,2516.808,1564.615,2134.636,1181.125,4095,1368.677,1432.188,1401.735,1303.382,1286.062,1224.906,333.969,1301.569,1135.344,769.513,528.562,698.714,750.667,332.844
82,991.625,1119.574,746.07,2332.909,1540.448,2553.961,1414.673,1567.455,1127.156,991.588,1306.5,1431.719,1444.382,1470.088,1191.812,1311.031,318.094,1214.177,1192.438,804.963,545.938,709.643,763.306,388.016
83,1063.625,1116.607,806.302,2335.659,1584.776,2423.885,1516.25,1754.045,1006.906,988.971,1142.677,1426.031,1352.5,1445.765,1150.906,1237.812,302.844,1234.549,1226.438,747.263,466.125,702.595,647.444,299.609
84,1092.672,1146.312,764.605,2356.864,1652.707,4095,1432.865,1491.5,980.125,969.265,1384.794,1513.344,1397.059,1372.118,1167.094,1097.781,554.562,1283.902,1167.625,787.638,448.5,620.143,652.889,359.219
85,1094.906,1079.541,792.291,2340.205,1485.897,3429.039,1474.231,1574.091,977.062,902.647,1212.529,1454.5,1482.882,1563.294,1205.156,1241.906,1384.906,1172.686,1087.188,752.15,487.781,675.143,693.861,367.109
86,1109.25,1058.213,745.465,2333.477,1601.638,2354.731,1558.615,1547.227,952.656,910.176,1365.323,1593.188,1321.441,1388.147,1129.719,1111.812,1982.469,1252.588,1233.594,738.4,550.5,670.381,753.972,298.188
87,1141.734,1097.672,832.43,2261.136,1571.241,2430.423,1928.038,1716.818,924.469,1009.088,1451.294,1620.969,1336.235,1497.529,1315.094,1141.406,2386.812,1245.137,1266.094,735.213,590.938,671.81,700.167,364.641
88,1173.547,1143.688,726.453,2164,1506.379,2439.5,1732.25,1614.386,926.125,1084.677,1306.794,1607.469,1459.294,1318.265,1482.344,1249.531,1881,1258.588,1200.844,764.463,2201.906,602.643,601.306,376.625
89,1087.266,1106.295,826.767,2544.636,1487.862,2245.461,1556.981,1887.727,953.062,1036.412,1304.882,1561.906,1411.177,1328.471,1212.094,1142.312,1301.969,1249.216,1142.062,782.912,2999.344,700.786,665.194,369.125
90,1142.703,1115.59,685.895,2588.045,1485.517,2443.654,1542.808,1964.864,1072.969,1025.147,1252.823,1516.188,1343.882,1192.706,1116.688,1075.938,1121.594,1097.98,1082.156,761.225,1410.875,686.786,674.722,379.797
91,1093.672,1111.771,764.791,2322.045,1442.966,2434.115,1519.577,1799.818,1022.125,972.265,1423.794,1474.844,1397.794,1344.471,1387.406,1127.031,525.125,1275.667,1179.125,732.612,2649.188,690.31,724.778,356.531
92,1036.406,1140.459,755,2314.273,1590.138,2503.039,1555.519,1583.205,985.562,999.824,1325.441,1415.25,1392.088,1365.5,1335.312,1219.625,442.781,1356.275,1064.312,781.388,1881.969,679.405,646.389,371.953
93,1120.281,1007.41,740.233,2411.568,1491.138,2407.269,1525.423,1537.841,1070.344,1046.177,1444.441,1576.688,1549.765,1438.706,1152.531,1212.438,379.969,1320.177,1106.438,749.25,1010.469,776.31,626.194,403.719
94,1111.922,1103.771,749.709,2197.795,1452.897,2395.346,1438.577,1598.455,985.406,965.294,1385.029,1507,1309.382,1312.794,1211.344,1190.125,353.344,1288.765,1169.531,717.225,641.156,677.429,697.806,368.812
95,1073.25,1116.426,684.895,2344.614,1513.586,2237.615,1535.558,2165.932,928.219,942.471,1379.382,1561.5,1462.5,1442.5,1283,1189.406,349.719,1198.941,996.531,750.638,476.188,737.857,726.806,322.188
96,1114.047,1267.984,752.349,2422.068,1626.776,2274.615,1362.058,1620.705,982.656,1135,1396.912,1513.719,1419.353,1391.265,1123.938,1141.312,315.375,1285.725,1135.906,736.225,498.125,660.905,711.75,394.297
97,1102.375,1151.754,730.895,2375.068,1498.552,2358.769,1478.192,1996.023,967.344,970.971,1293.294,1458.375,1457.647,1435.647,1217.406,1250.875,260.594,1208.804,1171.656,722.963,497.125,720.286,760.278,356.312
98,1091.953,1152.754,1003.744,2374.682,1571.914,2438.308,1478.192,2056.136,936.656,974.676,1334.353,1608.75,1426.794,1287.059,1207.5,1284.281,276.781,1248.902,1277.656,779.362,517.594,629.548,778.222,355.281
99,1133.938,1190.41,796.081,2330.136,1665.345,2366.577,1516.231,2521.227,959.875,1056.206,1285.029,1488.562,1422,1387.265,1254.656,1318.031,359.312,1331.216,1143.188,740.15,463.562,602.381,667.472,389.234
100,1133.922,1082.475,768.547,2464.955,1475.328,2254.654,1532.365,1758.795,937.281,1497.912,1361.029,1501.844,1459.912,1405.735,1109.781,1137.938,275.344,1308.412,1193.875,668.15,552.344,616.786,690.778,405.125
101,1068.531,1081.59,772.709,2306.705,1495.603,2414,1582.827,1873.432,1010.219,1383.118,1383.294,1556.469,1421.588,1538.029,1286.688,1175.531,272.469,1274.588,1148.188,718.112,580.75,690.214,728.417,401
102,1172.953,1125.475,678.953,2362.068,1467.017,2374.231,1676.596,1764.045,1119.062,1111.882,1361.265,1633.062,1246.294,1569.471,1106.969,1274.844,240.531,1194.706,1093.031,783.5,519.5,690.833,781.25,327.5
103,1092.125,1168.672,771.43,2295.659,1572.655,2268.769,1616.327,1912.477,1082.688,1105.941,1602.588,1549.75,1432.588,1665.088,1670.594,1196.906,324.188,1256.275,1120.844,753.975,564.094,674.762,775.417,335.828
104,1050.562,1112.279,795.233,2319.25,1660.724,2203.769,1481.288,2059.159,939.062,1040.441,1474.471,1518.062,1349.618,1412.323,1369.781,1266.188,303.406,1252.588,1059.344,755.638,467.875,651.357,737.306,382.688
105,1122.938,1162.885,788.965,2507.614,1676.086,2260.808,1632.212,1649.455,1126.125,1013.206,1456.323,1604.062,1385.265,1455.529,1278.094,1174.875,325.062,1231.51,1218.375,779.513,472.75,633.929,852.306,335.453
106,1092.062,1258.623,782.302,2403.955,1634.448,2346.385,1480.615,1694.045,1113.281,1180.588,1393.823,1534.781,1252.618,1913.118,1261.531,1202.844,352.656,1303.392,1105.188,801.675,512.781,696.81,690.75,293.594
107,1074.234,1182.918,838.814,2367.932,1535.017,2328.308,1489.135,1833.091,1006.594,4095,1417.794,1524.719,1371.823,1506.618,1154.438,1229.656,335.938,1258.118,1231.875,760.463,626.938,695.262,815.472,327.203
108,1135.562,1214.688,723.151,2315.295,1593.259,2481.192,1520.942,1727.705,1106.031,2916.323,1477.206,1509.406,1480.118,1400.147,1238.938,1079.5,277.031,1226.255,1159.594,792.175,516.812,674.5,703,354.234
109,1169.5,1126.885,926.081,2357.545,1552.31,2304.654,1597,1954.977,1015.469,1112.912,1399.382,1487.969,1404.353,1549.559,1181.812,1244.062,267.844,1491.02,1247.938,791.963,529.312,699.905,677.861,372.328
110,1145.891,1010.082,786.5,2469.705,1739.017,3861.423,1711.404,2165.432,1102.562,998.676,1333.029,1509.781,1447.765,1393.088,1286.531,1166.375,327.531,1274.373,1146.031,779.013,540.875,662.857,728.694,417.594
111,930.766,1043.852,789.291,2326.818,1615.19,4095,1592.019,1777.159,1018.469,1027.912,3037,1622.719,1563.706,1476.382,1175.781,1141.375,292.438,1356.02,1067.906,765.325,507.875,650.071,764.139,346.766
112,1138.938,1141.508,746.256,2411.614,1593.379,4095,1567.731,1761.818,1042.094,1031.794,2270.323,1467.688,1409.971,1406.206,1152.969,1131.562,308.781,1261.51,1233.906,715.638,478.969,655.667,780.833,428.891
113,1115.031,1156.902,767.372,2369.091,1584.776,2816.923,1643.288,2056.614,1037.219,986.618,1581.088,1549.188,1362.265,1437.588,1250.594,1204.625,314.562,1249.569,1053.469,734.537,488.906,688.095,771.611,390.984
114,1032.438,1004.475,757.047,2267.455,1660.759,2475.885,1621.75,1901.568,1056.875,981.412,1471.059,1441.062,1539.294,1342.323,1299.156,1109.25,310.156,1329.922,1166.688,808.213,534.25,806.024,842.389,412.344
115,1012.469,1073.18,784.395,2322,1562.707,2816.039,1771.577,2022.705,1084.125,1081.618,1573.353,1636.344,1459.441,1294.147,1098.594,1063.781,231.188,1270.549,1295.562,738.475,2601.625,663.071,781.722,337.438
116,1100.078,1101.295,871.721,2384.25,1669.207,3027.808,1576.404,1930.182,1136.906,1287.206,1566.118,1477.969,1454.177,1330.647,1323.688,1143.75,304.438,1350.098,1073.844,781.438,1859.031,650.667,836.722,377.312
117,947.703,1030.229,736.57,2281.409,1573.948,3334.615,1894.385,2016.227,1071.5,1210.265,1389.706,1489.938,1434.382,1386.353,1260.5,1184.188,270.75,1216.882,1300.094,771.65,2975.094,740.714,785.75,369.062
118,1068.344,1079.984,798.337,2259.068,1703.948,3169.423,1834.154,1929.75,963.594,1080.706,1395.853,1534.188,1497.5,1506.529,1163.531,1172.812,251.156,1317.961,1267.312,713.688,1108.844,717.929,693.5,403.438
119,1135.656,1152.492,802.372,2369.295,1637.759,3250.423,1908.154,1989.114,1174.938,1035.059,1463.735,1627.938,1385.706,1426.912,3478.938,1213.031,277.375,1206,1195.781,742.338,790.031,644.667,782.222,2664.969
120,1091.125,1137.082,779.105,2250.864,1487.138,3170.885,1839.769,1752.545,1140.344,1010.618,1401.647,1583.094,1509.677,1423.618,1292.438,1281.125,351.875,1191.647,1201.969,736.525,564.562,693.762,678.833,2672.75
121,1073.516,1111.541,761.453,2389.75,1627.69,2803.423,1812.904,1867.386,1074,939.441,1335.677,1426.219,1543.706,1412.206,1029.906,1152.406,255.438,1333.412,1207.688,713.787,362.844,721.262,767.056,1614.844
122,1090.469,1092.131,693.256,2344.227,1548.897,2633.846,1599.058,3560.068,949.438,965.618,1427.765,1522.219,1363.382,1792.294,1325.25,1126.781,247.906,1190.412,1129.469,728.912,439.188,669.524,842.583,400.234
123,1040.359,1153.721,800.488,2298.068,1596.172,2815.615,1809.212,4095,1091.375,1190.912,1281.941,1506.594,1516.647,1431.147,1147.344,1181.375,273.188,1275.823,1240.125,730.312,577.906,730.952,765.75,342.422
124,1109.609,1089.197,712.279,2378.932,1487.517,2735.192,1752.904,4079.909,1125.125,4095,1492.471,1577.5,1507.735,1498.559,1258.375,1268.531,268.281,1359.569,1133.938,691.162,533.406,740.833,683.556,327.562
