11,525.438,906.81,733.125,1086.75,3847.438,415.583,347.75,422.188,743.231,698.5,451.75,1803.083,165.5,723.375,839.5,1231,954.095,412.333,477,602.625,540.5,493.2,1388.5,1404.75,349.905,387.3,283.438,339.062,271.375,325.875,402.25,252.667,498.938,659.143,735.048,401.25,937,2346.5,1831,1383.25,963.238,254.273,2447.167,429.938,654.75,757.81,1224.5
12,637.562,923,840.688,1111.5,2538.5,459.5,230.167,383.125,962.269,542.125,235.333,1924.917,257.375,884.25,924.75,1102.167,1043.381,520,476.238,435.688,399.333,439.5,1532.125,1310.125,287.571,363.7,389.875,493.938,440.125,406.312,319.125,400.25,491.312,577.048,565.524,314.75,773,2446.333,2069.428,1223.375,842.524,374.182,2244.25,594.5,868.583,675.667,1238
13,517.5,914.571,718.5,1014.833,720.562,296.667,285.667,360.188,773.115,683.5,317.583,2134.25,215,850,881.312,1155.25,1030.905,646.583,429.381,603.375,555.75,423.65,1451.75,1722.125,262.905,343.6,373.125,319.375,448.375,379.312,401.625,332.25,466.938,618.714,667.619,264,660.625,2306.583,2155.476,1083.25,878.81,379.455,2467,571.75,749.167,587.714,959.917
14,615.625,897.19,945,1091.167,596.688,343.75,268.833,437.375,972.962,386,548.917,1774.833,282.125,853.375,878.812,1189.25,999.714,411.667,391.81,557.25,496.083,452.55,1492.062,1147.25,370,335.85,387.25,327.75,338.25,341.688,308.375,328.333,307.562,463.905,802.286,345.25,802.375,2369.417,2221.81,1244.062,1089.524,283.091,2623.417,519.75,719.667,522.381,1011.333
15,628.25,908.19,799.312,1375.5,730.5,333.333,464.083,373.5,944.577,702.875,436.167,1947.917,291.125,927.625,949.375,1362.833,1018.238,485.667,459.429,463.688,398.667,531.7,1366.5,1034,364.476,230.1,314.5,293.375,363.375,315.5,213.125,330.917,330.812,623.238,661,209.25,789.5,2087.917,2168.143,1157.875,908.286,220.545,2644,369.75,777.167,542.286,1076
16,458.062,822.667,946.5,1272.25,641.125,303.417,343.667,404.562,756.846,517.25,506.583,1954.917,273.375,886.125,976.438,1311.417,1119.952,436.25,561.762,514.75,573.25,496.9,1317.75,1706.375,263.238,359.9,292.25,227.5,368.625,386.188,275.375,205.5,347.812,609.333,789.619,250.917,943.125,2331.417,2050.857,1617.562,987.905,237.091,2141.417,549.5,717.583,615.524,1220.917
17,437.75,952.19,958.438,1224.333,492.375,322.083,481,435.938,835.462,632.5,405.75,1948.667,298.75,890,912.875,1243.75,941.095,516,658.619,387.688,697.667,520.1,1448.125,1480.625,377.571,308.05,237.438,266.875,358.375,359.438,366.5,249.583,393.25,563.952,733.476,310.833,946.25,1861.833,2058.428,1231,966.524,263.091,2593.583,595.625,830.917,696.619,1134
18,563.938,897.905,813.5,1442.583,570.5,479.25,347.083,469.125,892.885,462,341.75,1823.667,330.25,977.125,913.875,1050.75,949.048,617.25,530.286,387.312,416.25,521.15,1352.688,1515.25,291,501.5,294.125,333.875,307.875,280.875,293.25,263.167,520.625,731.286,622.524,341.583,815,2172.417,2105.714,1318,1070.333,369.727,2401.167,815.125,644.917,749.381,1072.167
19,536.812,967.429,922.125,1278.167,585.25,424.417,420.667,325.875,984,697,486.583,1877.25,272.625,825.5,898.062,1138.5,903.476,509.25,501.571,552.375,495.75,431.3,1456.25,1548.5,312.857,359.55,376.438,326.438,292.625,235.438,288,301.5,452.188,738,860.143,322.417,586,2229.75,2107.667,1314.625,977.048,1345.273,2425.417,593.312,666,646.619,1423.583
20,646.688,1028.524,766.188,1121.833,643.875,400.083,362.417,476.625,933.808,432.75,292.417,2041.75,345.5,1057.5,979.062,1074.5,1097.81,466.833,328.429,440.562,437.833,416.7,1398.125,1300,326.905,310.45,385,360.938,340,288.938,323.25,364.417,439.188,611.381,654.952,345.167,936.875,2014.917,1990.762,1228.75,963,2541,2392.583,576.312,683.417,691.905,1185.25
21,586.312,915.714,866.062,1231.75,612.938,346.667,210.583,509.125,894.923,652.125,455.917,1994.583,297.875,797.75,1013.625,1061.167,1023.333,473.167,509.333,625.188,332,370.35,1573.812,1237.125,447.286,380.45,286,204.688,365.75,409.5,266.625,385.75,447.938,679.286,619.143,398.25,1029.25,2301.25,2073.572,1431.938,971.762,568.545,2503,2897.688,697.75,612.286,1249.75
22,645.25,830.667,878.188,1200.583,752.938,451.667,298.583,326.375,916.038,669.375,398.417,1841.417,154,786.125,983.125,1168.417,1174.381,560.083,559.095,552.812,489.333,542.7,1577.688,1351.75,356.952,343.6,313.125,274.062,341.75,243.938,387.5,322.333,396.062,733.286,700.81,397.25,982.625,2506.5,2220.428,1139,1008.762,377.455,2228.833,1424.062,820.667,562,1283.333
23,552.875,755.524,878.125,1208.5,524.812,435,387.417,503.125,738.846,688.75,428.833,2087.083,198.25,809.5,1012,1176.333,825.714,467.417,532.476,476.438,578.583,445.55,1354.312,1117.75,336.333,373.4,376.062,296.75,450.625,342,412.25,260.167,461.625,954.095,782.571,338.833,836.25,2300.583,2264.095,1308.812,965.857,263.091,2489.417,540.438,677.167,721.381,858.25
24,502.062,951.81,936,1213.167,666.438,399.75,523.917,451.312,929.962,551.125,366.75,1823.333,294.375,909.375,1071.5,1034.417,1145.714,445.75,428.714,477.25,437.917,508.35,1340.125,1686.125,337.095,298.75,376.125,336.625,420,374.312,296.375,424.583,457.188,744.619,823.333,205.667,925.625,2216.25,2081.572,1332.375,976.286,345.636,2293,351.75,733.167,603.952,1232
25,659.688,864.905,910.938,929.417,623.188,519.75,322,417.688,725.423,505.375,342.583,2097.833,314.25,950.875,1015.938,1100.5,1019.429,577.583,487.952,435.062,365.083,412.05,1467.875,1264.5,421.238,363.5,314.875,229.562,417.625,324.438,205.375,296.25,406,693.286,745.81,298.083,775.625,2552.917,2134.81,1364.875,949.905,286,2417.167,454.125,783.417,634.952,1155.5
26,658.312,852.286,838,1331.5,588.438,517.083,207.25,561.562,920.654,863.5,360.25,1722.917,280.125,836.75,1128.938,982,1172.667,570.167,610.19,429.812,376.167,409.8,1746.188,1325.25,238.476,316.65,529.812,320.188,295.125,304.312,283.875,261.583,475.375,700.524,816.19,326.5,825.375,2386.583,2819.19,1626.438,928.952,336.818,2397.667,464,823.917,561.19,1020.667
27,514.125,866.238,962.25,1435.417,507.062,442,351.333,377.938,929.308,572.625,301.5,1519.75,315.625,899.125,1015.5,1211,1028.429,607.917,405.952,366.062,642.667,604.85,1519.25,1800,307.238,269.4,334.25,361.125,286.25,374.875,277.5,203.333,543.875,701.429,716.524,375.417,935.375,2447.083,2367.762,1184.188,1029.095,347.364,2396,532.312,689.333,755.857,1064.5
28,563.75,916.048,758.25,1227.167,567.5,421.5,313.25,328.938,819.231,564.875,561.417,2053,305.75,903.875,900.188,1202.667,1188.143,418.333,655.619,466,341.917,494,1761.812,1401.125,420.905,335.95,332.438,327.375,311.875,341.188,290.5,352.417,399.375,723.429,691.714,381.167,730,1994.083,2153.19,1486.938,934.857,280.545,2082.583,557.5,765.083,748.667,1279.5
29,564.062,965.667,848.188,1450.917,695.062,488.917,394.5,285.25,913.923,587.375,389.083,1760.667,295.875,1113.125,1062.312,1289.167,968.429,628.25,518.143,517.812,301,435.05,1597.25,1524,315.333,364,299.625,264.938,311.25,310.062,378.375,315,398.938,790.048,717.048,384.75,970.375,2325.417,2161.714,1131.812,997.619,373.364,2235,553.188,615.083,769.048,1254.75
30,615.625,901.714,787.625,1446.667,668.188,357.25,364.083,313.25,885.731,692,417.583,2172.5,260.5,936.625,1019.5,950.917,1216.571,546.917,474.952,484.25,424.167,546.95,1364.062,1262,300.524,300.7,394.625,315.125,258,289.312,330.75,290.083,473.688,626.333,814.143,350.167,678.25,2399,2445.048,1224.562,1016,330.545,2597.083,510.375,721,715.048,952.833
31,680.25,729.286,962.562,1302.917,564.688,405.583,312,353.375,925.154,475,388.25,1944.833,288.375,841.75,1096.5,1162.833,954.619,745.667,448.286,529.312,498.167,525.9,1235,1033.5,326.476,488,398.875,336.25,561.5,281.312,347,340.917,422.062,699.333,728.429,313.25,881,2175.083,2058.952,1180.062,810.571,259.455,2568.083,489.875,791.75,781.667,1202.417
32,611.688,701.857,1047.25,1401.833,596.938,511.75,319.417,331.875,880,537.875,327.5,1827.667,1406.25,1059.75,1028.875,1337.417,1016.381,435.917,462.857,391.25,648,484.4,1610.125,1491.25,417.714,328,265.062,325.375,242.375,305.938,379.125,275,509.938,715.81,771.381,225.917,830.375,2432.167,1843.238,1346.188,1008.333,213.636,2443.917,473.438,692.583,637.143,1088.75
33,601.688,826.81,790.75,1035.5,676.25,341.917,429.75,292.938,747.654,671.875,328,2104.583,338.5,835.625,1091.875,1055.083,998.714,436.083,382.524,569.875,495.417,508.95,1615.562,1653.875,256.333,379.2,344.938,294.125,417.375,276,454,240.083,476.438,679.667,760.333,306.583,545,2501,2056.857,1496.562,933.381,323.818,2177.667,500.438,901.25,724.667,1468.75
34,598.438,838.667,894.562,1259.75,663.625,594.75,339.417,383.562,905.731,415.375,380.167,2148.5,350.5,851.625,969,4086.833,961.524,439.917,631.143,552.5,648.417,438.4,1462.438,2015.75,410.619,374.35,274,305.25,259.25,321.062,257.125,483.167,323.125,697.524,790.095,368.417,576,2142.917,1943.762,1362.812,1012.048,283.273,2249.083,489,907.083,757.571,1243.25
35,484.562,940.286,823.938,1312.583,621.938,317.167,384.167,369.688,969.769,789.375,373.083,1932.75,294.75,913,1036.812,1263.333,1088.048,733,587.429,452.562,472.833,454.8,1631,1547.75,263.762,408.15,319.5,217.125,434.375,237.562,249.875,340.167,501.812,497.238,630.286,449.833,709.625,2265.25,1977.095,1325.062,990.857,226.364,2253.333,487.375,818,660.619,974.25
36,677.938,712.714,682.75,1333.167,619.438,462.667,401.25,513.312,909.692,540.375,393.583,1778.25,240.875,1056.75,881.312,1011.083,1127.476,698.833,589.048,525.312,512.167,445.55,1515.562,1871.875,298.905,416.15,464.875,313.875,303,409.125,402.375,418.833,538,736.81,858.476,315.167,828.75,2077.917,2157.048,1367.75,1044.952,312.182,2795.5,600.062,639,684,1134.25
37,713.75,1042.81,808.938,1202.167,607,463,402.75,367.125,901.808,553,486.833,1854.5,278.875,867.875,1077.312,1462.833,1043,469.083,544.762,485.625,497.5,546.9,1343.312,925.375,277.238,289.65,381.75,320.812,301.875,359.688,233,220.333,388.875,725.19,891.095,383,701.75,1962.917,2037.81,1046,991.333,235.455,2406.75,1350.062,758.167,692.143,1172.167
38,677.062,991.19,949.438,1507.333,629.188,442.917,535.167,337.062,732.808,755.75,399.167,2140.083,198.875,731.5,1045.188,1274.667,1220.905,597.667,427.619,436.875,511.083,493.4,1574.625,1682.375,331.381,378.9,376.75,405.938,365.375,487.438,368.625,267.333,358.625,539.905,759.143,256.667,795.125,2348.167,1919.524,1260.25,943.571,408.182,2304.5,3083.625,908.583,580.048,1325.167
39,692.75,984.095,824.438,1282.917,540.25,316.167,304.75,474,890.731,424.5,299.833,1885.833,232.375,1065.5,773,1193.583,1083.905,657.917,492.095,587.062,439.167,444.6,1808,1614,319.286,361,391.062,249.562,282.25,346.5,199,311.083,408.625,654.619,840.667,358.917,706.625,2199.25,1849.857,1197.812,1051.857,361,1959,743.875,787.083,660.619,1197.917
40,658.125,968.762,848.312,1240.75,494.312,344,335.083,567.562,885.077,880.25,447.833,1873.667,327.875,994.625,982.312,1144.583,1059.857,399.25,444.476,432.688,628.167,598.25,1464.75,1300.125,343.762,299.5,319.75,390.812,396.75,381.875,380.375,372.917,311.812,740.429,856,409.917,919.75,2383.75,2178.619,1492.375,950.333,377.182,2144.25,446.25,638.083,671.619,996.583
41,650.562,940.857,712.5,1280.167,560.438,397.25,317.583,500.75,954.962,412.875,329.75,1741.75,210.375,840.375,1125.125,1026.667,1250.19,594.333,444.667,490.438,599.667,518.5,1360.812,1099.25,318,376.35,461.062,305.688,405.25,384.812,247.5,210.167,212.625,593.81,802.81,257,1002.375,2604,2133.333,1188.562,856.19,320.909,2326.25,415,791.917,690,1335.5
42,608.25,895.286,838,1296.667,527.375,582.667,354.833,297.812,826.038,609,443,2027.917,220.875,917.625,975.125,1093.917,1065.952,622.917,538.19,466.625,665.583,407.9,1618.812,975.375,266.905,334.4,337.875,320,307.125,339.5,241.625,317.333,502.625,747.81,843.714,331.083,1023.875,2478.333,1951.476,1206.188,1046.81,200.909,2175.833,526.625,829.25,636.143,999.417
43,639.25,1049.333,612.875,1231.917,577.5,419.5,310.5,316.188,868.962,531.25,557.583,1957.083,294.375,835.25,1051.438,1135.5,1058.333,486.417,608.143,656.875,446,541.55,1347.25,1648.5,325.381,413.25,360.688,394.688,391.625,273.688,265.875,348.5,509.25,781.762,725.905,2193.25,796.75,2338.833,1985.667,1295.188,934,325.455,2272.083,565.75,759.083,680.238,1229.917
44,534.375,1073.857,874.062,1306.25,629.5,360.75,359.917,512.062,896.577,632.75,349,1941.833,332,827.625,1061.312,1000.333,1059.381,657,404.333,436.688,606.167,510.75,1605.938,921.875,384.571,252.85,346,374.188,295.75,281.75,267.125,361.583,417.188,1354.667,690.81,2459.083,735.625,2283.583,2271.048,1260.312,998.143,197.909,2046.333,467.125,559.917,641.714,989.25
45,751.375,832.81,920.312,1079.833,512.25,515.5,329.75,368.188,768.308,537.75,337.417,1960.5,189.5,820.375,908.812,1292.167,981.19,671,416.333,410.25,506.333,439.4,1760.25,1125.5,341.476,257,232.5,272.688,408.875,358.25,344.625,299.333,381.312,1070.857,755.143,463.583,876.5,2218.5,1839.905,1276.5,1226.762,310.273,2140.417,526,798.417,702.429,1025.25
46,696.688,858.429,733.062,1305.417,620.312,521.417,377.833,419.812,897.308,574.75,358.667,1824.167,421.125,781.5,1113.812,1282.583,1160.286,637.583,452.571,504.75,436.833,499.7,1518.688,1289.5,349.286,375.9,371.312,397.5,285.375,334.562,287.75,416.583,530.75,1076.667,753.667,369.5,922.75,2590.417,2120.524,1188,976.143,502.636,2160.75,456.75,800.833,770.762,947.667
47,673,936.19,867.188,1230.417,681.375,466,332.583,340.625,830.654,612.5,445.167,1967.25,234.125,784.5,1020.875,1248.5,949.381,605.5,497.857,489.562,437.333,573.1,1388.938,1376,284.952,469,260.875,408.25,444,395.438,300.625,322.167,357.875,1727.905,766.143,394.5,861,2289.083,1831,1320.375,1104.381,478.455,1966.833,613.625,738.417,736.762,1310.167
48,716.688,893.619,745.188,1331.5,541.875,254.583,437.917,470.25,758.308,506.75,363.833,1825.5,274.625,935.25,880.375,1184.167,1217.619,447.583,523.81,468.375,448.333,478.85,1495.125,1395.875,308.238,297.4,417.938,403.625,185.625,384.062,331.125,314,397.125,3515.381,709.238,220.583,798.125,2621.333,2025.286,1162.125,1038.905,261.091,2229.5,547.625,906.667,688.095,1141.333
49,611.625,1016.286,874.562,1216,587.25,506,330.167,374.562,824.731,463.125,307.167,2028.5,327.375,791.125,1049.625,1197.167,1018.905,468.417,464,526.125,480.333,486.5,1727.625,1550.25,257.905,219.2,325.875,281.812,403.375,350.312,266.75,319.75,374.812,3841.714,866.19,363.5,1006.25,2231.5,2041.095,1257.812,972.476,243.364,2196.25,658.625,829.583,622.857,928.167
50,584.688,1043.714,722,1129.25,544.75,528.25,546.333,321.688,1061.192,767.25,412,2267.417,196.5,1076,997.438,1294.75,1067.333,488.583,484.333,443.938,477.667,531.95,1527.438,1296.25,339.286,310.75,348.438,441.188,496.5,350.438,386.75,349.333,335.312,3001.762,654.238,246.75,898.625,2272.583,2207.905,1177.188,900.048,243.364,2697.083,928.062,686.25,684.762,1282.5
51,627.062,1093.429,829.875,1196.583,635.125,556.583,534.917,449.75,905.385,562.125,443.333,2078.667,258.375,1113.875,1049.688,1058.833,1132.429,635.25,524.238,464.75,556.417,475.15,1435.875,1402,412.429,418.95,429.375,414.125,427.125,378.188,261.625,312,414.125,1188.095,729.952,313.833,559.5,2307.917,2118.619,1098.25,1074.952,320,2227.167,617.25,724.083,671.333,1071
52,663.188,898.667,785.438,1239.667,440.438,301.833,238.917,510.938,825.038,569.125,469.917,1821.5,218.125,658,937.125,1310.083,1125.667,686.917,553.714,576.125,474.167,480.7,1355.812,1174.125,355.238,269.7,356.5,386.75,414.75,303.875,357.5,262.917,474.562,814.762,673.667,227.083,871.75,2439.5,2062.572,1172.875,1006.667,412.364,2339,799.75,723.833,720.619,1166.25
53,608.062,1015.143,843,1269.5,586,319.583,439.917,444.562,896.808,541.375,292.333,1954,201.125,991.875,1192.125,1275.5,1108.143,567.167,537.143,464.812,442.917,441.75,1658.125,1102.75,334,362.4,343.25,355.688,343.375,202.562,289.625,370,496.312,784.714,795.905,391.5,815.125,2608.583,2241.143,1274,1062.81,269.818,2676.833,858.188,674.083,545.286,1304.583
54,618,892.571,751.688,987.167,531.562,437.417,436.083,572.875,832.077,696.875,435.25,1935.417,283.125,1015.625,953.875,1177.083,1284.619,595.167,477.333,449.938,583.75,427.3,1662.125,1189.875,365.81,321.7,430.125,327.875,260.625,362.75,353.75,276.25,419.438,593,732.286,329.333,926,2323.25,2111.381,1334,955.143,244.273,2280,1135.312,837.833,531.238,1090.167
55,606.688,1022.571,853.75,1218,808,410.583,347.083,477.5,721.577,475.75,519.167,2138.583,344.75,915.875,1097.312,1185.5,1017.905,485.083,386.81,435.5,463.5,553.35,1574.938,1377.375,344.429,375.8,329.875,320,350.25,365.938,261.5,403.417,571.938,597,755.524,445.917,960.625,2528.167,2090.714,1297.375,1019.381,309.182,2665.583,3130.312,756.5,653.286,1238.667
56,772.938,1013.143,684.75,1472.917,626.75,410.5,255.417,384.25,967.423,859.25,365.167,2169.833,266.125,733.75,874.875,1452.5,1224.476,551.333,468.381,547.812,477.917,510.65,1629.688,1914.5,344.905,316.55,372.625,209.375,306.375,397.562,340.25,244.417,400.062,522.81,859.333,341.167,1167.75,2372.417,2065.19,1213.938,987.571,272.455,2304.917,1024.438,891,734.857,1119.583
57,667.188,979.476,875.75,1179.667,640.312,448.167,390.5,429.812,899.038,528.75,366.833,1732,328.75,1076,1118.75,1361.25,1015.286,409.75,500.714,439,465.25,541.2,1718.812,1292,319.571,349.3,463.938,256.375,416.625,260.125,312.625,401.917,461.062,758.238,869.286,437.25,600.375,2300.917,1966.952,1333.688,1019.714,307.091,2162.833,509.938,751.75,768.857,1143.25
58,656.875,868.143,830.188,1269.917,771.438,493.667,410.667,515.375,847.462,639.75,238.583,1588.667,433.125,956.875,1036.938,1221.417,896.238,633.667,404.333,523.812,436.917,469.9,1298.875,1453.125,419.762,314.85,434.562,251.812,349.875,287.688,199.125,259,421.25,541.714,824.571,396.167,629.375,2634.167,2036.286,1459.375,1027.19,397.273,2442.583,380.188,978.917,734.238,1125.833
59,584.938,838.571,838.438,1298.917,744.625,409.5,373.25,480.625,898.731,650.25,376.333,1641,328.625,871.5,916.062,1076.25,1039.905,400.667,588.143,544.625,397,602.4,1348,1258.25,278.048,402.55,268.125,372.125,256,330.438,278,248.25,526.25,577.095,685.238,327.583,1065.5,2379.083,2083.714,1332.375,1070.381,448.727,2065.583,502.125,884.5,732.714,1050.75
60,581.438,943.429,805.25,1251.417,646.875,371.417,376.75,430.375,891.385,424.375,408.833,2117,219.25,1016.875,1085.812,1228.583,1110.286,648.083,512.381,554.75,565.667,468.85,1598.062,1038.375,327.762,487.9,509.688,337.062,413.875,391.562,322.875,182.667,312.438,576.667,753.81,339.167,663.875,2631.75,2051.333,1503.562,952.333,422.727,1841.417,679.062,721.667,656.762,1328.833
61,564.688,917.667,829.25,1456,573.812,512.583,299.25,408.312,920.692,711.625,446.667,2007,410.75,835.625,1119.375,1252.75,1008.905,659.917,541.048,466.562,530.417,400.45,1651.625,1410.875,243.476,376.5,302.875,330.25,316.375,372.375,303.75,229.583,430.188,665.19,965.476,451.417,918.5,2314.833,2376.857,1259.188,948.762,257.545,2109.5,625.875,726.167,727.524,1218.833
62,575.312,976.333,805.5,1237.25,644.875,454.25,379.583,411.25,826.538,495.5,358,1789.833,205.875,856.75,1095.688,1130.583,1045.571,485.833,568.81,411.938,547.833,454.85,1510.125,1412.5,231.762,422.7,380.188,442.125,469.5,321.062,143.875,274.917,456.75,785.571,760.667,367.25,822.625,2403.917,2998.143,1231.625,1193.619,413.727,1945.833,600.75,652.583,706,1098.333
63,803.5,885.524,801.125,1143.667,855.125,434.75,325.333,417.562,895.769,438.125,330.417,1661.417,235.75,1092.25,1087.375,1145,1073.571,496.75,605.571,467.125,567.25,473.4,1761.562,1324.75,258.762,250.25,533.5,405,293,379.938,218.75,337.667,436.625,835.952,947.762,237.333,856.375,2288.583,3200.286,1184.875,1086.429,242.636,2029.583,711.062,702.583,838.762,1262.833
64,721.812,1061.619,795.312,1133.417,653.625,331.333,372.167,435.062,839.423,720.25,421.75,2020.167,391.5,809.375,1115.625,1108.667,1273.524,561.333,469.19,536.938,348.583,478.95,1680.625,1321.625,407.667,385.15,407.062,288.5,311.25,350.75,198.125,394.833,383.625,705.905,828.905,424,761,2530,2505.095,1333.062,1149.19,342.273,2095.833,754.812,819.083,757.19,1000.583
65,723.875,899.095,822.375,1243.833,743.25,414.417,348.75,447.562,774.192,580.125,562.5,2197.667,293.125,1003.125,1049.875,1281.333,1002.571,673.083,590.238,412.562,445.333,567.85,1496.875,1299.75,367.619,421.95,325.375,371.875,265.625,441.25,353.5,227.917,443.625,777.762,805.571,367.083,883.125,2596.5,2752.572,1404.125,1151.286,288.455,2183,623.125,767,723.286,1469.5
66,652.562,1018.238,787.5,1351.417,677.625,541.667,328.583,485.875,823.192,558.375,438.75,1632.917,193.5,1007.625,1148.25,1055.083,978.19,438.167,518.571,367.25,382.333,401.2,1609,1258.125,429,398.8,397.562,310.875,267.75,393.562,350.375,271.417,371.188,922.81,697.667,347,701.375,2701.25,2441.095,1298.938,937.048,175.545,2655.833,1516.812,755.583,659.095,1505.25
67,812.062,1040.476,1120.875,1234.583,578.062,455.25,370.25,370.188,800.192,453.25,370,1687.333,340,1205.625,1101.75,1229.667,1030.476,526.833,533.048,337.062,579.833,478.4,1765.062,1257.375,339.571,319.95,392.688,299.375,386.375,388.75,327.75,286.833,519.812,756.333,811.667,327.75,1269.625,2380.333,2113.952,1401.438,1031.524,317.909,2079.917,789.375,794.167,564.476,1111.417
68,552.312,966.571,912,1434,660.625,318.333,397.667,518.5,903.923,650.125,378.333,2153.833,196.875,884,957.062,1295.417,1026.048,466.75,482.571,569.25,406.917,390.3,1649.812,1202.25,248,352.3,395.125,418.062,345,428.438,278.375,252.583,368.438,821.048,885.19,470.5,781.75,2773.583,2071.905,1296.438,1012.476,322.182,2230.917,3237.188,889.167,662.095,1138.833
69,669.188,869.286,811.625,1191.667,822.062,481.083,338.5,557.812,848.577,577.25,329.667,1720.5,247.375,811.375,892.25,1084.917,1162.81,592.167,500.143,470.625,402.5,477.95,1572.562,1396.375,327.286,400.1,407.938,336.25,340.25,353,204,250.583,336.438,755.714,873.381,417.5,852.75,2398.417,2240.952,1201.125,1011.381,381,2485.083,1123.938,736.333,625.143,1295.75
70,691.688,860.286,811.375,993.083,728.938,595.667,456.75,455.438,712.115,666.5,392.083,1885.667,359.125,1031.625,940.5,1398,1195.714,568.25,479.381,517.438,646.333,573.1,1556.938,1499.125,320.19,336.15,435.688,232.125,277.875,436.625,343.25,334.5,342.188,807.095,830,240.167,877.125,2307.25,1943.286,1435.25,885.762,249.545,1929,586.75,687.333,731.381,1283.667
71,503.75,899.238,864.562,1162.25,568.188,321.417,348,447.812,859,596.125,488.917,1971.083,231.125,882.625,934.688,1521.25,921.048,531.917,607.19,522.062,441.333,431.65,1535.812,1514.5,385.476,401.3,251.812,386,630.375,403.688,230.5,258,325.125,633.667,865.19,330.917,828.625,2343.583,2023.286,1543.688,997.81,219.909,2219.917,601.25,921.5,823.476,1135.75
