11,428.312,541.938,838.524,1111.5,271.917,1248.333,4095,1190.75,789.818,1132.812,672.312,1258.571,575.125,754.938,622.75,541.562,846.062,406.708,859.95,655.952,415.062,538.125,1363.182,753.346,2145.375,1158.444,370.5,704.5,351.75,499.438,871.312,441,274.667,467.062,482.75,1853.688,389.667,574.25,682.125,803.615,763.111,844.417,774.333,882.083,606.182,652.375,656.25,1357.75,780.111,829.625,963.45,349.25,858.143,470.583,742.417,566.333,502.688,4095,288.129,381,893.625,804.812,469.25,1851.562,169.375,1127.125,634.875,1937,823.476,295.625,513.625,1524.375,2855.833,546.5,894.312,2216.5,668,1687.375,2137.667,1938.19,782.5,758.083
12,555.469,597.062,883.571,1139.5,528.333,815.333,2460.625,1089.333,642.545,906.75,451.312,1191.476,421.25,659.938,760.062,666.938,756.312,498.5,1055.55,788.143,316.25,335.5,997.182,408.346,2423.062,761.444,363.75,550.875,374.25,809.812,533.875,494.125,419.167,333.875,449.75,1314.375,414.333,487.875,818.25,828,542.222,835.583,424.111,898.417,698.727,767.125,725.75,1390.188,718.444,862.25,868.5,312.938,955.095,498.083,963.75,580.905,344.312,4095,339.097,340.2,1007.688,726.125,566.75,4095,126.25,1278.875,604.188,1789.875,881.381,393.875,485,1828.25,663.25,337.5,681.375,2143.75,835.778,1900.625,2202.333,1994.571,405.125,778.333
13,453.656,484.312,773.571,1087.125,495.417,1246.667,1387.375,1542.917,621.818,1115.5,500.625,1188.571,513.25,696.062,3665.625,488.062,929,565.333,1172.2,766.381,175.875,419.5,990.909,514.462,2064.625,762.667,403.75,608.375,319.583,550.938,706.812,433.375,539.417,387.688,401.062,1259.25,324.667,738.875,745.375,759.269,601.889,769.75,656.889,590.5,542.909,699.938,805.312,1393.625,1102.333,1040,924.7,331.875,829.905,544,647.5,448.571,465.25,3938.688,253.774,301.05,1152.25,779.812,610.938,4087.938,197.5,918,722.188,1956.625,968.143,284.75,315.125,1329.688,691.25,759.625,755.688,2227.417,830.333,1411.688,1538.833,2073.619,716.875,771.667
14,504.844,1274.875,940.238,1092.625,413.167,944.222,1126.5,1312.083,522.545,1033,444.188,1343.048,551.25,632.562,3952.25,575.812,549.188,594.792,1048.1,696.238,452.75,512.25,1113.364,538.654,2099.875,924,457.083,543,387.5,636.5,688.438,491.25,479.667,467,487.125,1473.938,360.167,701.25,617.625,723.538,676.222,949.417,514,889.167,551.091,666.312,626,1357.125,734.889,710.5,954.45,407.375,725.857,440.333,719.083,647.905,463,2401,232.677,310.5,804.5,835.125,553.5,1105.062,361.375,1464.5,560,2267.25,905.476,232.75,348.125,1530.25,509.083,416.125,783.75,1835.5,447.667,1762,2227,1767.19,735.75,715.5
15,530.844,1130.062,1011.333,899.562,418.333,1134.111,1330.625,1474.25,403.091,1282.125,430.812,1231,381.375,754.938,3546.688,550,687.812,577.667,1081.1,636.286,339.375,344,853.182,365.731,2295.625,813.333,338.5,713.562,454.167,633.562,595.25,377.75,505.833,452.938,399.062,1529.938,372.167,444.125,576.5,712.615,714.444,720,617,667.667,947.909,651.562,962.812,1323.438,841.556,760.625,621.95,325.188,858.381,411.667,764.5,512.857,551.5,1959.25,228.645,276.65,1173.375,636.875,506.188,915.188,303,1143.875,629.062,1736.25,901.857,706.375,449,1708.188,665.583,456,1029.375,2350,502.222,1570.625,1815.75,1984.619,773.25,629.833
16,522,1398.812,947.19,1118.625,1289,1193.889,1086,1379.083,784.273,1071.562,518.125,1149.714,582.375,828.75,1249.562,444.625,492.5,521,1124.3,681.619,276.5,536.125,1091.182,530.731,2291.125,831.333,255.833,799.875,307.583,537.125,722.438,399.625,357.25,337.25,451.188,1375.188,521.75,647.5,937.625,605.692,653.111,691.75,623.222,834.417,552,802.75,786,1020.625,822.333,777.875,953.7,346.75,757.81,628.25,551.75,713.381,438.75,1860.125,191.194,340.85,677.062,745.562,540.938,801.688,190,1078.375,563.062,2050.875,899.952,485.625,638.75,1706.938,703.25,470.375,887.312,2140.417,839.889,1664.375,1981.083,2068.428,735.625,723.167
17,662.594,748.875,998.905,1131.625,2104.333,949.333,994.125,1450.167,558.818,1091.188,533.438,1462.667,491.375,866.875,743.562,433.938,736.5,578.417,1016.35,679.905,410.312,259.375,1365.364,531.269,2140.5,919.667,461,677.875,514.25,751.5,672.938,277,447.25,472.375,404.25,1524.312,371.083,815.75,833.625,761.962,657.889,844.917,748.333,776.833,723.364,513,809.125,1466.375,936.667,584.125,959.4,326.562,956.524,519.333,760.667,495.381,392.5,2019.75,341.161,388.65,1019.5,697.562,600.125,658.062,192.75,955.25,595.375,2307.125,943.81,537.25,502,1665.25,700.333,439.375,970.688,2162,682.889,1882.938,1880.917,1737.048,564.25,777.75
18,600.594,619.75,965.524,1004,847.75,1243.889,1000,1619.083,506.273,997.188,566.25,1274.333,388.625,737.812,792.625,415.375,762.188,521.417,1278.1,707.952,358.438,527.75,1225.818,535.269,2229.188,871.667,460.583,429.125,392.5,676.125,890.5,403.25,457.333,369.438,476.25,1480.188,536,833,631.25,810.692,661.556,944.75,758.333,831.333,578.636,748.625,675,1485.938,936.222,517.25,1084.5,326.438,732.048,625.417,633,704.333,411.625,1732.688,213.581,244.4,978.125,717.5,472.625,986.312,283.75,877,418.062,1987.125,857.619,444.25,453,1324.125,884,470.625,855.875,2506.667,483.111,1633.938,1998.333,1680.571,703.875,1343.833
19,2064.594,423.688,985.19,1203.812,550.25,1068.556,816.125,1466.833,373.909,916.188,635.562,1116.095,556.125,815.5,890,430.375,856.75,494.542,1263.95,686.667,454.5,512.125,1007.455,526.808,2303.062,813.111,336.833,541.625,379.333,778.062,682.125,226.75,266.333,478.688,483.562,1464.812,488,836.375,448.375,665.538,716.444,772.417,580.333,626.417,612.364,513.75,715.5,1651.188,1525.889,877.375,924.8,347.312,641.143,454.75,683.25,540.095,548.188,1991.438,366.548,310.65,955.312,738.938,539.938,730.25,254.625,872.625,545.812,1963.625,990.667,708.625,338.125,1529.125,710.75,479.75,938.75,1843.333,884.778,1769.188,1854.417,2142.667,784.875,583.75
20,2320.094,495.25,847.905,1111.812,189.083,1369.778,842.625,1487,569.636,1085,516,1269.238,656.5,722.688,627.875,462.375,767,477.958,912.2,783.857,356.125,488.125,1037.909,522.731,1903,914.667,378.583,796.562,438.083,605.562,775.375,248.25,294,486.312,317.312,1191.125,323.417,588,552.875,566.462,609,936.25,462.222,634.667,689.909,607.625,757.375,1591.188,1213.222,637,760,372.938,799.714,788.167,611.25,537.714,697.562,1579.688,456.419,294.45,1087.75,569.312,459.25,864.688,155.75,1121.125,708.75,1824.125,955.095,408.875,338.125,1465.625,784.167,576.75,879.688,1732.75,584.333,1723.812,1985.833,2151.572,811.5,832.083
21,1370.031,519.75,969.19,1209.938,221.917,1122.222,1043.625,1250.667,785.364,1284.25,393.188,1423.571,364.125,744.875,712.438,528.562,810.188,512.833,1175.2,752.952,337.312,341.25,991.545,454.115,2076.438,1034.889,220.083,778.688,493.917,667.062,475,504.625,390.333,452.562,396,1504.188,467.083,764.25,874.625,639.577,850.444,891.167,575,573.917,700.273,570,789.188,1281.688,721,659.5,964.65,424.438,647.095,577.833,751.5,692.905,670.75,1992.125,305.387,309.25,812,711.688,538.625,988.75,194,1073,666.625,2110,1018.238,293,394.125,1871.188,532.167,462.25,889.938,2061.5,716.333,1721.938,1664.917,2061.286,595.875,575.417
22,688.25,570.312,711.81,898,379.75,1139.556,1263.5,1556.083,571.818,1167.562,507.438,1271,494.5,589.688,733.312,552.125,741.938,643.75,913.45,768.143,392.812,533.5,1131.727,523.5,1904.812,1091.222,334.917,591.312,494.5,371.312,843.125,383.125,319.417,601.375,601.75,1459.312,470.667,684.375,707.25,729.885,702.333,761,507.333,732.333,886,574.625,819.125,1416.312,995.111,585.875,973,242.438,838.19,763.083,566.167,709.286,580.125,1905.688,364.323,380.15,949.438,741.062,494.125,768.875,163.875,1390.25,639.812,2128.375,840.19,771.75,531,1790.188,738.083,629.5,1026.125,2065.5,560,1670,1831.083,2283.905,763.5,732.333
23,510.656,681,912.19,1060.75,361.083,1177.222,818.375,1355.417,525.273,1033.5,654.188,1171,424.75,597.062,885.625,640.562,583.5,501.5,1059.65,610,322.75,265.25,1116.909,568.462,1989.375,531.667,575,609.312,369.333,548.625,700.438,294.75,313,460.062,449.75,1584.625,542.667,481.75,736.125,662.385,1029.556,729.583,698.222,1018.917,676.455,447.312,972.375,993.75,838.444,667.875,781.6,376.562,872.381,676.417,791.083,562.81,224,2106.625,384.065,420.25,1207.562,753,600.5,798.812,268.125,1176.25,640.188,2063.875,958.333,475.625,467.25,1473.938,477.333,448.5,648.938,2008.333,589.444,1571.438,1644.667,2025.667,795.25,634.75
24,519.844,588.125,735.952,1021.938,313,1077.778,1188.625,1380.417,384.273,806.625,677,1081.095,752.25,689.562,654.562,493.75,630.25,555.542,1172.5,768.762,371.875,497.75,996.273,516.769,2202.625,695.222,369.667,651.75,391.083,625.062,659.938,263.25,517.25,368.125,599.5,1474.812,403.667,564.25,1058.375,688.346,590.111,1197.333,840.667,643.417,588.727,581.688,742.562,1159.625,1009.889,707.625,1089.8,362.312,869.762,501,810.417,564.524,351.5,1926.125,270.613,375.45,1010.375,815.75,463.438,881.812,379.75,1115.875,629.625,2216.25,807.286,512.125,529.375,1680.938,739.167,501.625,994,2370.25,549.778,1997.312,1564,1955.381,810.625,712.75
25,608.906,547.875,903.857,1034.5,323.917,1185.889,1046,1384.667,471.636,1023.625,755.688,1103.238,615.5,776.938,884.438,350.562,718.188,467.083,1059.95,743.238,468.438,416,1186.455,558.231,2076.125,747,284.667,480.562,537.75,386.75,615.812,430,383.917,372.75,509.875,1346.625,417.167,595.375,832.375,735.885,862.444,838.333,588.778,605.583,550.727,815,843.062,1458.75,1131.889,703.75,840.1,341.188,693.095,693.917,597.917,545.762,2209.438,2040.125,227.839,412.8,1103.562,688.625,663.188,870.75,251,1030.25,652.312,2338.75,966,490.375,611.125,1418,748.333,368,839.75,2035.083,516,1582.312,2368.25,2102.952,568.375,626.917
26,455.281,531.188,663.333,1002.312,254.667,989.111,704.75,1483.75,642.182,1130.625,658.688,1121.857,434.125,647.75,707.062,538.375,703.688,470.833,1119.8,720.381,340.5,453.625,887.818,431.654,2074.375,1112.778,300.5,606.5,539.833,664.875,784.688,461.875,580.833,335.875,434,1317.75,346.333,502.5,554.625,792.538,738.556,671.25,760.889,692.417,736.545,647.312,699.125,1465,938.444,814.875,773,368.125,702.095,512.75,628.25,509.905,1340.375,2019.062,293.032,379.7,926.125,625.562,543.562,1121.625,127.625,1148.5,754.562,2127.125,924.619,407.375,327.375,1782.188,590.417,559.875,833.375,2292.25,460.444,2051,1945,2199.428,698.25,857.167
27,580.438,655.688,880.81,1267.812,412.75,1098.556,950,1120.833,458,1059.5,673.25,1379.905,672.625,736.938,848.375,452.75,629.375,453.375,1048.95,876.857,450.375,397,737.636,555.385,2112.875,817.778,338.25,697.875,331.5,676.688,707.562,366.375,515.833,450.938,496.75,1426,405.917,625.375,544.25,725.346,627,823.333,590.889,743.75,669.273,709.625,794.938,1320.375,1071.556,662.625,1139.15,338.125,693.524,586.417,704.75,578.095,938.812,1857,325.323,351.1,1024.375,660.125,386.875,877.5,257.5,979.125,770.375,1972.625,1023.429,337.5,573.625,1764.812,642,326.125,798.875,2095.833,629.778,1779.75,1857.75,1941.667,741.875,813.583
28,586.531,535.062,758.048,970.312,348.5,1075.556,929,1569.583,419.636,1115.375,483.625,1316,502.875,715.188,786.375,530.688,622.5,552.625,1215.9,573.286,331.125,474.25,1025.545,438.423,1874.938,1256.111,275.583,693.812,361.083,540.688,559.125,526.375,590.833,447.688,497.562,1491.062,332.917,662.875,793.875,808.538,718.111,825.417,3535.222,957.583,455.727,643.062,690,1100,1009.667,730,862.45,322.875,806.714,519.5,848.583,508.286,572.438,1912.125,365.516,258.6,1186.562,575.125,398.25,862.438,201.125,1165.625,550.688,2237.625,832.524,333.75,460.75,1906.375,450.667,425,855.5,2371.667,477.333,1706,1871.25,2212.19,931.625,645.75
29,432.844,652.438,896.19,1117.562,332.167,1135.333,938.375,4095,561.455,943.375,355.938,1285.048,535.5,930.312,659.625,553,854.562,561.333,1047.35,655.095,324.688,291.5,881.818,483.231,2243.188,868.778,304.583,577.375,530.5,404.688,630.312,407,365.5,256.812,431.812,1999.062,385.5,650.625,680.25,743.885,694.333,971.917,3030.667,1025.917,442.636,731.562,737.125,1271,1197.556,673.5,949.5,283.875,705.667,548.583,691.167,568.905,458.688,2156.75,218.548,291.05,839.062,758.312,355.625,697.125,453,952.25,686.375,1909.125,1064,443.5,403.25,1263,897.25,465.375,1009.188,2519.833,644.222,1911.5,1976.417,2270.095,625.375,916.583
30,467,545.125,1052.333,1162.625,388.25,795.556,982.5,4095,495.636,1168.438,625.625,1064.619,405.875,681.812,738.938,476.625,566.375,533.458,1045.35,696,354.875,388,1207.636,445.615,2248.75,798.333,467.667,645.75,251.083,549.375,731.75,587,336.667,424.562,491.938,1518.375,527.75,715.25,552.125,809.038,841.444,1143.25,2026.444,726.667,494.364,683.188,803.312,1125.5,1202.667,758.875,784.75,329.25,870.095,350.333,516.333,622.619,453.625,2189.125,286.097,373.8,1226.375,783.688,436.812,932.625,376.875,989,576.188,1987.75,1033.143,429.625,230.125,1586.125,533,490.75,956.938,1943.333,707.111,2127.938,1656.75,2058.572,415.625,757.75
31,452.406,720.125,1007.857,1141.75,321.917,1486.111,1227.375,4095,593.636,1136.938,609.25,1239.667,320.625,830.812,524.75,569.438,827,514.417,1003.6,715.429,339.625,530.75,964.545,518.962,2121.812,1129.444,346.167,764.688,405.5,484,587.188,478.75,389.5,366.562,526.625,1797.312,529.167,529.375,625.5,870.923,669.889,854.75,659,916.583,714.727,596.875,913,1277.438,938.111,772.25,951.4,171.25,757.333,602.833,1049.75,588.571,523.062,2203.125,264.548,288.65,922.875,623.75,542.5,751.125,404.75,1327.875,639.562,1449.75,1074.048,328.125,206.375,1481.375,770.333,1151.5,996,2404.667,536.778,1593,1556.833,2194.143,973.5,751.833
32,548.625,905.688,984,1227.25,284.917,1012.222,1050.875,2755.167,602.545,1095.562,527.25,1215.619,600.75,692.312,804.688,425.062,812.812,483.333,1045.45,957.952,442.625,334.25,1063.182,599.538,2091.562,694.444,331.25,638.125,374.417,489.688,568.125,473.75,498.583,432.5,467.25,1488.562,628.75,517.125,993.25,864.808,788.556,905.667,751.111,660.25,540.727,590.375,840.812,1200.188,1105,958.25,912.45,262.438,933,585,697.833,536.286,433.125,1903.75,205.226,246.5,727.938,811.875,438.562,811.312,141.75,1209,614.938,2050.625,1054.429,368.875,477.125,1952.688,592.833,433.25,900.625,2066.833,697.111,1752.625,1581.75,1993,642.375,765.167
33,445.531,1372.75,809.667,961.938,548.5,1180.778,983.75,1509.167,552.182,1035.75,445.625,1011,286,696.938,1065.375,651.75,710.562,576.625,1138.7,720.333,324.188,554.375,1079.364,495,2010.75,882.889,295.417,626.812,350.333,515.188,854.875,311.75,531.5,445.875,418.25,1350.75,409.917,896,808.875,737.154,540.111,786.083,450.778,850.917,671.364,484.688,696.938,1235.875,853,1027,848.05,254.688,780.333,625.917,840.75,451.429,573.562,1908.938,307.742,264.85,1089.875,579.062,364.688,842.75,370.375,1097.375,683.812,2180.625,1031.952,401.625,406,1569.625,711.083,720.25,918.562,1617.75,589.444,1943.375,1726.333,2260.762,452.25,790.667
34,573.5,1003.5,952.857,1224.562,317.5,2407,1192,1301.333,491.364,1149.062,639,1243.667,348.875,692.125,576.625,366.75,614.375,437.375,1020.3,743.286,380.062,399,805.364,503.231,2360.062,710.333,260.667,657.938,322.417,533,909.688,321.75,419.917,268.188,466.875,1224.438,291.833,774.75,678.25,697,834,745.75,691.333,945.083,625.273,753.625,749.562,1392.188,872.444,947,906.75,352.375,618.524,383.167,788.333,598.048,499.188,2013.75,416.548,256.2,1252.438,718.75,489.875,790,321.375,1287.75,712.625,1756.375,1014.762,541.125,434.125,1812.312,677.583,608.75,811.938,1778,631.333,1440,1697.083,2154.048,953.75,593.333
35,538.281,641.5,764.714,843.625,235.583,4095,937.625,1352.167,469.455,1165.062,620.688,1263.048,630.625,777.75,842.375,589.812,555.125,486.833,927.95,786.095,511.062,328.5,1086.364,635.846,1908.875,749.111,315.667,521.188,325.667,477,756.688,450.25,282.083,363.688,263.125,1481,304.833,659.375,690,617.192,707.333,1070.25,832.444,827,445.727,567.562,752.188,1178.625,879.889,968.625,884.45,307.312,733.19,391.083,650.833,560.952,517.75,2018.875,418.032,268.55,998.438,713.5,411.75,957.125,209.375,1140.125,762.188,1868.625,963.952,370.5,558.5,1646.812,863.917,442,836.875,2129.417,565.667,1845.75,1927.917,2120.762,543.375,800.75
36,740.531,429.438,875.81,1083.812,325.583,4095,1328.75,1173.5,484.636,993.312,525.688,1223.714,422.125,723.625,708.875,468,708.75,530.917,1048,746.952,446.375,543.625,877.636,502.577,1880.562,950.111,331.917,690.75,524.167,592.562,725.562,332.5,367.083,451.625,343.312,1218.812,379.25,464.75,731,598.5,528.333,1101.083,454.111,584.75,402.545,566.625,738.188,1195.25,765.333,838.125,891.35,359.938,773.476,3340,705.167,555.095,490.062,2315.188,288.774,341,873.438,811.75,451.938,929.375,362.75,1096,609.188,2365.75,782.619,300,480.375,1519.875,4092.583,480.75,931.5,2089.083,839.222,1817.688,1920,1993.286,620,616.5
37,1270.875,631.188,961.619,1153.938,232.333,3882.444,1261.875,1076.833,386.273,953.5,292.188,1259.238,441.25,665.5,687.062,450.625,727,555.208,1110.4,766.333,576,427.125,1126.636,578.385,2115.688,787.111,353.833,664.5,369.5,620.25,637.688,373,540.75,421.25,510.312,1510.75,278.583,488.25,928.625,537.462,648,692.333,535.889,709.667,852.818,556.125,603.562,1190,1177.778,883.625,902.55,273.625,654.381,2709.917,513.917,730.762,455,2150.75,380.548,321.6,914,627.812,680.312,820.438,321.25,1076.625,668.75,2545.25,984.571,342.875,263.375,1983.562,4095,749.5,911.75,2301.667,577.889,2171,2040.583,2228.238,694.625,657.5
38,2353.906,762.562,865.667,1050.562,184.583,2048,1175.25,1236.917,493.818,1158.312,371.812,1375.476,410.625,778.375,825.562,534.562,758.25,634.75,1010.55,741.429,402.625,305.875,961.091,552,1946.062,874.111,497.333,531.062,451.833,580.812,671.75,479.375,314.167,491.125,396.812,1392.562,520.417,707,627.25,4095,711.333,804.333,867.556,808.583,610.455,717.688,648.5,1038.438,1037.889,817.375,893.85,313.375,712.952,1306.417,734.583,609.619,467.75,1922.75,417.935,236.6,1108.312,596.062,594.125,756,367.375,1102.5,496.438,1719.875,922.429,642.75,427.375,1718.938,1821.083,811,931.688,2415.5,829,2014.688,1689.333,2411.286,908.25,726.75
39,1335.062,685.438,1237.667,984.75,337.167,1537.556,963.375,1457.75,603,1097.062,642.438,1261.286,461.5,741.562,529.375,463,854,440.25,1177.95,717.524,492.875,485.625,969.091,485.577,2292.75,817.111,510.667,731.312,382.917,477.812,741.25,525.75,387.333,409.312,555.125,1387.312,508.333,632,736.125,4093.654,889.222,945.417,784.444,800.917,683.909,731.875,820.125,1230.875,1458,660.375,1115.9,359,639.762,697.333,679.75,536.857,371.938,2285.562,274.806,366.2,1106.375,619.188,454.375,910,566.375,1003,621.375,1860.5,1001.048,592.25,353.375,1979,756.75,449.875,1009.875,2178,612.111,1827.438,1832.917,1948.476,615.875,808.75
40,757,364.438,1102.095,1126.688,315.25,1179.778,850.875,1011.333,587.636,1283.875,511.062,1629.095,790.875,807,561.5,545.188,821.75,526.042,892.1,722.952,393.125,556.5,1167.909,483.923,2290,803.111,543.5,792.938,357.167,532.312,657.812,373.875,462.417,329.375,382.062,1491.688,525.333,881.375,625.25,3309.461,652.778,911.583,689.778,812.917,515.455,597.562,815.562,1443.938,649.778,779.625,858.2,235.75,808.905,612.75,711.667,579.81,382.75,2477.125,324.194,358.65,1112.125,738.5,664.125,974.062,177.875,1147.125,612.438,2168.625,933.238,595.75,411,1530.812,698.583,619.5,829.5,2107.417,621,1902.312,1822.917,2063.905,498.875,745.167
41,602.344,580.625,1042.095,957.438,273.75,1084.889,1086.625,1196.583,499.636,1051.688,519.875,1184.429,496.125,640.062,746.938,601.062,729.375,616.625,1215.1,1012.619,356.25,468.25,1096.545,415.462,1975,948.667,351.5,843.125,231.167,683.625,588.5,663.25,543.083,383.312,338.438,1597.125,447.833,727.25,769.5,2103.231,675.444,814.833,759.778,860,632.182,540.625,1010.625,1041.125,1011.778,738.25,1136.85,251.25,793.429,556.917,847.75,606.143,341.812,3429.062,279.323,172.1,1078.375,743.875,450.75,845.812,303.125,910.875,646.5,1540.625,898.095,499.25,406.625,1781.938,679.583,530.375,770.812,2145.083,535.444,1803.312,1842.25,2571.857,657.125,655.667
