46,813.885,684.625,626.5,507.833,1031.462,1262.846,629.25,370.438,677.417,898.222,644.444,3612.75,297.625,1233.812,279.583,237.875,245.188,258,252.688,562.625,520.188,315,1955.333,827.5,751.5,964.083,756.154,862.625
47,818.769,664.812,542.083,522.167,978.154,1256.923,646.25,377.5,862.083,802.333,690.444,3611,331.25,1027.688,243.667,330.5,294.188,255,323.188,525.5,522.562,287,1955.222,844.375,788.167,841.333,833.231,721.25
48,754.538,628.938,542.083,527.25,900.038,1247.731,512.25,386.625,696.583,962.444,652.556,3528.875,298.188,1047.562,369.75,264.5,316.625,327,265.938,566.5,587.25,304,2016.556,736.75,874.167,847.083,886.692,762
49,878.346,807.812,645.583,434.917,925.5,1148.769,670.25,388.719,649.417,1101.444,680.667,3721,399.625,1189.75,382.333,220.875,299.688,276.111,236.875,622,630.312,402.438,1838.889,687,916.417,874,838.192,755.5
50,811.308,716.812,557.667,455.167,897.538,1140.885,674.375,345.188,726.25,1078.111,658.111,3108.875,308.75,1059.938,274,217.625,381.875,336.778,258.562,501.625,458.812,345.062,1942,769.875,983.25,937.25,737.5,777
51,811.846,650,621.833,573.25,1021.462,1129.385,606.875,394.125,735.083,1143.667,647.889,3329.75,288.938,1128.25,295,316.125,298.125,357.556,251.688,621.25,467.75,304.062,1944.667,803.75,770.5,867.833,846.038,689.25
52,742.308,661.438,595.417,614.917,969.577,1186.615,693.625,402.531,792.417,1031.111,804.222,3292.625,301.688,1142.812,231.667,203.75,404.938,231.667,310.562,508.375,511,302.562,1936.556,744.562,942,860.583,959.462,829.625
53,838,726.562,519,392.167,1016,1311.538,556.5,365.469,725.75,1009.222,701.444,3854.625,326,948.438,297.333,253.875,335.375,245,210.5,442.875,517.125,294.125,1883.778,744.625,811.75,774.667,835.346,748.625
54,821.846,639.312,596.417,652.333,903.5,1311.538,698.75,389.25,669.333,1049.556,726.111,4048.75,346.25,981.75,373.167,259.875,287.5,240.667,232.562,604,485.562,341.25,1884.667,765.312,819.417,897.333,818.808,818.375
55,759.615,642.5,640.833,481.5,989.269,1153.308,766,426.938,803.083,1052.556,614.222,4095,304,1078.875,264.75,228,258.375,330.556,220.75,531.75,493.688,377.25,2036.889,750.812,870.083,979.917,822.962,756.875
56,887.923,621.938,624.333,570.417,1052.231,1223.769,697.25,433,697.917,1298.889,771.667,4095,347.562,1019.875,352.667,302.5,305.5,277.222,213.5,356.25,635.812,349.062,1933.333,756.375,790.083,1011.5,853.269,936.75
57,788.692,653.125,620.833,526.75,1016.231,1241.385,856.625,421.281,906.833,1128.667,631.111,4095,334.562,1218.625,258,248.125,307.812,294.333,232.188,541.625,495.875,425.312,1982.111,847.312,716.917,910.667,785.346,610.5
58,805.923,710.562,509.083,503.417,961.615,1197.423,662.75,434.844,749.167,1091.222,622,3273,422.75,1156.312,204.667,208,362.625,304.556,303.062,528.625,453.812,311.875,1824.222,803.938,827.417,951.917,830.346,741.25
59,905.769,626.75,541,576.5,915.308,1198,725.375,376.469,724.917,929,656.667,2464.25,314.875,1151.562,310.833,206.25,293.938,312.111,212.938,653.375,525.75,338.375,1822.111,878.188,848.917,958.583,804.885,891.75
60,877.885,665.5,484.75,506.917,1076.231,1104.5,725.75,478.125,672.667,1113.667,955.778,2061,273.688,1107.562,288.667,208.25,326.375,254.333,259.125,404.625,556.438,327.625,2058,753.5,897.417,878.333,810.346,650.25
61,841.692,714,580.833,581.583,920.5,1178.885,518.875,388.531,778.583,1054.778,777.222,2130.25,433,1198.625,281.917,208.375,298.438,228.333,274.438,547.75,453.75,338.125,2198,1368.875,986.417,860.25,781.615,763.75
62,1015.231,701.5,523.167,665.583,942.731,1123.846,677.625,404.188,668.583,1028.333,600.222,1697,319,1198.562,249,288.25,321.312,278.778,227.938,608.125,516.688,437.375,1934.667,1649.062,931.583,913.417,974.308,745.5
63,1225.038,671.938,508.083,559.417,1010.538,1105.308,682.625,392.219,775.833,965,703.778,1645.625,371.625,1109,377.25,266.5,330.688,312.556,294.312,518.375,466.812,380.562,1749.222,1866.938,952.25,890.083,832.115,702.625
64,1420.769,733.562,572.833,585.417,1002,1141.231,544.25,354.094,747,972.333,653.222,1362.5,303.625,1076.188,275.167,200,365.188,249.333,270.812,558.25,477.812,375.75,1911.778,2075.75,992.667,825.333,857.077,768.625
65,1573.423,599.312,565,507.333,953.769,1108.308,683.625,403.469,862.583,863.556,673.222,1415.5,312.812,1128.938,281,259.875,288.25,263.667,286.438,519.125,510.5,448.25,1793.778,1614,858.417,914.167,787.538,711
66,1719.538,600.312,536.167,488.083,970.154,1313.231,764,373.656,881.833,937.667,614.556,1372.125,292.875,1160.312,317.917,266.125,343.188,337.111,272,527,644.562,417.625,2076.111,1707.25,857.5,805.917,821.654,563.625
67,1644.462,595.438,506,524.333,993.038,1153.269,674.5,432.938,863.083,998.111,734,1351.375,296.938,1025.375,276.75,307.375,234.438,203.778,276.125,592.625,451.25,534.312,1817.778,1298.938,969.333,860.25,892.308,738.875
68,1778.192,582.875,592.667,514.417,929.615,1107.808,649.625,347.688,663.667,870.444,587.667,1469.125,252.188,1250,286.917,171,314.625,266.222,283.812,642.125,495.688,850.375,1636.667,1209.875,836.75,800.667,779,637.25
69,1615.654,598.062,548.333,639.5,997.577,1233.692,702,380.844,667.833,1089.333,599.111,1527.625,341.938,1104.625,245.333,241,308.625,273.556,251.188,466.25,477.125,1519.688,1875.444,1029.938,939.25,858.333,847.077,565.125
70,1468.462,752.375,521.75,642.75,942.385,1186.192,781.125,439.156,701.167,1142.556,715.556,1595.75,323.875,1158.312,307,339.75,322.375,308,197.812,656,504.125,1186.562,1837.111,891.562,1068.75,939.583,896.462,680.375
71,1429.423,746.812,532.833,515.917,918.5,1259.5,503.625,401.438,828.083,892.222,857.889,1332.75,339.688,1116,322.917,203.875,376.188,207.556,261.812,477.5,601.875,600.938,1876,858.75,951.667,931.167,879.192,741.25
72,1244.423,778.625,519.167,578.917,856.115,1054.692,661.5,441.594,744.083,1063.222,684.556,1434.5,406.562,1290.688,294.833,234.375,315.812,222.778,252.375,664.5,536.562,467.875,2015.667,823.688,986.917,983.417,890.769,652.875
73,1071.231,794,491,611.333,947.231,1156.346,548.125,426.375,675.917,1000.667,840.778,1665.25,373.375,1212.812,318.083,264,308.062,269.556,323.875,513.625,582.438,331.875,2026,857.312,1007.75,894.167,937.231,635.625
74,988.269,707.562,636.167,496.75,961.269,1257.231,667.875,395.531,736.083,1110.222,680.444,1540.125,309.938,1173.625,317.167,195.5,333.562,253.778,257.375,672.375,457,399.625,1991.889,836.625,922.75,962.417,907.038,683.125
75,905.192,664.312,598.5,523.25,1036,1234.769,721.375,388.438,777.417,1002,686,1387.625,337.438,1130.812,319.583,289.375,317.5,280.556,292.438,519.75,411.25,280.438,2103.444,850.188,765.083,1005.25,935.385,674.875
76,1199.615,785.062,631.167,510.583,959.962,1194.231,681,453.469,765,1028.778,773.333,1578,297.312,1111.562,219.583,275.75,353.812,188.556,246.062,623.5,484.25,308.75,1907.111,689.688,839.333,876.917,905.269,884.75
77,1041.923,792.25,626.25,409,951.192,1184.769,640.75,434.344,658.5,1044.222,621.556,1298.125,368.062,1070.312,290.5,224.375,263.938,342.778,285.875,355,499.75,377.938,1747.333,652.75,894.417,880.833,827.5,644.875
78,953.692,617.812,564.333,662.583,922.615,1519.808,640.625,411.688,779,945.556,728.556,1336,339.875,1124,289.167,306.625,359.312,246.111,285.562,655.375,588.5,373.812,1901.778,960.25,958.167,771.083,845.923,741.25
79,1030.846,629.5,594.667,502.583,1003.346,1600.115,782.125,420.812,841.5,1081.556,631.222,1627,317.812,1108.875,374.417,258.625,354.5,286.778,296.625,532.375,594.312,356.812,1799,638.688,918.75,766,798.538,518
80,916.192,734.125,555.167,494.917,946.654,1593.385,561.5,422.531,790.333,1105.667,731.222,1453.125,303.938,1165.625,262.667,253.625,258.5,233.889,245.938,657.25,539.75,328.062,2095.444,719.688,973.167,756.5,745.385,558.625
81,859.5,806.875,663.5,548.167,977.115,1552.077,713.375,461.625,718,979.778,637.778,1539.75,324.375,949.562,324.167,166.75,351.625,208.667,294.5,584,401.188,321.062,2027.444,784.062,873.083,886.083,694.192,635
82,1063.462,650.625,636.5,466.417,976.038,1577.269,696.25,438.562,842.833,947.333,809.667,1490.375,249.25,1079.875,285.333,301.375,347.25,234.556,231.938,509.375,558,262,1765.111,746.812,737.667,943,750.769,587.375
83,1169.769,831.125,575.5,512.833,1028.923,1775.846,568.125,397.25,825.333,953.556,744.556,1439.5,302.938,1096.938,349.167,306.5,314.5,233.222,186.75,622.875,499.188,242.625,1849.222,724.875,843.667,838.917,723.115,756.125
84,1210.346,733.625,604,654.583,880.885,1860.654,628.625,409.938,687.417,1128.889,719.333,1395.25,445.312,1193.875,359.75,294.125,331.188,313.333,273.938,608.375,436.875,331.062,2069.111,724.75,979.583,928.333,734.154,757.25
85,1131.385,779.188,678,735.5,909.308,2066.846,594.75,397.344,673.083,1140.222,687.667,1205.375,455.25,1099.312,255.667,327,378.625,353.333,227.625,447.875,507.75,335.812,1564.778,884.375,1081.167,951.167,877.038,812.375
86,1215.538,765.938,660.167,614.5,949.885,1977.885,803.875,378.531,663.083,1093.667,694.333,1369.75,408.625,1132.75,377.667,177.75,295.438,294.778,313.125,624,460.562,274.438,2066.444,906.688,913.833,1012.667,863.5,707.375
87,1092,756.5,665.083,579.5,913.923,1682.077,743.5,400.406,799.083,996.444,765.556,1590.625,330.812,1100.188,233.5,263.625,360.438,317.889,317.875,561,533.438,301.625,1976.333,686.75,967.083,982.25,842.885,733.875
88,1288.538,699.062,570.667,542.167,905.346,1991.462,566.125,383.125,669.667,1011.556,628.556,1633.125,369.562,1015.438,292.25,263.125,373.688,242.667,306.438,550.5,510,318.688,2090.333,852.062,984.417,905.917,748.192,678.875
89,1290.192,742.125,663.25,537.333,934.308,1749.692,522.5,423.844,747.667,919.111,525,1701.625,389.5,1065.75,245.917,318.625,359.375,309.778,245.875,538.625,511.25,342.438,1975.333,680.875,1034.167,980.167,897.308,816.5
90,1387.731,660,578.25,478.417,999.692,1499.077,754.875,419.531,767.75,1011,685.222,1570.5,342.562,1095.5,277.75,286.875,381.312,211.222,245.25,542.125,563.625,318.438,1760.222,973.312,1233.833,932.583,841.385,653
91,1504.615,702.062,573.5,486.75,988.577,1644.731,730.25,410.031,616.333,1075.333,520.444,1512,271.562,1133,325.167,241.625,334.938,245.111,242.125,583.75,496.812,329.812,1716.778,873.188,1308.417,938.833,860.462,710.125
92,1767.462,686.562,516.833,479.583,1014.115,1561.423,591,443.875,663.167,914.444,734.222,1548.875,356,1228.062,303.583,227.625,325.438,310.333,222.188,487,521.5,286.938,1965.778,961.438,1734.167,931.25,889.538,536.25
93,3068.385,725.75,615.083,607.833,988.192,1431.808,631.625,468.438,738.917,979,698,1751.25,325,1084.625,252.417,324.25,371.438,411.111,265.375,552.5,571.188,314.5,2048.111,865.875,1804.167,946.833,882.615,622.625
94,2249.385,708.562,524.083,484.917,936.115,1391.654,620.125,443.031,737.25,1113.444,681.667,1826.25,389.125,1182.625,322.5,298.125,383.938,302.889,257.375,478.875,502.812,252.75,1994.667,900.75,1417.5,981.75,916.692,790.375
95,2704.192,637.562,728.833,554.25,932.231,1318.692,633.875,484.594,707.167,1010.444,686.778,2330.625,336.25,1132,331.167,263,364,358.111,264.75,441.125,418,322.625,2173.444,884.75,1542.167,920.833,846.115,579
96,1809.615,683,609.917,671.333,987.846,1369.462,779.875,440.531,741.25,1096.778,706.889,3069.375,359.688,1430.625,365.75,269.625,343.625,206.667,265.5,516.875,550.688,261.812,1912.111,936.875,1081.75,919,826.923,798.5
97,1622.885,739.812,601.5,536.167,942.923,1219.154,696.375,449.312,758.833,980.222,642.778,3866.875,303,1276.75,379.75,312.125,275.375,182.444,298.812,565,486.938,294.875,1877.778,898.875,1155,830.25,747.731,770.375
98,1346.154,798.125,568.333,692,1022.692,1223.269,557.5,420.625,728.583,1000.556,755.222,3906.25,377.75,1239.812,334.917,255.75,338.188,219,288.5,547.5,493.625,255.812,1878.444,843.5,981.75,850.583,805.115,848.25
99,1134.154,792.312,613.75,618,1007.115,1096.538,655.875,384.125,963.333,999.333,821.778,3856.25,285.188,1128.812,297.667,300.375,348.125,292.556,293.938,490.125,551.188,292.312,1907,1059.938,1117.583,830.333,812.731,812.875
100,970.308,780.562,535.75,570,864.962,1081.923,623.5,421.312,1010.417,1155.111,719.111,3548.5,298.312,1234.688,391.667,196.625,356.25,329.889,315.438,540.5,608.625,281.312,2113.111,994.438,838,849.333,865.154,620.5
101,906.154,814.688,527.333,648.333,1062.231,1122.577,655.5,437.094,914.333,1069.667,576.444,3636,384.375,1180.375,302.833,414.75,409.312,267.333,314.938,450.75,540.312,297.812,1986.333,770.75,859.667,767.167,810.923,622.375
102,957.808,735.625,548,565.917,985.923,1173.385,772,414.938,961.583,894.444,680.889,3161.875,320.312,1228.5,277.167,207.25,317.188,280.778,234.188,512.625,621.75,361.562,1940.889,1021.25,826.417,1049.917,860.692,794.875
103,867.923,694,622.917,675.333,955.923,1116.846,782.125,438.062,822.583,1134.778,633,2860.75,324.688,1181.125,314.833,243.625,356.875,182.778,248.938,609.625,431.375,368.375,1931.222,898.188,903.583,852.583,798.538,817.375
104,843.731,809.062,593.333,706.333,851.885,1132.154,721.125,439.812,709.667,1004.333,601.889,2221,392.438,1276.562,278.417,324.875,451.812,363.667,243.062,598.625,602.438,350.25,2053,1012.5,887.583,964.25,827.077,822.875
105,896.538,679.375,561.917,725.917,890.231,1181,675.25,459,941.667,1098.333,679.333,2028.375,337.188,1149.5,332.917,290.75,385.562,246,220.125,612.5,626.75,266.062,1658.778,831.562,916.167,870.417,758.885,849.375
106,800.692,600.062,597.917,676.167,904.846,1195.154,623.25,407.344,821.583,1137.444,485.556,2448.625,384.688,1096.188,313.5,262.5,309.5,308.889,289.688,649.875,543.812,327.438,1779.556,905.938,1060.583,908.25,809.692,589.5
107,965.192,804.5,561.917,632,981.462,1205.577,607.875,359.656,942.417,954.444,703.667,2602.625,412.062,1130.25,281.5,277.625,248.625,245,315.875,483,558.062,350.562,1712.111,876.688,850.583,988,735.385,716.375
108,867.077,814.812,496,472.25,1031.115,1052.192,589,398.531,847.25,884,834.444,3619.375,346.625,1139.75,242.583,263,371.625,245.778,208.25,518.25,480.5,401.438,1930.889,809.875,1048.167,1029.167,947.154,672.625
109,911.385,755.938,539.417,528.5,1067.385,1208.308,580,371.125,941.417,939.444,747.778,4039.125,438.438,1194.75,392.833,264.5,351.312,269.556,243.125,596.125,578.25,398.25,2180.222,855.312,1022.583,1064.083,821.423,723.5
110,939.231,720.875,629.25,498.833,959.231,1144.692,710.625,394.344,791.333,803.889,701.556,4095,399.375,1317.5,380,209.5,338.062,247.333,263.938,503.75,601.5,381.562,1598.667,903.375,908.333,981.5,905.269,743
111,895.538,774.062,587.75,609.75,1019.769,1044.346,716.5,347.844,745,993.889,556,4095,372.375,1192.938,335,275.75,356.188,310,247.375,586.875,563.688,351.812,1823.111,1002.125,1018.417,982.583,939.731,897
112,806.5,821.562,533.583,545.417,1016.654,1072.923,600.25,365.156,839.75,961.444,678.778,3309.375,349,1292.812,300.75,297.875,335,180.556,302.562,562.875,572.625,360.75,1775.667,843,885.417,1011.333,909.692,678.25
113,926.615,763.312,597.417,624.75,928.077,1153.692,657.75,394.594,868.75,968.222,709.333,2990.625,364.688,1203.562,412.167,390.875,412,196.333,302.625,608,479.625,327.25,1951.111,864,1098.333,925.833,937.808,723.125
114,845.192,764.312,567.75,576.75,1020.269,1082,672,430.062,883.833,967.222,749.778,2503.125,397,1202.312,266.5,192.75,316.375,237.778,241.812,641.875,533.75,330.125,1913.222,922.75,1094.5,941.417,811.654,745.5
115,962.077,854.625,467.167,654.75,960.308,1152.923,642.75,541.625,808.5,1004.444,639.778,2045.125,406.312,1127.125,257.083,226.625,356.062,338.333,281.938,550.625,568.188,253.688,1641.556,747.812,987.083,864.167,923.577,626.625
116,907.769,770.125,509.25,598.333,993.538,1089.5,649.75,427.5,620.333,921.667,764.556,1748.25,315.812,1238.688,243.667,321.75,323.75,255.778,259.438,584.75,549.125,263.625,1910.778,817.25,992.833,925.417,898.577,831
117,861.269,722.938,539.417,496.583,890.346,1080.231,542.375,413.625,797.333,1092.333,679.556,1929.25,411.688,1320.438,373.75,330.875,289.062,278.111,239.625,533.875,515.188,309.812,2098.778,925,927.083,971.75,832.615,631.25
118,850.615,764.938,654.083,554.75,1114.423,1168.038,677.25,429.906,900.583,1151.778,810.444,1773.125,393.625,1076.562,388.75,300.75,397.875,300.667,270.688,567,519.938,324.562,1808,874.688,1063.917,886.25,834.385,697.125
119,2510.846,933.75,604.583,538.5,944.731,1254.846,794,428.656,630.083,845.556,663.333,1445.5,428.688,1078.562,342.917,293.75,351.438,254.444,372.5,624,581.125,374.5,1823.667,756.688,1091.333,923.667,935.192,805.5
120,2376.885,818.625,613.667,535.5,937.385,1053.462,538,410.312,796.75,1008.556,622.222,1511.625,396.5,1292,675.833,281.25,317.125,220.111,272.438,535,520.312,290.25,1939.444,938.5,934.167,754,894.538,859.375
121,1783.115,1195.188,538.25,545.417,918.769,1172.077,722.25,351.156,658.75,1030.556,709.444,1323.75,386.875,1330.812,495.667,313.25,338.625,430.667,256,484.375,590.438,266.5,2128.333,854.25,959.333,930.083,818.038,570.5
122,1624.192,830.75,626,490.333,975.385,1131.923,604.375,407.031,734.25,984,598.667,1345.875,381.188,1341,306.25,204,303.875,352.778,249.688,770,631.438,325.938,1902,843.812,1036.583,864.917,909.615,706
