23,568.571,1188.048,555.8,787.083,1029.375,1178.25,1183.75,1637.429,490.5,1222.125,597.25,593.5,959.5,686.333,552.25,410.375,361.167,562.333,586.125,232.875,2102.167,481.222,513.625,1068.833,919.5,542.833,1501.333,362.812,968.333,365.167,372.25,316.562,346.917,239.625,551.833,292.5,1397.75,676.438,741.5,1119.083,875.938,734.75,905.125,526.083,537.833,696.583,710.812,779.917,603.556,561.5,2661.917,2477.636,855.562,934.167,886.75,468.375,909,598.875,756.75,620.625,513.556,380.889,522.222,749
24,700.857,1507.476,485.05,868.083,1112.5,1124.583,1275.833,1824.571,530.75,1220.312,438.917,695.667,764.333,657.583,803,355.375,539.083,724.583,574.625,484.625,1996.667,584.333,564.5,1221.167,1078.562,684.5,1721.083,444.625,956.556,439.333,250.875,239.125,485.417,251.25,652.667,308.333,1315.25,496.562,737.083,908.417,788.938,824.75,925.625,408.833,596.75,673,627.438,643.667,438.333,587.667,2345.583,2258.727,918.125,1026.5,776.917,336.625,909.583,642.25,836,453.938,593.667,371.444,695,752.75
25,615.286,1275.952,525.7,777.667,1064.5,986.917,1122.167,1775.143,522.625,1371.938,516.5,758,617.25,593.25,950.083,366.875,426.25,630.583,670.5,546.875,1980.667,583.111,1642.875,938.917,1164.312,624.25,1562.083,394.5,1055.889,494.25,394.062,383.875,499.667,379.25,419,341.667,1794.25,442.75,498,923.583,707.062,710.625,959.375,525.5,499.833,619.083,742.938,530.917,442.667,596.917,2353.083,2389.455,924.188,963,776,399.375,880.333,588.875,590.625,553.188,434.778,397,559.444,754.375
26,672.286,1359.048,459.1,755.5,1108.375,1096.417,1495.667,1726,492.125,1402.938,772.833,739.667,788.917,853.667,796.417,372,521,665.75,4010.938,216.25,1770.833,692.444,639.312,898.667,1052.625,574,1690.083,340.625,1229.889,447.417,391.688,382.125,368.333,536.125,558.667,330.333,1975,659.938,709.333,1100.75,830.25,733.125,952.625,499.833,573.917,713.667,790.875,637.5,572.333,531.583,2080.833,2268.818,855.062,988.083,892.333,612.875,776.667,698.875,1067,541.625,336.889,410.667,523.444,766.25
27,625.571,1419.952,431.45,4095,1052,1059.75,1097.583,1744.048,453.25,1333.25,501.667,805,770.5,782.333,628.75,472.625,499.417,614.75,3777.125,226.5,1891.833,532.333,700.188,956.833,807.25,611.417,1504.083,302.875,1204.778,540.417,403.75,298.938,438.167,512.75,373.417,368.333,1391.5,485.938,638.417,854,733.125,641.5,906.5,518.583,498.25,626.5,671.562,662,449.889,505.25,2173.333,1983.273,700.125,909,938.167,572.75,1023.25,761.875,796.875,689.062,393.556,410.222,451.667,672.625
28,785.476,1454.905,566.35,1008.083,1473.125,1194.5,1115.25,1933.905,734.75,1433.375,593.667,622.833,961,744.833,690.917,489.5,391.75,652,2208.375,229.625,1859.5,714,1445.062,1078.917,1157.125,555.833,1635.5,354.75,1184.778,507.667,314.438,391.438,466.583,259.25,449.333,323.417,1290.625,498.312,819.917,1060.083,768.938,611.125,868.375,287.917,442.167,767.667,944.438,680.333,531.111,3189.25,2363.333,2388.455,855.562,879.083,810.5,340.625,1083.667,724.25,951.625,501.75,412.222,437.444,888.444,893.625
29,517.476,1261.19,493.65,810.25,928.125,1029.917,1186.75,1861.571,612.75,1318.188,520.667,657.833,689.667,715.583,718.75,498.75,510.833,685.583,654.125,402.125,1716.583,742.444,630.562,941.5,1119.062,706.083,1447.25,348.75,1000.556,373.083,353.062,333.25,380.167,312.625,366.75,362.583,1506.375,540.562,702.917,1099.583,1184.25,609.25,1030.75,424.583,2264.917,856.417,3558.375,617.25,426.556,2546.917,2423.833,1952.636,803.438,754.583,1100.25,425.5,726.25,674.5,790.25,658.75,315.111,402.222,711.222,514.75
30,620,1326.524,450,854.75,1045,1259.583,1327.583,1934.429,509.5,1428.125,519.667,700.333,699.25,787.583,567.5,406.875,368.75,657.417,484.312,286.25,1856.75,666.889,589.062,1003.417,1075.312,623.5,1359.667,263.625,990.889,449.417,331.812,367.125,404.417,364.625,373,348.833,1768.5,503.375,690.833,990.083,807.5,687,953.75,400.667,3653.25,3922.583,3150.188,698.333,517.444,432.25,2162.417,2122.818,792.625,1749.667,1004.75,381.25,963.167,573.375,787.125,637.688,337.111,442.333,602.222,714.125
31,640.905,1236.095,476.15,811.083,1491.125,2716.167,1610.75,1788.286,563.875,1437.312,530.333,544.25,703.917,628.5,730.583,370.25,447.417,578,339.25,394,1792.083,710.778,678.875,990.667,1138.875,561.833,1481.083,244.562,1163.556,594.333,372.188,349.25,510.583,291.875,632.667,371.667,1469.5,375.812,541.583,1014.583,966.562,981.625,1136.875,491,3438.167,3146.5,1334.938,828.25,704,485.917,2363.167,2194.182,1022.375,4095,885.167,469.875,803.667,568.75,821.375,678.812,346.444,270.778,703.444,695
32,568.238,1166.429,453.9,754.583,989.625,4095,1731,1792.571,564,1310.875,612.25,629.083,844.167,573.833,653.833,357.5,464.083,798,432.75,212.25,1757,1024.333,633.688,1221.833,936.812,573.667,1691.167,375.125,1260.556,676.5,466.25,316.312,398.833,347.375,335.167,314.167,1684.125,567.188,600.667,956.083,4040.938,721.625,1054.75,410.25,2524.25,1618.167,687.562,641.5,613.778,536.917,2212.083,2223.909,665.188,4002.667,824.833,448.125,871.333,660.5,746.5,610.312,211.889,424.556,711.889,776.75
33,571.619,1382.667,481.7,691.083,1108.125,4095,1554,1847.571,312.125,1433.125,635.333,765.583,821,848.667,672.917,536.5,384.167,635.917,503.812,361.25,1915.917,2202.778,605.938,1112.917,1103.375,539,1592.167,370.688,1250.333,585,513.562,233.812,394.25,450.375,368.333,361.167,1556.125,457.312,651.667,920.25,3596.062,953.125,934.375,452,825.917,1050.333,577.812,709.417,610.222,304.667,2310.333,2501.636,917.188,1096.083,1050.75,565.625,1088.083,543.375,789.875,480,332.889,499.778,583.222,708.625
34,610.238,1220.048,461.35,685,1234,4095,1556.833,1937.81,560,1384,609.667,811.333,870.5,779.833,792.667,361.25,421.417,3611.917,374.688,252.875,1858,872.556,563.875,1027.167,1039.438,727.5,1424.167,1645.75,1062.556,545.583,314.188,325.812,480.667,490,360.167,417.583,1707,361,690.333,1047.25,3030.688,995.875,834,375.917,439.833,605.333,539.688,673.167,445.778,403.25,2212.333,2592.091,746.562,854.583,1233,444.875,932.833,547.625,983.25,740.688,377.222,367.889,527.111,652.5
35,656.19,1200.095,365.45,972.417,879.75,3646,1139.417,1758.905,503.125,1350.062,579.167,701.083,853.083,628.5,902.083,310.875,583.167,1383.5,417.188,368,2032.5,843.889,591.5,1104.667,1008.375,635.75,1548.25,1151.5,1686,597.25,419.812,253.5,395.583,199.375,367.583,312.25,1478.5,520.562,598.167,4095,1132.125,821.875,1009.625,405.833,436,659.25,550.75,780.083,543.667,633.5,2341.583,2437.455,799.25,979.417,823.083,474,895.917,611.25,613.75,539.812,368.889,378.556,598.444,635.5
36,811.19,1233.524,449.5,927.917,1084.25,1126.75,1305.167,1689,525.25,1300.188,430.417,581.667,681.167,513.583,797.583,403.125,529.667,784.417,417.375,230.875,1796.417,546.222,658.188,885,991.688,597.167,1413.833,426.938,968.556,509.75,301.75,289.562,552.417,384,470.25,223.667,1722.625,597.5,612.833,1436.167,795.875,823.25,937,480,522,750.75,809.75,748.833,480.222,450,2115.25,2218.091,897.812,936.667,857.5,403.5,662,694.625,694,477.312,350.778,334.111,476.333,650.25
37,623.381,1381.19,585.1,696.5,1108.5,1008.083,1067.667,1798.571,443,1192.188,558.167,590.083,794.5,713.667,878.75,336.25,489.25,665.583,619.688,385.875,2241.333,648.333,628.625,1142.833,1184.625,695.583,1573.083,298.375,821.222,631.917,392.062,299.812,462.083,421.375,389.083,375.583,1735.125,519.625,697.667,923.25,791.5,866,1051.625,312.583,567.667,767.667,654.562,704.333,616.889,489.667,2216.417,2340.909,849.125,995.583,660.917,314.875,983.167,638.25,718,481.062,472.778,348.444,555.222,682.5
38,527.143,1214.857,503.1,831.667,1129.5,1140.167,947.417,1987.762,599.125,2155.5,560.167,653.167,635.083,784,705.75,647.375,491.167,675.5,564.25,312.75,1902.833,683.111,571.125,1040.417,994.188,603.5,1707.667,367.188,1291.778,615.917,375.5,2900.438,405.333,333.875,389.25,257.333,1445.125,517.5,763,923.917,879.875,957.125,1025,534.417,500.417,755.583,699.438,637.083,780.556,504.5,2015.417,2081.545,848.688,1001,744.75,557.75,770.333,645.625,749.75,772.188,452.667,396.222,666.444,492.875
39,640.524,1323.333,556.35,932.25,963.5,1199.583,1374.25,1495.19,429.5,4095,530.583,743.333,1039.167,601.083,876.417,289.375,411.583,511.25,487.688,210.625,1783.917,643.667,667.375,1191.5,1053.688,951.583,1575.333,324.375,883.667,545.833,429.438,1986.812,316.5,402.5,613.417,295.333,1513.75,494.562,522.583,1025.333,753.188,896.5,836.375,343.25,706.083,532.917,708.562,649.25,602.556,592.417,2023.583,2297,851.25,1116.333,938.083,662.125,816.417,652.875,687.125,694.062,263.889,366,475.333,455
40,609.857,1208.524,519.3,918.667,1123.625,970.167,950.333,1821.286,379.625,4095,703.833,534.667,797.25,677.917,769.25,349,559,646.833,447.562,525.625,1913.5,679.222,510.688,1057.667,1163.312,716.25,1365.083,287.562,1097.667,529.167,405.312,462.625,395.75,404.875,612.75,318.417,1381.125,431.5,792.25,1009.917,831.625,557.5,1152.375,310.583,570.833,643.333,720,733.167,489.556,494.333,2334,2377.273,744.375,931.667,765.417,510.625,911.833,629.125,847.125,634.625,443.222,399.444,646.222,761.625
41,537.095,1140.905,536.75,770.667,1084.5,966.167,1107.75,1686.095,711,4095,497.583,857.25,812.833,636.5,753.833,555.375,610.417,686.5,532.062,216.5,1933.417,793.556,620.938,1140.167,1168.688,727.083,1674.083,285.688,937.222,727.167,385.312,363.562,417.333,414,462.083,364.167,1611,397.625,672.917,1053.667,884.25,942.625,842.25,462.083,630.833,726.583,663.125,650.25,813.778,405.25,2269.25,2375.545,894.312,968.25,790.333,628.25,848.583,601.875,632,540.938,311,463.333,479,546.125
42,750.619,1108,503.05,774.833,1168,912.75,1130.917,1811.524,505.625,1978.25,530.75,845.833,810.583,820.917,970,458.75,472.75,581.667,497,323,1627.667,692.667,575.812,941.167,935.562,623.833,1693.167,320.562,1053.556,4044.583,361.25,268.938,453.5,570.375,485.083,349.417,1334.25,443.25,647.25,999.75,740.875,758.25,877.125,475.333,455.25,745.167,567.375,618.5,730.444,676.417,2209.167,2042.818,839.812,914.083,896.75,406.75,974,628.875,706,531.312,258.778,336.556,723,755
43,557.095,1260.143,540,1949.667,992.625,1160.917,1277.5,1518.571,508.375,1617.75,525.167,899.667,702.167,807.417,940.75,391.125,548.167,562.25,492.188,421.25,1733.833,640,563.125,1067.833,987.062,660.333,1322.167,326.312,1005.889,3825.25,383.125,313.062,675.583,326.5,422.167,189.25,1452.375,511.562,580.75,886.833,825.125,942.625,1142.375,447.833,441.083,882.083,622,682.583,713.444,534.917,2269.167,2248.545,982.188,849.917,847.25,322.25,948.5,595.75,676.625,562.375,492.111,504.667,904.778,593.125
44,645.667,1450.476,432.05,3737.25,1082.375,1222.917,1371.583,1779.19,605,1366,630.667,594.583,677.5,758.75,983.583,523.25,525.083,533.417,514.25,1855.25,1947.333,584.556,668.25,1095.583,1061.5,779,1538,381.5,1074.556,891.417,415.312,248.938,282.667,361.125,517.167,219.25,1408.625,509.5,636.833,980.667,980.938,726.125,895.75,463.167,522.5,649.667,528.375,529.75,718.556,517,2416.667,2505.545,920.5,1064.667,980.833,390.25,664.917,644.125,755,592.75,555.222,451.111,4055,675.125
45,633.476,1249.524,461.15,944.25,1048.125,965.333,1233.667,1798.048,568,1593.5,692.583,913.083,756.417,958.833,974.5,413.125,411.083,586.167,490.812,1802.875,1889.917,591.889,557.438,996.083,1060.312,636.083,1349.833,413.625,1037.889,435.667,361.812,291.938,531.667,341.125,287.333,260.917,1664.625,560.688,653.75,1032.5,840.312,895.625,833,419.583,538.25,606.5,703,681.333,705,677.833,2374.417,2445.455,878.625,982.667,1098.917,482.625,930.833,792.375,770.75,678.75,407.667,409.111,3707.778,921.375
46,3704.333,1159.524,614.45,1036.917,965.375,1129,1216.667,1668.81,583.875,1759.938,416.75,627.083,747.833,581.75,1281.417,436.875,576.75,533.167,493.812,1083.625,1896.25,741.333,598.812,1017.833,1120.75,590.917,1673.333,315.375,1337.444,571,451.188,368.562,312.083,346.125,427.167,355.917,1521.875,485.5,616.75,920.167,888.688,718.875,906.125,394.75,461.917,748.583,645.625,661.167,460.778,471.917,2478.333,2504.182,751,931,853.833,442.25,866.75,666.25,609.5,624,353.667,367.667,1335.333,636.5
47,688.762,1521.952,472.1,740.083,1042.625,862.667,1146.5,1676.238,501.75,1493.938,524.417,809,851.75,825.917,1722.333,392.25,385.417,698.833,684.438,419.875,1903.333,575.111,526.125,1075.583,866.062,534.5,1819.167,341.312,1024.556,518.833,483,364.938,457.417,263.875,437,354.417,1601.25,466.312,645.583,993.5,800.062,793,1118.625,424.333,487.5,865.417,686.875,664.5,735.444,515.75,2074.083,2503.455,777.812,982.917,985.417,508.5,750.083,572.875,851.5,556.188,418.222,366,779.222,840
48,758.81,1253.095,517.7,880.25,1101.75,1143.417,1180.083,1625.048,471.875,1601.438,533.667,623,854.75,828.75,2120.75,384.125,497.333,559.75,441.5,378.625,1780.25,676.778,575.5,1026.167,1084.438,677.333,1629.75,312.25,986.778,482.5,311.875,328.438,613.417,489,410.5,276.417,1491.5,522.125,528,4095,1025.375,850.875,946.125,410.25,421.25,737.75,601.125,557.833,435.444,494.417,2469.25,2419.545,812.062,943.5,1046.5,388.125,861.167,443.5,969.125,556.25,524.333,307.778,434.778,808.25
49,674,1261.143,476.9,911.583,1123.5,1032.833,1123.75,1763,441,1507.688,580.167,744.583,880.583,712.5,2122,358.5,442.083,600.667,493.312,349.5,2085.583,674.111,593.125,1184.833,1145.688,672.917,1524.917,350.5,4095,598.917,508.375,282,336.083,466,343.333,359.917,1808.625,468.125,661.75,3302.417,823.438,847,933.75,369.417,685.417,719.917,804.875,548.917,567.889,624.5,2253.333,2611.091,906.062,1193.583,1066.167,269.25,745.083,512.5,699.875,658.188,498,596.889,525.222,559.5
50,635.905,1277.19,526.35,799.75,1080.375,841.25,1323.583,1810.048,585.125,1663.062,533.75,632.667,1139.417,714.417,2007.917,451.5,507.25,597.75,535.875,305.125,1860.583,474.778,566.75,1166.417,1029.625,688.333,1768.333,332.938,2709.667,639.417,510.5,273.312,504.917,347.375,385.083,259.917,1516.75,489.062,547.25,1125.083,1002.812,768.375,912,415.833,457.75,647.917,695.875,792.75,605.556,515.5,2488.667,2226.091,833.312,1088.5,899.083,432.625,800.167,708.125,890.625,439.5,495.667,621.556,557,735.375
51,558.571,4095,439.75,1014.833,1372.5,1056.833,1212.667,1780.857,736.875,1459.688,540.917,880.167,811.583,600.75,1276.417,370.125,474.417,840.083,433.125,312.5,2078.917,602.667,553.312,1073.5,1179.375,695.167,1677.167,290.812,1130,567.917,400.688,338.188,433.083,357.625,473.583,322.667,1736.5,457.312,504.25,1075.583,989.75,816,941.75,394.333,460.583,2539.75,706.875,775.25,419.444,535.5,2163.167,2161.909,901.125,1229.5,872,570.375,965.417,674,644.25,545.5,574.556,507.111,518.333,674.875
52,584.238,4095,394.2,879.583,1293.875,1112.333,1218.667,1714.286,399.25,1557,521.333,560.5,765.667,763.583,710.667,228.75,500.333,606.083,590.75,219.375,1926.417,641.556,526.562,1179.167,1137.875,657.167,1662.083,271.688,903.556,573.75,386.625,302.812,389.833,413.75,411.417,332.833,1383.375,491.188,644.083,1033.333,989.562,793.625,866.25,383.5,484.667,3709.833,772.625,624.667,603.444,490.5,2158.083,2068.182,975.375,905.583,1138.5,562.75,792.25,704.25,841.125,554.438,328.778,1845.889,368.889,803.5
53,626.238,4092.762,435.1,851.417,1106.125,1232.167,1458.083,1702.619,696.625,1499.312,639.25,583.333,795.917,708.25,988.083,433.875,492.75,574,542.688,438.875,1933.25,687.222,588.25,1358.667,1000.812,625.167,1521.583,358.625,1238.333,486.75,468.188,304.875,461.75,389.625,468.333,258.917,1717.25,466.25,717,859.583,857.562,1005,831.625,445.333,537.667,2943.167,673.062,592,620,567.333,2140.333,2752.727,857.438,933.833,801,444.75,933.75,474.75,667.875,595.75,480.778,2052.333,580.778,629.625
