15,753.625,902.062,1246.111,1375.625,1735.667,458.875,475.444,589.5,884.875,706.167,279.125,734,958,376.25,1139.889,1294.5,1165.625,154.417,516.375,717.667,669.556,204.556,1143.333,443.125,635.222,1688.667,477.75,447.25,360.25,1021.25,4095,1157.5,439.875,731.25,365.625,283.5,314.5,676.625,445.625,1021.909,853.833,804.333,330.438,345.375,149.875,383.667
16,825.125,970.125,1259.111,1391.125,2260.667,351.25,460,560,867,727.5,139.75,586.5,627.625,306.75,1216.111,1160,1118.375,122.917,381.25,548.889,685.111,119.556,1155.444,605.875,413.222,2013.667,402,521.5,213.25,1009.75,1631.444,928.688,421.375,536,349.875,423.667,226,510.625,1545,1245,943.083,855.556,245.312,242.25,169.5,237.222
17,648,1095.438,1400.889,1604.938,2155.5,334.875,337.444,495.25,878.125,688.833,288.5,592.625,1056.5,325.75,1261,1362.833,1264.375,101.333,476,607.222,735,191.111,1109.111,577.125,534.778,2007,495.75,663,253.25,881.5,1398.111,1055.938,601.625,611.5,370.5,435.5,200.5,446.625,541.25,1311.636,905,647.889,316.438,280,131.375,491.778
18,893.875,1029.5,1449.556,1436.562,1806.5,395.5,489.333,485.875,1030.375,550.083,247,813.625,1146.875,296.5,1092.556,1170.5,961.375,79,527.875,595.222,659.333,248.778,1226.333,446.75,1561,1816.917,2994.875,576,360.75,892.5,1238.333,1095.312,448.25,633.083,430.375,281.667,265,424.375,232.125,1254.273,833.333,972.111,345.812,425,439.125,270.778
19,572,995.188,1142.111,1518.125,2303.167,320,532.333,447.5,823.125,655.333,341.125,447.75,809.5,224,1264.556,1056.167,1437.75,173.083,344.375,442.333,608,123.111,1374.556,763.25,4016.444,1883.5,705,580.75,297.625,829.25,1010.444,1097.5,384.375,595.75,667.375,266,198.25,315.375,177.875,1099.727,844.083,885.111,308.875,457.375,247.625,348.222
20,634,869.625,1534.333,1789.312,2969.5,313.625,331.889,529.375,953.25,836.667,215.875,654.875,1067.875,296.25,1207,1185,967.125,123.25,629.125,717.222,615.889,96.444,1181.444,536.375,3152.667,1928.75,325.375,439.25,258.25,920,1061.333,1022.938,740.625,598.917,367.875,326.5,255,334.875,142.375,2124,1115.917,783.333,352.188,278.75,252.875,398.222
21,795,902.438,1189.778,1551.812,2797.5,296.125,1314.111,516.375,934.5,712.333,213.625,497.375,885.375,290,1373.444,1106.333,1068.375,98.25,408.375,656.778,769.778,239.667,1006.333,532.25,774.778,1873.667,486.375,476.375,298.125,948.75,1065,972,533,624.833,325.125,362.333,368.125,542.875,222.125,1930.909,1064.75,754.556,338.062,404.75,244.625,308.222
22,649.625,950.625,1200.222,1468.25,2687.167,233.5,3612.444,480.125,935.5,658.333,281.625,561.5,982.75,315.125,1115.778,1510.667,998,81.75,700,669.111,559.333,89,1221.667,552.125,670.222,1846.833,354.625,430.5,205.75,1347.75,1482.778,1037.375,607.875,586.5,329.25,219,273.75,451.875,199.625,2370.545,970.75,1143,408.188,321.5,139.25,494
23,2729,996.438,1180.222,1584.688,2957.333,316.875,2778.444,490.75,1098.375,939.167,275.125,674.25,866.75,320.625,1208.222,1121.167,935.5,178.5,409,525.111,592.556,358.444,1162.667,496.625,500.444,2062.417,415.75,548.875,146.625,984.375,963.333,1074.375,534.125,573.75,422.375,428.833,308.125,451.75,277.25,2132.273,994.083,576.667,351.688,234.125,405.125,352.778
24,1008.125,949.5,1409.667,1547.312,2141.833,317,2241.778,600.875,1254.25,698.75,264.625,417,1154.5,457.25,1322.556,1601.667,1020.5,149,290.5,740.111,674.889,159.667,1541.333,734.875,388.222,1709.083,343.875,607.875,166,869.25,1223.444,1020.562,841.25,639.667,466.75,275.5,416.125,386.5,240.75,2414.273,1015.417,750,421,346.375,278,248.444
25,737.5,1370,1229.889,1409.812,2260.167,347.25,662.222,553.375,920.625,594.917,180.875,551.625,1015.5,229.875,1207.444,1477.667,1491.875,103.25,622.5,593.778,652.778,198.222,1417.333,1184.25,640.778,2068.917,358,685.125,230.375,1202.75,1040.667,1199.812,532.5,545.917,439.5,219.5,271.375,380.125,120.75,1805.182,1104.333,1016.222,304.625,278.375,205.625,361
26,577.125,1065.312,1407.222,1548.062,2315.5,275,403.556,424.625,1112,718.5,493.5,499.125,1049.25,339.375,1431.333,1414.5,835.5,98.333,563.375,518.778,547.778,231.778,1532.778,917,554.667,1965.417,363.625,604.125,292.125,820.75,1132.333,968.812,498.75,495.167,438.75,262.333,276.875,248.625,192.125,3832.909,1171,791.889,375.125,262.125,109.5,410.889
27,617.375,1136.375,1013,1512.312,1945.667,267.75,314.778,514.625,1156.25,585.167,221.125,542.5,988.625,333.125,1276.889,1436.5,827,140.167,326.625,505.222,596,172.889,1580,762.625,583.778,1718,570.75,699.25,504,953.375,1143.556,1080.812,496.5,569,340.25,302.333,399.75,147.625,278.75,3972.909,960.75,828.667,292.062,230.625,278.5,377.333
28,733.75,962.312,1527.111,1482.812,2332.333,216.625,469,499.5,1011.25,801.333,321.5,709.875,1084.25,174.75,1191.444,973.833,1330.875,157.583,392.125,536.222,575.556,207,1237.111,448.625,516.333,1834.75,329.625,476.25,200.125,1193.375,1046,1036.25,576,497,408.5,116.167,335.75,341.25,242.25,3928.273,873.583,1170.222,361.438,356.5,320.5,483.778
29,677.625,1006.938,1293.222,1408.812,2373.833,282,375.778,782.875,869.125,490.25,242.625,592.25,987.5,391.125,1171.111,1315.167,871.5,109.167,424.875,538.222,814.778,239.667,1256.556,595.375,871.444,1964.667,452.375,700.625,248.375,1234.625,1174.889,1011.562,581.375,507.833,608.25,230.833,313,238.375,1512.875,1797.545,1017.75,880.111,250.438,307.375,320.875,3361.444
30,512,984.688,1288.333,1348.438,1722,237.875,452.778,575.25,1082.625,840.75,316.125,624.125,881.125,231.25,1419.444,1396.833,971.75,93.75,278.625,820.333,609.556,193.444,1392.444,470.75,735.667,1775.333,385.875,663.125,184.125,893,1008.444,1148.375,619.75,563.833,700.25,215,276.25,406.5,289.5,957.636,925,922.111,329.5,175.625,122.125,2114.667
31,682.875,1044.938,1338.667,1459.188,2179.333,320.25,445.667,442.375,935.75,659,285.625,393.75,999.375,359.75,1224.111,972.833,1268.375,118.75,255.875,510.222,790.222,251.667,1126.111,597.75,615.889,1910.333,328.375,496.5,297.625,1178.25,1040.778,997.438,625.875,504.417,418,148.833,481.25,405.625,254.875,1207.545,985.75,1070,377.562,261,173.875,1297.333
32,552.5,1372.062,1337.556,1334.312,2444.667,526.625,297.778,495.875,875.25,668,275.75,557,851.875,254.5,947.222,1444,1249.5,221,464.5,676.111,630.889,182.667,1379.333,1613.125,796.889,1991.417,385.25,582.5,361.5,794.375,1253.889,1099.438,596.625,577.083,473.125,213.167,288.625,429.25,267.125,1258.182,1022.333,847.556,362.875,367.5,213,497.444
33,577,856.812,1512.556,1571.625,2001.833,322.5,463,470.125,929.875,809.75,379.375,449.5,1018.625,259.125,1017.667,1288.667,1227.375,168.5,245.25,534.333,534.222,170.111,1233.444,1240,832.222,1850.333,317.375,599.875,375.125,876.375,1248.778,1096.625,576.125,614.083,465.5,202.833,236.875,298.375,98.375,1270.545,1084.5,807.889,217.812,246.375,253.5,266.444
34,681.625,882.75,1383.444,1574.188,1431.5,310.5,300.556,648.625,905,654.917,351.75,587.875,731,300.75,1158.667,974.5,1216.5,277,437.5,729.667,658.111,178.444,1323.333,608.75,521.889,1791.333,397.875,483.25,452.125,1086.625,908.778,1176.625,434.875,475.083,268.25,280.833,352.125,288.125,206.625,959.636,1173,688.444,250.938,499.75,210.75,256.778
35,772.5,825.625,1562,1454.875,2554.833,269.375,424.889,439.5,983.375,709.417,168.5,626,891.875,265.25,1229.444,1357.167,1426.125,68,491.25,611.778,484.333,264.556,1232,636.5,749.889,2176.25,345.125,540.375,385.25,862.375,1083.333,1135,488.625,654.417,495.625,211.667,111.25,394.625,116.625,1009.818,958,961,351.5,217.75,128.125,394
36,619.25,1010.812,1447.222,1505.562,1949.833,320.5,381.556,708.75,1086.875,682.167,348,592.25,936.75,361.125,1203.667,1388.833,1124,211.5,438.25,671,630.444,217.556,1257.556,331.375,550.222,2072.083,367.75,511.75,342.75,987.5,1186,1148.188,468.875,482.25,352.25,346.333,225.5,363.5,133.25,1157.545,1112.583,1071.333,283.375,363.25,263.125,358.222
37,662.125,1067,1471.333,1476.062,1997,431.375,442.889,553.625,1139.25,909.5,404.375,550.875,852,293.75,1171.778,1019,1108.25,111,445.625,749.778,635.889,229.889,1284.667,390.375,794.333,1982.083,413.25,453.625,274.875,1057.375,1165,956.688,489.75,580.333,384.125,239.167,185,345.375,185,920.727,1056.083,1166.111,386.062,336.875,166.125,379.444
38,606.75,984.688,1051.444,1494.688,1700.333,415,483.222,486.75,1008.5,693.833,261,670.125,889,210.25,1058.222,1196.667,1079.375,230.667,524.75,746.889,571,163,1217.556,572.625,639.222,1793.5,362.5,570.25,247.625,766.375,971.556,995.188,660.375,533.333,370.5,367,282.5,352.5,142.75,1150.909,1040.5,902.222,338.75,330.625,193.625,259.333
39,639,929.438,1492.889,1447.562,2051.5,238.375,351.222,490.25,837.75,799.417,215.375,431.125,990.75,334.5,1275.778,1154.167,814.875,102.833,598,525.333,549.222,97.333,1376.444,447.75,582,1879.083,390.125,604.875,284.125,1108.25,1186.889,1026.562,502.5,577.917,300,219.833,352.125,392.5,285.875,1269.273,857,954.333,282.562,187.125,312.375,342.556
40,684,907.625,1155.778,1429,1948.5,251.125,365.333,525.625,1155.375,682.083,453.5,635,1035.75,319.75,1043.111,1250.167,991.25,123.083,351.75,748.222,471.556,178.778,1356.667,442.375,454.222,1787.167,463,487.625,329.125,925.75,1256.444,993.5,513.375,666.833,312.875,322.833,305,357.875,242.625,1211.909,990.833,917.222,321.938,325.625,142.25,328.889
41,701.75,1096.25,1274.111,1243.75,2112,270.25,256.889,387.875,960.875,743.417,354.5,556,799.25,248.125,1330.444,1300.167,1016.125,82.5,366.875,582.444,592.222,270.778,1377.556,571.25,407.333,1660.083,248.75,402.875,215.625,880.25,1091.444,1117.562,647.875,544.75,485.5,233.167,363.875,386.375,399,1181.818,943.75,743.444,324.438,249.875,190.25,272
42,859.5,1034.875,1274.778,1495,2337.833,285.125,453.111,529.5,879,783.333,264.5,688.25,1195.375,257.125,979.111,1273.167,1116.125,102.083,583.75,652.556,530.333,93.333,1249.889,472,465.889,1613.25,403.125,371.875,241.5,879.5,1112.778,981.375,499.375,541.167,356.25,189.833,227.125,389.25,1108.25,1266.091,948.5,768.444,259.938,201,196.375,380.444
43,772.75,885.625,1194.889,1396.75,1529.167,221,337.333,417.25,1108.25,735.333,253.875,744.875,763.75,297.875,1045.667,1462.167,1014.5,146.417,450.25,616.444,701.778,85.444,1331.222,552.25,565.556,1603.333,191.625,529.25,289.375,1075.125,1298,941.75,583.875,532.5,589.875,306.667,224.875,334.625,557.75,1341.727,1110.833,650.111,340.25,413.5,236.75,167.333
44,872.625,926.125,1328.667,1467.5,2030.833,376,332.667,525,880,705.667,223.125,640,1056,339.375,1225.333,1257.167,899.75,93,495,574.889,888.667,175.111,1359.778,383.25,562.778,1661.167,450.25,460.375,288.125,917,1084.444,1186.438,407.625,431.833,469.375,232,220.125,376,233.375,1103.545,1007.167,806.889,293.312,238.25,223.625,112.556
45,751.25,1043.062,1314.444,1514.812,2103.167,377.125,324.778,611.75,695.625,807.833,253.625,837.875,1057.75,471.25,1114.111,1153,1110.875,242.5,418.375,613.444,789.778,94.556,1122.333,523.75,470.778,1841.583,366.5,736.625,304.375,1056.5,1300.333,1062.25,583.25,581.5,386.625,179.833,324.75,461.25,260.125,1109,1042.667,758.222,313.625,340.75,237.25,295.444
46,591.375,992.875,1390.111,1484.688,1887.167,296.5,500.111,688.875,754.25,630,275.375,524.5,1030.375,314.75,1208.778,1207.833,1150.25,201.5,464.125,583.556,717.111,254.556,1454.556,536.375,601.889,1881.167,465.875,666.5,238.625,884.875,1180.778,1319.25,592,436.667,367.25,441.333,373.125,564.625,198.125,1015,1897.25,915.333,322.812,332.25,190.25,332.444
47,1294.625,934.438,1226.778,1283.188,1742.5,249.875,423.444,515.375,715.25,733.417,338.125,650.75,920.25,300.375,1158,903,1138.5,121.917,482.5,566.556,719.111,148.778,1437.556,511.375,498.111,1953.917,407.125,821.375,206.625,811.5,1120.778,1041.25,584.5,513.417,337.25,223,191.375,489.625,239.5,1327.818,2209.833,847.222,187.312,341.375,284.75,389.222
48,637.75,1021.375,1441.333,1516.375,2371.833,404.25,458.444,377.5,1000.75,905.667,333.25,505.625,1092.5,398.875,1191.333,1082.833,1179.625,177.75,512.125,593.889,527.333,188.667,1190.778,717,482.444,1943.5,357.125,525.125,226.875,803.625,1041,1241.188,483.125,513.083,317.375,367.833,247.75,350.625,292.25,1295.364,2441.167,915.222,251.938,342.875,295.125,298.111
49,552.5,829,1444,1504.75,2080,250.625,332.111,489.75,831.875,765.25,179.875,647.75,808.25,381.375,1164.778,988.167,1241.25,204.75,505.25,536.778,530,186.667,1177.778,618.375,337.444,1730.167,179.375,465.875,417,875.875,1238.444,1055.5,598.875,548.083,591.125,145.167,261.5,501.625,172.5,1259.091,2868.083,856.778,370.438,275.125,255,322.556
50,656.5,1023.125,1652.111,1633.625,2986.333,166.75,369.889,386.75,997.5,696.083,306.625,683.375,1027.125,222,1131.778,1292.667,1280.125,228.333,445.25,531.556,697.778,73.889,945.111,534.125,601.556,1919.667,315.75,541.75,216,637.625,1324.889,916.188,390.25,524.333,549.375,198.333,343.5,311.25,241.375,1294,3541.083,1038.778,337.938,287.5,287.25,370
51,789.25,1205,1293.222,1474.25,1825.5,421.5,202.556,407.5,843.375,606.25,323.125,623.375,1048.375,358.625,1103.333,1488.333,1216,165.583,456,778.111,746.333,232.778,1283.222,436.5,592,1512.583,498.5,611.625,289.625,721.875,1175.778,797.438,591.625,409.417,316.875,226.5,219.5,342.375,252.75,1159.636,2361.167,890.667,347.688,297.875,190.875,239.778
52,607.25,896.875,1562.556,1695.75,2029.333,222.75,532.889,490.125,1234.625,610.833,295.75,724.125,1013,415.375,1029.333,1095,1046.375,126.75,341.25,461.778,542.778,154.889,1098.222,403.375,476.444,1421.583,278.875,420.875,245.5,821.625,1074.889,1019.875,555.875,413.75,285.625,192.167,192.125,359,160.625,1090.455,1349.417,739.667,293.25,245.125,196.25,389.889
53,691.125,913,1594.667,1361.188,2236.833,372.25,367.333,507.625,1066.375,679.25,218.75,403.875,672.625,252.5,962,1159,1164.375,198.5,486.875,588.111,493.222,152.778,1065,446.375,666.556,1755.25,186.75,827.25,241.75,777.375,1148.222,1118.5,682.5,594.583,421.125,261.833,276.625,197.625,228.5,1310.545,1154.083,937.556,240.812,269,248.125,330.111
54,1030,1037.375,1289.444,1373.688,1739,407,391.444,512.375,1038,829.833,300.625,708.25,964.5,302,894.889,1006.333,1144.5,252.25,515.375,615.222,564.333,160.556,1178.778,390.625,494.444,1793,464.125,3438,274.625,990,1168.222,1104.625,656.5,495.917,446.875,175.5,273.125,203.875,378.75,1094.455,1044.833,795,290.438,465.875,256.625,346
55,795.125,981.125,1455.778,1592.25,2130.833,383.25,497.889,471.625,941.625,682.167,314.75,365,840.375,403.125,1018.222,1389.5,767.375,240.75,374.5,680,414.778,191.222,1189.333,447.75,560.778,1562.083,410.375,632.875,391.125,905.375,1089.444,1106.5,630.625,383.917,419.375,127.5,331.25,490,1350.625,1191.091,854.75,795.333,320.125,268.25,150.5,304.222
56,835,991.438,1189.667,1650.875,1744.5,362.875,402.444,462.375,944.875,724.917,146.75,712.625,954.625,323.75,1169,1355.5,1076.5,202.5,485.875,656,522.556,167.333,1547.556,473.375,595.111,1834.583,307.5,443.75,363.625,987.875,1161.333,1091.562,560.125,484.583,277,259.833,335.625,257,406.375,1247.273,815.583,901.111,274.062,261.875,178.75,297.556
57,706.375,935.312,1373.556,1313.812,2082,258.75,387.111,511.25,793.625,654.167,277.375,398.25,766.375,316.5,1169.111,1155.833,1237.375,310.333,471,856.889,514.667,175.111,1437.778,431.125,682.111,1580.917,324,699.125,317.25,1171.75,1110.556,1011.375,755.5,594.75,405.875,274.333,209.75,244.75,155.125,1152.636,955.25,773.222,271.188,247.625,180.375,213.333
58,702,1011.438,1340.889,1562.125,2235.5,261.875,513.778,530.375,1214.5,694.083,255.875,670.625,1095.125,231.375,990,1079.167,1160,361.75,418,590.222,629.333,166.111,1272.333,613,1618.889,1846.667,455.375,608.375,396.25,840.75,1427.889,1122.188,460.25,516.917,466.375,170.833,208.75,333.5,366.625,1151.818,965.583,794.111,345.938,244.125,133,327.333
59,741.625,883.5,1231.778,1490.438,2294.833,364.5,399.556,590.875,852.625,542.667,270.25,514.375,839.125,265.875,977.222,1043.5,1198.625,360.333,503,935.222,708.778,168.444,1227.889,527.5,3222.111,1797.25,334,464.875,305.25,861.25,1107.222,1004.125,504.75,586.167,423.375,178.833,254.5,433.375,156.5,928.909,833.167,1068.556,316.188,450,272.125,290.222
60,675.5,1214.875,1278.111,1397.438,1952.333,203.5,293.556,561.75,947.75,776.167,298.125,561.75,1142,223.5,1277.333,1191.833,1101,1079.167,458.75,853.111,584.667,281.889,1173.889,680.125,2662.333,1612.417,288,619.875,188.25,1011.5,1338.444,865.438,549,577.333,420.75,272.333,291,323,209,1146.364,814.667,982.333,331.188,407.875,293.875,457.222
61,612.25,1114.938,1299.111,1277.375,2005.333,405.5,433.444,487.125,1264.75,739.167,285,691.875,954.75,247.5,995.333,1305.167,1001.25,364.667,442.875,644.778,676.222,70.667,1185.556,569,1074.444,1644.25,424.125,449.75,191.625,1008.5,1271,958.25,426.25,586.167,398.25,387,218,365.5,166.875,1037.636,977,925.333,353.875,398.125,210.625,289.778
62,356.75,1161.062,1259.222,2373.188,2509.667,328.125,266.889,353,1096.25,734.75,241.875,721.25,940.125,400.625,1095.222,1025.333,1399.75,259.25,373.5,630.444,828.667,157.222,1276.222,355.75,565.444,1911.583,517.75,515.75,293.625,828.875,1266.111,1001.625,492.875,410.417,415.25,267.667,247.375,329,262,939.273,1301.083,1049.222,313.5,486.375,149.5,531
63,691,1068.688,1990,4095,2987.833,351.25,264.111,523.75,863.75,3148,163.625,590.25,884.5,310.875,1097.444,1021.667,1199.75,239.25,319.75,636.667,670.778,176.444,1280.556,643.25,512.556,1966.333,248.625,474.5,472,1178,1203.111,964.625,510.625,541.667,621,186,293.375,609.75,205.75,1152.273,1358.583,1024.778,209.188,392.625,262.25,396.111
64,625.375,790.688,4095,4095,3875.5,270,329.222,712,974.625,4095,214.125,578.75,1087.125,320.5,1135.222,1157.333,915.375,226.083,385.125,763.111,783.778,186.444,1218.778,409,498.111,1776.333,352.875,533,281,821.125,1260.889,1069.812,403.625,523.667,324.5,279.333,166.375,232.875,209.125,1140.091,898.167,793.778,243.875,420.625,267.875,307.111
65,515.125,936.875,4095,4095,2857,430,476.333,522.25,916.875,1128.667,286.5,472.5,1067.375,345.25,1273.111,1019.833,1062.25,297.417,554.875,644.111,734.889,178,1537.333,625,742.556,1970.5,557,579.375,282.125,1432.5,1115,955.125,612,587.25,441.125,197.5,162,502.125,256.125,1033.818,1003.667,882.444,264.375,377,120,302.111
66,749.5,921.375,2024.222,1988.688,2256.5,345.75,251.667,614.375,876,766.5,443,518.75,871,353.125,1406.222,1334.333,957.25,235.083,398,637.333,633.444,202.778,1338.111,450.25,440.667,1817.083,381.25,770.375,299.125,4095,1160.778,993.312,589.375,494.833,309.625,228.667,178.375,388.875,187.375,1223.091,1000.917,849.111,291.625,338.125,319.5,327.889
67,702.125,998.625,1348.667,1515.75,2091.167,321.375,257,623.375,1057.375,658.5,463.25,706.125,1141,400.25,1250.889,1469.667,953,215.083,461.5,650.667,724.556,231.556,1332,639.625,462.333,1472.25,293.625,501.875,303.125,4095,1190.333,798.688,543.375,415,353,211,271.875,430.375,281,777.636,925.333,856.222,359.062,364.75,168.375,291.778
68,647.75,1779.062,1342.222,1616.875,3571.5,374.125,393.889,595.625,1023.25,861.583,253.25,390.75,1075.5,419.75,1351.556,998,842.125,234.333,344.625,663.222,810.222,181.111,1210.333,1229.125,321.222,1650.917,333.75,600.375,308.375,2147.125,1208,1091.25,756.25,538.083,408,364.333,419.5,369.25,200.5,1263.727,1019.083,869.222,339.5,382.625,162.75,325.111
69,523.5,3961.5,1408.889,1588.938,4008,269.75,342.333,424.375,879.875,781.917,277.875,542.125,926.625,304.75,1144.444,1033,986.5,297.417,494.75,741.556,617.222,96.333,1508.667,1562.25,535.222,1737.833,366,494.25,256.625,995.625,1365.556,1100.188,474.375,450.5,419.625,88.167,142.625,466.75,358.625,1083.545,1002,938.333,400.312,279.875,152.625,277.222
70,593.75,2331.562,1312.111,1473.5,3167.333,300.25,448.111,469.25,1218.625,844.5,304.25,611.125,847.375,344.75,1192.222,1111.5,1101,220,410.625,725.444,609.778,147.222,1411,910,575.667,1696.667,2238.125,671.625,385.375,900.625,1153.222,987.375,358.75,432.833,271.5,320,208.375,325.625,236.125,1048.182,828.583,1046.667,267.688,300.5,144.375,254.111
71,1025.625,1042.562,1228.444,1498.625,3078.167,341.375,444.556,308,821.5,859.833,282.375,491.125,1052.125,326,1117,1256.5,1078.875,169.083,443.75,607.667,640.111,191.111,1321,2798.25,660.667,1737.667,1031.25,2719.125,174.375,877.625,1113,1054.625,474.5,500.75,271.375,293,291.625,426.375,219.25,1229.273,918.583,697.889,296.25,340.625,148.375,220.111
72,668.875,1028.812,1476.667,1502.5,1946.167,317.875,460.444,535.75,988.625,568.333,215.25,502.375,897.375,278.75,1303.778,1000.333,1145.25,257.25,422.5,539.444,769.667,161.333,1397.778,2290,502.889,1408.833,351.625,2336.5,304.125,809.875,1260.889,1027.562,740.625,518.75,343.125,238.333,287.875,373,157.625,1274.455,954.25,731.889,310.125,386.25,270.625,255.778
73,722.375,1378.938,1324.778,1455,3051.167,249.375,528.889,400.375,867.125,705.167,184.375,923.5,797.375,207.75,956.444,1400.167,890.875,257.167,470.75,563.667,465.889,197.222,1307.889,584,886.111,1836.583,375,479.625,237.125,1038.125,1216.556,1066.562,657.5,356.25,361.5,351.333,385,492.625,225.5,1100.273,1063.667,663.111,292.188,222.25,296.125,381.667
74,694,955.938,1184.778,1404.75,2192.833,315.5,400.111,447.5,945.75,933.167,223.25,524.25,1008.375,307.125,982.222,1067.833,782.125,270.667,499.375,715.222,439.333,183.778,1294.222,512.25,2267,2139.5,428.75,553.875,271.625,675,915.444,973.625,618.625,607.167,227.375,235.5,281.125,532.75,210.5,1152.364,958.083,887.778,317.125,327.25,280,416.778
