11,711.562,369,416.188,985.524,690.731,1287.562,596.812,4095,426.75,2741.048,367.75,1050.167,590.083,566.917,385,432.75,376.05,329.667,430.875,957.938,878.5,296.688,927.905,933.273,730.438,1335.917,1017.688,768.048,1119.562,983.667,909.25,341.938,333.438,576.875,982,551.875,865.375,435.286,659.192,677.417,242.048,1406.571,595.938,319.962,550.438,326.5,497.429,822.65,433.375,1009.143,3733.375,2925.333,577,503.333,162.938,380.143
12,581.75,351.625,516.438,709.333,626.308,1132.812,564.625,1636.188,598.417,2612.714,427.688,538,716.083,502.917,288.167,407.25,531.75,323.667,353.562,893.438,786.75,355,1094.048,787.818,752.5,1111.167,843.562,863.667,1039.812,960.25,1182.917,326.906,467.562,641.875,1017.81,554.625,607.75,640.048,561.192,817.833,349.524,1467.81,454.062,443.885,811.188,437.75,449.048,850.65,472.625,929.952,3779.625,3022.889,569.188,565.583,177.688,437.643
13,454.625,307.625,414.062,730.381,654.154,1311.688,518,1112.812,480.833,2776.572,614.438,678.75,605.5,684.417,486.917,294,377.2,372.583,297.688,814.188,851.917,293.062,925.476,974.909,854.75,795.333,656.312,756.905,1059.875,896.75,1008.333,326.875,351.25,542.062,993.476,306.875,709.5,535.905,763.346,731.667,274.81,1339.429,372.938,399.231,644.562,353.75,394.619,585.35,416.5,1054.286,3749.75,2647.222,540.125,413,319.875,588.786
14,542.062,315.625,474.375,754,556.154,994.25,552.438,1053.5,504.083,2627.714,433.188,735.583,782.917,702.833,746.5,276.2,347.25,470.083,351.688,784.25,588.583,176.125,862.381,894.455,597.25,970.167,766.438,829.857,1104.375,985.5,847.917,352.312,501.375,589.75,915.667,451.75,651.562,428.381,389.192,667.5,293.619,1348.667,2950.062,387.538,798.25,513.25,415.714,802.65,532.75,782.381,3879.875,2367.778,509.562,371.667,181.688,453.357
15,509.938,243.625,412.688,948.143,593.5,1405.688,522.312,1083.25,623.833,2774.095,434.938,741.333,436.417,906.083,359.25,424,386.55,430.333,297.125,805.25,507.667,267.125,773.905,1117.909,1008.438,1180.25,899.062,702.333,1059.938,878.333,1087.167,336.25,430.688,556.062,1013.333,480.5,699.438,586.476,568,836.5,1951.571,1433.619,3201.688,336.385,699.875,260,391.381,710.55,342.875,986.667,3960,2722.556,515.25,429.583,108.438,645.286
16,478.812,342.5,455.938,762.476,580.115,845.375,540.312,959,408.833,2426.286,422.938,804.083,583.333,746.083,394.5,449.7,274.25,491.25,539.875,891.688,629.917,248.188,932.905,1162.091,824.938,746.75,929.688,710,898,900.167,911.917,482.25,489.688,669.125,845,619,526.312,536.238,610.269,702.333,314.333,1301.857,656.75,420.577,459.25,412.5,587.143,779.85,289.5,1056,3778.625,3217.333,470.438,501.25,292.375,392.857
17,468.25,378.375,489.688,709.857,594.385,795.312,622.562,876.438,425.5,2874.952,554.812,743.833,540.083,918.25,356.25,503.15,280.2,447.167,403,714.188,1096.083,384.375,821.667,875,795.25,824.583,819.562,843.143,1027.188,864,1087.25,347.344,466.625,545.375,942.762,442.625,618.188,482.619,371.923,994.667,247.524,1425.667,584.938,334.115,679.812,364,534.238,662.15,499.75,1043.619,3574.875,2745.333,562,501.417,210.188,482.857
18,558.375,489,514.25,713.429,857.385,798.438,677.938,1189.375,685.667,2650.762,543.875,748.5,915.833,530.917,284,377.4,388,371.75,266.75,651.5,812.25,270.312,1142.19,1030,793.938,1030,629.375,763.619,1135.312,973.333,1039.667,420.125,440.188,591.562,1186.476,556.25,615.812,670.333,608.654,793.333,442.381,1336.429,416.75,391.731,798.75,375.375,519.762,766.35,405.625,920.667,3780.5,2943.111,452.125,620.917,188.125,408
19,535.375,460.625,535.812,786.762,681,967.188,721.5,1161.625,390.75,2822.572,378.375,554.25,871.583,740.083,443.583,408.85,368.15,278.917,271.25,711.688,650,315,810.905,934.909,723.188,1066.5,967.812,769.143,755.688,870.417,860.5,404,555.562,611.312,990.143,508.125,609.688,422.238,564.769,762.333,406.619,1183.286,424.375,342,525,402,320.619,586.6,478.625,974.381,3790.375,3142.111,520.188,506.583,272.625,441.857
20,449.5,250.125,546.875,794.952,776.269,989.062,3092.688,957.438,505.917,3053.905,380.625,730.417,639,926.833,266.167,401.15,506.9,347.333,360.688,770.25,786.833,208.125,852.333,1038.818,927.375,1130.75,992.5,752.714,1470.375,824.083,737.833,367.875,634.812,545,1039.81,498.625,613.062,461.095,407.423,564.75,2077.333,1174.238,657.25,312.846,672.75,398.25,386.857,671.4,399.5,801.238,3860,2420.667,689.688,458.667,205.688,452.214
21,482.688,225.125,433.312,668.571,685.115,1090.438,783.938,1274.625,561.167,2698.238,323.312,631.917,919.25,812.083,378.083,345.65,346.1,384.583,491.438,889.75,658.583,378.062,886,979.273,723,968.25,1024,778.571,1076.625,803.917,1054.417,463.875,392.75,490.125,974.81,342.375,637.25,470.952,512.538,895.833,422.905,1410.238,510.625,377.692,785.25,374,327.667,714.75,385.75,1067.905,3896,2861.889,539.25,461.583,254.875,569.571
22,452.25,252.625,432.188,753,820.962,939.5,453,1067.688,656.583,2613.238,552.25,737.25,693.417,810.75,216.75,345.75,472.1,403.75,245.312,682,809.167,286,840.095,1287.727,652,999.75,838.25,615.286,1203.938,1023.5,779.833,329.219,355.812,511.75,1036.286,434.625,711.75,545,579.577,622.417,438.524,1329.286,505.25,366.269,740.625,333.625,448.048,734.55,562.625,909.143,3797.25,3008.556,605.25,441,215.875,412.071
23,3579.438,425.125,467.938,730,582.115,817.75,617.438,893,420.083,2598.572,455.375,780,689.583,559.417,415.167,358.75,376.05,525.667,531.812,902.812,687.333,270.25,1001.952,1056.727,766.688,772.417,1132.125,943.857,970.5,1172.417,1049.083,391.281,456,626.562,889.048,691.5,614.25,502.19,597.538,548.083,288.619,1503.571,466.375,373.692,751.562,497.625,387.19,616.4,386.125,1009.905,3483.75,2674.889,528.062,446.75,198.812,381
24,473.938,219.375,488.438,621.19,635.308,1209.438,526.5,1075.125,413.417,2868.381,453.438,805.333,669.333,583,500.417,344.8,482,391.917,333,805.438,834.917,374.562,798.381,859.091,718.375,579,955.938,830.048,1005.812,1068.417,795.5,281.969,421.938,680.938,1085.286,541.125,644.5,474,527.962,756.5,339.476,1245.952,375.625,328.5,761.25,451.75,430.143,803.1,374.125,840.571,3524.5,3069.667,574.875,583.583,314.438,487.857
25,481.688,207,443.5,781.095,767.269,1372.062,645.125,954.062,549.75,2688.572,455.438,602.917,685.667,705.667,184.083,440.7,491.6,468.417,480,977.25,800.083,202.5,901.571,799.636,766.562,964.583,967.875,975.905,867.812,811.75,1002.667,340.906,545.375,799.25,1043.905,469.375,681.938,539.19,618.462,857.417,250.381,1374.238,422.5,381.577,752.875,388.875,417.381,1015.35,373.125,817.238,3130.75,2834.667,614.375,534.833,265.312,536.214
26,3101.625,410,611.812,792.524,732.654,1286.25,422.25,1128.25,524.917,2587,364.312,678,593.333,629.5,354.5,478.65,370.45,359.583,452.562,854.812,614.25,260.312,888.571,873.364,832.312,812.417,877.688,810.571,1112,907.167,1358,360.719,534.875,608.562,900.81,516.875,486.625,415.524,623.038,468.333,327.714,1452.762,710.875,375.269,659.938,417.5,362.048,1262.25,368,1058.19,3831.75,2582.778,508.188,301.333,245.812,742.143
27,580.5,382.5,401.062,717.048,803.038,891.812,449.438,1026.625,510.75,2520.619,492.062,810.833,696.083,787.667,432.25,331.4,404.05,669.667,339.438,972.062,692.333,236.125,872.619,893.455,748.625,739.5,730.062,858.333,1119.688,1134.083,1145.5,335.875,312.438,545.062,1059.095,603.25,793.5,566.714,450.846,814,398.429,1401.429,677.25,354.077,700.688,268.5,504.857,1971.1,353.5,1067.619,4063,2637.667,700.562,590.917,282,352
28,670,419.25,413.625,819.286,630.615,1088.625,504.438,1159,415.833,2491.476,276.25,1016.083,619.083,794.5,645.167,348.3,361.6,509.25,366.25,881,677.5,273.125,1094.905,1295.909,788.062,907.333,945.188,848.762,952.062,1044.333,902.583,368.344,379.938,607.062,839.905,674.875,659.75,489.714,627.192,588.333,289.238,1316,550.062,388.615,661.125,519.75,494.476,1453.3,240.125,934.524,3847.625,2769.444,713.812,564.833,246.875,423.714
29,421.812,494.25,545.312,686.095,449.577,1695.5,536.562,1010.375,440.75,2848.524,501.812,578.417,561.917,887.667,200.75,394.4,399.25,350.917,311.938,1099.438,756.25,319.938,858.857,1070.727,699,1041.5,1230.688,945.714,1053.688,1002.5,988.25,420.25,465,507.5,1154.619,508.125,617.75,471.762,668.269,800.833,561.524,1391.476,570.25,280.038,691.438,389.25,492.714,1401.8,457,1055.381,3673.75,3083.222,535.562,444.667,316,644.714
30,611.438,493,299.562,680.143,739.538,1687.125,405.062,948.75,352.917,2733.19,425.188,497.25,587.583,477.333,515.833,400.8,268.8,454.083,435.688,732.312,852.25,257.25,742.143,1073.364,713.25,851.417,827.75,808.238,996.25,880.083,1006.917,344.219,491.25,586.5,1067.857,605.25,495.125,543.667,491.654,771,1147.333,1203.762,586.5,309.192,745.438,632.25,330.143,1416.35,425.25,1098.476,3583.375,3226.667,566.812,461,266.688,317.857
31,613.438,444.5,365.25,758.524,697,1089.875,456.125,1149.062,444.333,2505.619,468.188,674.833,611.083,588.167,391.167,413.85,381.85,377.75,324.5,772,803.083,270.938,895.429,1001.364,963.312,961.25,941.125,780.333,973.312,1021.583,1095.75,474.812,464.625,596.75,748.762,476.875,597.375,547.143,566.192,682.25,385.19,1383.476,478.562,360.462,839.125,440.75,488.095,1836.85,423.5,1091.095,3644.625,2936.667,545.688,618,302.25,540.643
32,538.938,413.375,382.625,702.952,690.346,1024.625,624.25,927.312,636.833,2537.428,511.688,653.667,581.583,759.417,394.25,319.15,382.85,316.417,435.812,779,651.333,319.812,895.381,970.636,835.438,1082.667,815.188,873.238,955.625,1020.25,811.167,459.312,475.562,477.875,1091.667,672.25,645.25,399.619,537.038,798.75,283.667,1454.571,501.438,508.538,824.312,463,494.952,1306.45,411.75,1069.429,3638.625,2879.222,556.125,460.833,330.562,605.5
33,531.062,278.5,674.438,707.619,647.5,840.812,556.5,1171.75,461.917,2679.667,331.562,556.833,839,709,432.417,243.1,300.75,468.167,469.062,875.188,750.75,291.125,867.476,927.636,658.875,800.333,881.438,811.81,985.812,868.333,743.333,291.312,397,529.375,974.286,796.125,469.375,425.095,743.654,816.5,372.286,1330.857,551.625,445.731,682.938,464.125,535.238,3989.1,440.375,975.81,3781.875,2677.889,461.562,497.5,180,401.714
34,651.812,347.125,377.688,753.81,631.038,810.625,2896.125,1263.25,607.75,2912.857,470.375,745,583.583,694.75,442.167,465.2,517.45,446.583,409.125,721.938,1038.583,362.312,778.381,1291.455,843.312,868.25,861.25,830.762,967.125,1194.833,798.667,358.062,443.5,511.25,1121.81,418.5,656.312,436,538,607.25,373.095,1264.333,563.625,366.808,869.25,315.5,402.952,3794.7,374.5,1123.619,3755,3015.778,576,433.667,319.812,634.214
35,432,387.875,617.375,807.714,541.038,1447.875,622.188,905,850.833,2512.81,485.875,783.167,578,602.667,360.25,286.7,556.8,439.667,435.5,802.875,838.417,294.875,754,913.364,918.125,944.167,865.562,667.714,1084.25,723.583,898.083,361.219,558.625,499.062,931,431.125,542,555.429,659.077,707.167,322.19,1439.19,640.312,354.269,3981.438,587.375,390.143,2637.8,581.5,1153.524,3741.75,3103.444,604.312,458.917,260.875,436.286
36,760.562,370.625,611.75,667.524,730.5,781.688,488.625,771.562,628.5,2829.714,352.625,769,568.083,969.583,324.75,432.65,422.15,422.583,496.438,781.062,863,326.875,901.19,912.818,1044.25,1027.25,856.188,739.952,1022.438,1096.417,908,379.75,562.562,780.625,877.333,625.25,555.188,436.667,629.077,661.75,249.095,1445.81,501.812,341.038,2410.812,207.625,345.714,1094.15,515.25,1148.238,3830.75,3154.778,516.375,495.167,268.312,492.5
37,627.625,379.875,405.938,997.667,608.846,793.375,532.875,887.938,665.833,2477.667,442.125,842.75,617.75,600.167,391.75,432.75,452.4,475.167,420.312,845.75,809,364,959.238,1211.182,831.438,1058.75,1068.5,776.762,858.812,1071.083,648,434.719,468.125,588.375,988.095,609.75,553.312,522.619,533.038,795.25,418.619,1391.476,532.312,350.885,960.125,254.125,416.667,783.85,468.25,1006.238,3888.25,3011.222,656.062,479.417,196.938,409.5
38,578.938,412.375,616.625,821.143,589.885,1065.625,485.938,1030,484.333,2715.667,388.562,814.25,522.333,842.333,591.667,346.25,359,586,517.688,928.375,656.5,427.938,844,1095.091,721.688,1237.833,818.438,732.048,1009.188,780,731.25,421.688,459.438,579.812,1138.143,489.5,678.875,650.667,669.077,654.583,288.619,1344.667,533.625,416.962,893.438,504.875,333.762,938,2942.25,1048.048,4003.875,2894.222,913.688,668.25,336.562,491.071
39,701.062,418.125,435.625,584,600.885,867.5,515.5,968.562,484.167,2953,402.625,486,592.167,973.833,437.75,370.05,345.4,352,292.188,809.688,842.083,367.562,819.714,1181.545,761.938,1164.333,1074.75,784.476,1035.5,874.417,834.833,453.969,399.312,661.125,1078.714,572.125,698.938,617.81,571.038,627.5,401,1093.333,404.75,360.154,734,338,427.381,725.55,3106.875,1186.714,3861.875,2838,885.125,382.833,409.625,474.071
40,596,327.625,389.875,835.429,586.962,1257.625,686.25,1126.125,572.25,2854.905,369.625,634.417,748.75,649.417,371.167,334.9,437,601.667,351.75,716.125,705.167,275.062,632.857,830.636,906.562,967.25,1097.875,856.286,841.312,917.167,986.583,369.281,537.312,529.375,1020.238,665,717.625,582.19,808.808,805.333,253.857,1480.048,501.375,441.115,803.688,378.5,362,729,2707.125,1177.286,3575.375,2704.667,530.688,485.917,386.438,424.143
41,470.625,598.625,326.938,875.905,739.769,1326,541.875,857.25,445.583,2516.428,444.312,527.417,647.417,783.75,359.583,512.45,320.3,629.417,521.75,684.438,1051.417,368.062,772.905,804.636,594.625,938.833,827.375,916.619,1026.188,905.333,1108.583,372.469,459.312,580.125,1180.476,628.75,687.375,493.381,682.769,689,377.095,1124.238,480.25,391.038,773.062,368.25,376.905,728.65,762.375,1103.81,3568.75,2979.222,637.75,345.167,212.562,503.071
42,464.875,377.375,365.438,774.714,596.346,928.312,464.375,1263.125,439.917,2736.048,558.062,661.167,548.417,812.75,375.583,348.2,452.6,509.583,522,779.375,531.917,280.188,798.571,1141.818,930.875,862.167,892.812,4059.762,1147.5,971.667,913.25,360.969,354,597.625,1075.095,501.375,688.5,482.476,425.5,930.5,224.238,1245.667,478.375,356.308,533.25,593.375,269.238,693.1,377.5,1023,3717.875,2778,570.625,470.083,227.688,462.857
43,430.812,252.125,576.625,904.905,785.654,1176.5,662.938,910.312,553,2979.286,434.562,626,603.5,759.667,367.417,385.65,377.5,361,249.125,889.062,988.167,454.125,850.19,1141,952.875,854.583,1058.125,3417.667,1054.375,991.917,884.833,322.25,301.75,707.25,1235.714,484.5,876.312,519.762,528.808,662.833,171.333,1338.762,522.188,375.346,582.688,343.5,398.81,815.9,434,1171.619,3870,2804.333,763.688,651.667,299.062,408.786
44,537,346.875,384.062,635.952,720.115,1134.375,612.5,1040,416.5,2587.905,628.75,829.417,673.167,766.75,372.417,496.2,415.7,434,405.062,763.812,671.667,201.25,1017.143,1241,598.25,1073.667,970.625,963.571,889.375,1165.917,1152.417,364.375,517.562,562.375,872.714,657,738.125,557.19,512.654,601.5,230.476,1141.381,626.812,383.692,676.25,402.5,493.095,543.05,557.625,921.667,3496.25,3109,469.5,689.333,312.625,641.714
45,541.625,1014.125,486.5,756.333,752.731,906.688,630.125,1040.188,453.417,2932.524,391.375,814.583,669,692.417,455.417,399.75,432.2,451.417,518.188,800.625,644.5,228.75,831.333,934.182,874,1124.75,1053,888.143,921.312,1038.583,805.833,208.688,2144.875,624.875,1028.905,489,581.375,514.524,668.308,673.583,342.905,1309.476,3351.125,232.038,678.562,264.125,420.048,567.9,391.125,783.238,3836.25,3371.111,470.75,543.75,303.938,429.429
46,569.312,2969.125,403.438,588.429,609.615,971.25,558.25,1047.188,477.417,2547.19,506.125,710.167,714.75,451.417,240.333,395.75,412.75,460.5,390.938,876.688,772.5,342.5,837.476,1087.909,826.188,849.5,928.312,557.571,779.062,1013.333,1040.75,266,2768.062,586.125,885.762,326.625,721.062,563.286,573,511.917,205.048,1291.619,2771.625,286.962,663.438,381.125,410.762,582.9,340.875,1015.762,3672.75,2889.889,508.312,628.5,249.062,514.071
47,534,2705.25,604,808.286,610.538,928.188,495.625,1346.312,497.417,2735.952,506.375,765.167,531.667,611.583,608.083,397.6,420.45,495.667,405.062,1008.375,737,274.438,713.238,1012.818,930.625,972.167,1005.562,830.524,908.75,1050.083,1039.917,545,2136.438,547,971.619,555.625,716.562,529.619,566.269,765.167,263,1350.81,1012,384.769,1022.438,601.625,403.857,664.8,248.5,972.429,3570.5,2925.222,538.625,604.5,391.812,316.929
48,666.125,2934.375,387.75,742.762,760.231,944.438,506.812,1131.938,485.917,2821.667,479.25,831.833,535.583,762.917,284.417,369.75,439.05,323.667,359.875,880.375,788.667,281.812,910.571,857,816.625,722.75,972.188,769.429,806.438,1009.583,816.083,491.688,1814.75,813.562,1047.095,587.75,562.5,462.476,563.385,634.417,356.429,1342.095,2512.062,409.385,893.875,573.75,533.667,646.4,415,1340.81,4006.375,3401.667,490.25,373.5,302.625,477.357
49,645.125,1174.5,555.25,752.762,639.962,876.375,665.438,1104.812,578.417,2496.381,319.688,860,750,854.917,314.167,302.25,305.55,489.25,381.25,854.812,682.167,384.375,690.667,1112.273,961.625,1119.25,883.625,805.381,1073.5,798.833,1039.333,403.719,1095.438,615.5,934.81,462.625,662.812,500.762,569.731,778.75,382,1375.714,1678.062,367.923,683.375,288.25,419.19,630.55,216.75,1001.238,3711.5,2685.111,527.188,585.417,208.625,306.5
50,427,453.25,473.5,796.476,516.923,739.062,458.75,1108.125,830.75,2852.381,447.188,665.333,565.583,759.25,423.083,344.35,613.5,594.667,371.625,748.188,726.417,310.375,786.667,1032.727,813.25,1222.917,899.312,710.476,1068.625,948.833,1127.333,349.938,943.562,566.438,858.286,461.75,542,573.286,492.769,686.667,385.429,1431.524,843.812,335.192,707.25,553.5,542.762,680.4,423.25,1157.952,3864.875,2744,660,450.667,270.062,470.286
51,1073.562,251.125,495,907.762,728.538,885.5,504.25,992.188,362.667,2834.238,339.625,638.833,722.833,744.5,395.25,473.15,284.35,512.333,353.312,774.562,885.5,345.562,814.619,1519.818,906.625,1061.417,986.875,684,1048.188,1695.25,1433,294.656,577.438,487.875,764.333,422.5,423.062,540.429,667.038,776.75,380.333,1098.762,624.438,387.462,655.625,349.625,332.238,789.6,572.375,946.81,3637.375,2784,498.938,559.083,236.938,499.214
52,376.188,322,420.812,659.571,602.308,805.125,456.5,1061.562,788.75,2861.238,478.375,703.917,539.333,772.833,351.417,516.05,387.25,528.917,432.938,1076.812,559.667,315.125,775.048,4095,877.375,957.167,981.438,2972.714,1126.625,3955.583,852.583,392.25,496.188,771.25,1107.095,392,625.875,593.857,700.077,697.083,354.381,1419.81,658,355.846,722.375,402,482.333,651.1,455.25,844.429,3338.25,2800.444,590.938,438,221.062,523.929
53,588.812,439,345.062,683.095,673.231,1678.812,541,865.25,437.583,2791,426.062,716,705.167,791.583,471.917,396.1,316.25,611.083,481.938,958.125,707.583,377.25,949.429,4024.091,759.125,1118.5,796.562,3772.762,961,4095,950.167,318.906,515.688,594.688,1007.905,629,603,622.048,748.231,870.833,244.857,1375.762,616.312,348.385,558.875,354.5,396.238,658,385.5,1043.381,3637.375,2748.333,664.188,560.333,254.938,597.714
54,712.125,277,357.562,683.429,598.423,842,2980.062,1158.062,292,2758.572,484.25,714.667,708.667,696.333,380.917,415.05,387.2,353.333,466.875,898.438,692.5,270.625,847.952,1570.545,755.375,760.75,797.062,2289.81,976.375,3993.5,808.167,274.781,558.75,605.062,1076.714,555.625,660.062,461.095,589.423,742.167,507.238,1139.571,538.062,358.423,732.75,293,365.619,746.85,385.5,1394.571,3595.625,2856,465.125,399.5,180.875,414.214
55,610.812,369,411,701.81,663.115,951.5,624.625,1297.312,591.583,2448.952,531.625,540.167,656.083,749.833,447,343.85,468.55,494,369.562,773.062,665.667,265.688,902.048,947.091,874.625,839.917,833.688,3515.572,1068.375,2506.333,917,387.938,533.062,612.562,1087.429,487.625,579.062,500.667,704.231,756.667,342.619,1139.619,705,329.423,694.062,371.625,518.333,639.6,316.625,864.619,3942.625,3031.667,384.375,348.583,253.562,498
56,617.375,403.625,482.062,786.714,678.385,1023.5,486.75,1121.688,660.75,2780.762,526,629,512.833,570.5,471.25,511,444.85,528.667,710.75,846.125,636.667,220.875,1078.048,700.545,788.25,897.083,985.438,864.857,1119.25,1451.667,1123.667,369.5,396.312,581.5,979.381,471.625,588.312,399.857,717.885,816.083,311.857,1183.048,681.75,292.692,695.625,272.875,460.714,716.4,605.375,985.571,3575.625,2856.889,677.312,554.333,221.25,509.643
57,524.125,261,363.812,754.81,606.346,891.625,645.062,1071.75,571.917,2918.428,522.5,885.5,508.25,965.667,431.5,358.75,400.5,243.667,480.188,777.875,699.583,326.125,835.333,1064.818,839.125,1035.417,1109.125,971.762,909.875,951.167,898.833,282.75,554.375,432.438,891.333,523.5,660.688,479.905,701.577,566.583,387.095,1076.143,709.188,283.654,900.938,404,428,688.15,461.375,987.476,3604.375,2490,498.25,584.75,189.438,458.571
58,555.688,456.875,505.75,953,553.808,1274.562,604,1008.125,411,2754.143,446.875,705.583,659.667,845.333,358.417,298.95,462,429,524,815.188,816.167,330.875,886.429,1115.909,745.188,773.417,1175.438,741.333,909.312,1003.167,1145,361.938,398.688,577.188,856.333,361,648.5,506.524,621.077,720.833,394.286,1261.81,2936.375,435.385,625.5,290.5,462.095,769,369.5,983.19,3854.875,3130.556,640.625,465.667,185.75,426.143
59,728.75,395.25,302.188,801.571,668.5,1262.25,518.938,919.875,364.583,2736.286,477.938,798.25,561.417,742.667,552.417,352.85,387.8,458.167,481.5,884.625,798.5,339.25,781.143,852.182,698.5,908.75,680.438,773.857,918.625,676.167,2086.833,287.75,516.312,560.5,904.476,521.75,641.25,566.286,617.231,580.917,348.048,1487.571,1086.812,409,598.812,319,402.857,574.45,346.125,1019.238,3661.125,2560.111,572.062,427.25,250.188,429.929
60,570.75,241.25,508.375,755.429,592.038,851.812,500.438,991.938,471.667,2849.905,504.312,641.083,589.25,743.333,414.167,397.75,570.3,340.083,340.812,936.375,726.25,300,874.143,880.273,663.625,822.333,821.812,672.238,876.125,1076.167,4095,345.625,333,595.688,951.476,480.5,536.375,410.905,536.423,722.25,268.429,1080.524,651.625,341.885,544.375,584.625,530.571,609.1,488.625,981.667,3586.5,2851,638.188,564.667,219.938,331.929
61,732,813.375,403.5,787.762,705.808,900.562,658.062,919.562,654.25,2757.428,283.375,866.25,492.25,526.833,371,341.45,361.75,455.5,569.312,858.938,605.917,388.312,581.857,943,682.25,954.25,924.75,584.667,1078.438,954,4015.667,392.656,473.062,449,953.095,427.375,591.312,539.667,547.231,669.583,293.333,1190.905,526.562,264.346,714.688,375.875,458.667,621.65,481.125,957,3559.375,3116.889,540.188,478,267.438,350.857
