0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.941975834612275585e-04,4.348700002368980277e-04
4.995993716786061717e-04,1.283774176512994872e-03
5.324414723289637354e-04,1.553822745995078487e-03
4.562827331431670722e-04,1.528049522067882488e-03
3.367931978476399087e-04,1.508661163065611044e-03
3.827215501116282715e-04,1.411210959892849216e-03
2.946378940220613428e-04,1.333104500317976388e-03
2.065602428630621001e-04,1.337756218479352289e-03
1.638831851116359564e-04,1.552723583292092788e-03
1.512929458870681350e-04,1.212951932894652026e-03
1.422322752555841435e-04,1.312023421200601793e-03
1.205920565641394672e-04,9.295593189500857929e-04
1.294056351785055755e-04,8.408946646855955344e-04
5.842527229979864066e-04,1.199259549056178389e-03
1.981497742337876965e-03,3.221332613178086359e-03
4.675109164900271598e-03,9.704053519320889054e-03
7.661307163880264406e-03,1.818121051005358937e-02
1.270498846996160301e-02,2.808331731077718524e-02
1.751797222809543808e-02,3.395495437676323419e-02
2.235756100542532140e-02,3.222577325108116897e-02
2.372877552340826868e-02,3.764062292507337065e-02
2.868547244386648876e-02,3.146699258528858067e-02
3.055681984670969784e-02,2.872929631480055160e-02
2.811749369355713221e-02,2.598835643701315895e-02
1.947528054370199768e-02,4.123516281742387740e-02
8.372529888663882147e-03,6.312434270162087246e-02
1.731837903951854649e-02,7.297621347215772769e-02
3.274221050093059637e-02,7.464869648256425294e-02
4.279092397708306184e-02,6.490408410329219502e-02
4.664315998244138173e-02,6.613908347907444807e-02
5.018878276977808278e-02,3.244676924077374153e-02
5.264161366476493437e-02,3.182908599844791464e-02
5.501698440914883081e-02,2.359224336341666020e-02
5.890413809751176427e-02,1.526621011715831137e-02
4.163857819141316557e-02,1.464377232225059881e-02
2.652701176744686959e-02,1.508022910526795636e-02
2.185759082212079471e-02,1.537335803445411854e-02
2.303049143594726456e-02,1.968934326875471097e-02
2.680458200449722245e-02,3.207193413650203523e-02
3.166656774795361534e-02,5.538992530686940446e-02
4.027706688950162539e-02,7.820743013172799796e-02
6.267046321196202696e-02,1.408244343066628879e-01
1.003098166580023987e-01,1.488299179334089117e-01
1.489512000296403238e-01,1.390996695219102741e-01
1.699535223339778134e-01,1.294717562406103584e-01
1.700487340925908586e-01,1.307927366264763636e-01
1.398421345660775805e-01,1.336998874693305084e-01
9.261754767180771508e-02,1.400114614374346755e-01
4.944956624368161691e-02,1.374998736278005562e-01
1.168435950017262213e-02,8.246530125373015274e-02
8.801070448309541647e-03,1.027113976915304365e-02
7.928005690291039728e-03,4.365964405435060480e-03
6.437646628854986307e-03,3.336822161530873018e-03
4.051085181197101003e-03,6.804223060800678596e-03
5.543912026718915073e-03,1.356743458096575615e-02
5.984891877971045687e-03,2.094166715052610955e-02
8.675125182771753138e-03,2.124190335409672711e-02
1.857161219988190740e-02,2.557482130058873898e-02
4.043799091381472532e-02,4.226967980718757817e-02
5.623975788078366261e-02,6.311620445953154690e-02
5.546267557048630004e-02,8.078189041613033361e-02
5.337356193413896055e-02,9.096413068832830129e-02
5.368824779648603829e-02,8.739746338894753552e-02
5.250152448315953402e-02,8.228427021411294229e-02
4.501662503547696620e-02,7.429299035374312132e-02
2.718928437390926572e-02,5.416898281923265140e-02
5.938340342197272539e-03,2.146285602102984691e-02
3.495542546724679771e-03,8.831528572708751898e-03
2.989125188045109460e-03,4.277709146971731859e-03
2.364385849453694982e-03,3.191737568944140110e-03
1.589789976188602698e-03,2.543589516443018738e-03
9.297764673144614297e-04,4.826889440417572209e-03
2.472345120748068153e-03,2.854078061966714222e-02
1.516184321066510292e-02,7.659801182889287852e-02
4.679927691725094263e-02,1.102273359024789207e-01
9.089611567105143619e-02,1.510727387659285548e-01
1.148141350005267985e-01,1.581832159739166577e-01
1.432750802271627044e-01,1.435288113358089701e-01
1.380857544295713835e-01,1.573334795560311361e-01
1.578123850246942184e-01,1.662777196974526417e-01
1.741009554201019272e-01,1.647619948547968116e-01
1.626603422582184322e-01,1.645522288797413302e-01
1.450882457195994679e-01,1.643677359244372083e-01
1.418174772127608063e-01,1.550003476505693589e-01
1.442702822795222106e-01,1.509906289904924259e-01
1.438952090786969895e-01,1.496673170379846096e-01
1.270841492015436780e-01,1.463452291562861440e-01
1.057835700633313891e-01,1.247741454746202211e-01
9.460785498140127092e-02,8.902006530818305785e-02
6.396100140749673424e-02,6.569937941273754078e-02
2.043671735660830893e-02,4.454270587902146861e-02
3.494907517798546883e-03,1.583332783147486586e-02
9.018874694174732962e-04,4.810771669835495375e-03
