11,731.636,1201.667,747.75,939.5,584.917,312.375,577.778,494.778,409.444,666.375,419.062,642.75,649.125,345.625,515.25,742,912.375,259,437.375,120.625,242.875,429.111,526.75,428.167,388.667,812.75,543.167,510.5,2037,379.083,513,325.75,376.889,1360.5,924,798.25,1527.75,3022.875,428.5,759,779.909,729.111,357.167,493.625,448.875,726.25,226.667,397.444,656.625,984.125,1445.111,405.333,502.667,917.083,625.312,465.556,1378.625,410.75,497.833,478.125
12,707.909,1414.333,792.167,1191.667,830.5,288,669,752.444,508.667,463.438,296.562,480.375,550.75,365.125,583.917,868,916.25,314.909,281.25,353,195.125,300.556,435.667,402.167,338.917,634.375,368.083,357,1829.167,407.167,385.25,371.25,298.889,1265.75,787.5,893.5,1475.833,2880,337.167,743.125,740.818,766.333,403.5,400.75,375.75,713.375,243.167,325.222,597.25,766.375,1703.111,605.111,410.889,733.667,571.25,440.667,1760.125,636,458.5,699
13,729.273,1117.917,655.667,1266.083,568.417,303.125,884.111,654,341.111,547.688,292.25,623.625,511.625,408.375,410.167,877,929.625,229,312.625,309.25,184.812,317.111,461.417,299.667,294.083,978.25,520.667,475.125,1788.333,379.583,421.25,454.75,411.222,1079,955.75,1036.625,1089.25,516.5,415.5,699.125,702.455,538.778,371.25,547.875,476.75,703.375,337.5,383.222,705.875,904.625,1295.222,465,673.222,913.583,530.375,266.889,1377.125,491.25,464.167,575.5
14,657.091,1274.5,613,1132.083,395.75,467.5,706.333,513.111,493.667,632.125,326.5,266.375,450.875,361,493.083,790,960.625,414.182,478.625,232.75,216.312,404.778,503.75,534.833,312.083,811.5,462.833,440.5,1854.083,482.667,426.125,410,475.333,1065.625,973.75,904.375,1225.167,578,380.833,809.25,713.364,974.667,276.167,399.25,439.125,594.375,284.5,485.778,636,760.25,1239.444,411,320.222,998.333,567.75,617,1419.375,298.125,285.917,560.375
15,661.455,1307.917,697.167,1050.5,492.167,361.125,746.556,778.778,429,574.125,348.062,392,455,431.375,451,788.583,786.25,278.091,432.25,292.125,293.188,503.333,467,428.167,280.917,594.75,421.25,657.875,1937.75,434.75,447.875,42.75,441.778,1268.375,935.625,1062.25,1263.083,470.5,503.833,819.375,900.636,678.333,332.75,526.125,430.125,729.375,363.333,570.778,760.875,780.875,1419.889,521.111,480.111,782.083,576.25,466.556,1441.062,596,313.417,543.375
16,738.455,1120.833,568.833,1261.333,607.417,459,647,647.222,387.222,3152.812,288.312,490.875,559.375,294.25,777.833,741,1008.25,348.455,464.25,227.375,175.312,538.667,540.167,514.667,351.167,764.625,307.417,514.625,2023.667,385,617.5,330.25,500.444,1396.875,1169.125,808.5,1276.5,394.625,477,1027.5,898.909,631.444,423.917,480.5,527.75,615.625,401,435,819.875,723.75,1240,328,485.889,728.167,573.125,461,1381,438.625,326.75,594.375
17,612.727,1036.917,634.5,980.5,572.25,451.875,669.444,806.667,352.778,3732.688,481.188,615.5,512.375,234.75,501.25,923.25,1203.75,379.091,391.25,258.875,202.125,516.111,586.833,499.667,334.417,599.125,365.583,536.875,1764.167,460.917,555.25,307.5,442.333,952.625,1170.5,1167.375,1275.833,433,492.5,796.75,889.818,707.222,359.75,308.5,527.75,583.125,289.167,465.222,784.25,870,1284,480.222,362.222,784.5,554.812,484.889,1563.688,438.875,432.083,425.125
18,613.182,952.5,690.25,933.333,550.5,456.625,539.111,485.556,408.778,859.938,384.562,440.5,526.75,294,400,886.917,913.125,344.182,423.5,324.375,257,401.556,531.75,380.083,393.583,758.625,505,405.375,1865.917,388,536,188.5,371.111,1036.875,1053.25,862.75,1817.667,538.5,554.167,663.375,668.455,746.889,1793.5,491.625,415.375,626,406.167,327.667,708.5,885,1151.889,599,339.333,791.583,647.688,731.222,1472.062,493.375,520,579.375
19,700.455,1427.417,738.917,1183.667,587.083,314.625,632.889,760.889,344,463.938,483.938,632.5,527.75,278.625,599.417,825.5,1174.75,279.364,496.5,344.5,232.125,442.222,486.083,532.25,360.667,855.5,422.917,654.75,1893.5,533.5,586.625,444,512.889,1208.625,760.25,1047.375,1308.667,487.875,486,968.5,851.182,805.222,2068.417,412.875,444.625,605.875,229.5,506.778,602.375,693.25,1618.778,438.778,417.667,725,492.5,522.778,1434.875,531.375,421.583,497.875
20,505.727,1173.167,676,1309.25,449.583,376,580,567.556,521.889,618.188,271,646.5,384.625,375.375,572.083,680.667,1579.25,327.091,365,317.5,144.25,503,471.833,424.167,306.833,956,433.25,466.5,2228.667,393.167,547.5,245.5,506.556,979.625,627.125,844,1207,477.875,472.667,955.75,860.727,810.222,862.833,368.5,432,704.125,268,383.667,590,566.625,1116.889,651.444,368.111,897.167,557.25,527.667,1400.25,508.5,373.25,566.875
21,777.273,1222.917,867.417,1299.083,535.667,223.875,816.667,972.889,497.222,654.312,370.5,614.625,460.125,293,672.167,760.083,1178.375,275.364,498.25,444,241.625,556.222,643.5,622.833,343.333,677.375,381.417,636.75,2091.75,585.583,570.375,375.5,382.111,1249.5,838,867.125,1221.833,402.625,426.833,648.75,846.818,620.444,531.833,661,373.375,544.375,154.833,396.556,511,648.375,1286,503.111,356.889,1277.5,461.375,873.222,1438.25,419.625,438.25,587.75
22,792.636,1257.667,610.25,1249.917,456,2808,559,681.222,313.556,638.562,467.562,674.75,579.125,339.25,441,828.833,947.375,244.818,398.875,186.25,124.312,510.222,471.333,515.833,302.167,1003.875,423.167,481.125,2061.5,444.333,437.875,195.5,653.889,983,700,805.75,1347.083,260.375,772,750.625,812.273,924,331.833,326.625,551.75,841.25,336.333,342.556,943.625,836.125,1262.111,544.778,342.111,686.75,615.875,1681.333,1344.812,434.5,552.167,671.875
23,656.727,883,683.417,1268.083,468.667,478.125,746.444,741.778,472.889,502.5,338.625,597.375,415.5,491,452.083,753.333,932.625,183,371.75,330.25,280,525.444,560.75,352.917,272.333,871.625,367.833,453.375,1935.5,513.917,543.875,373,606,1406.75,927.25,978.375,1713.583,548.75,407.5,840.875,726.818,621.222,201.333,342.375,398.5,558.875,253.167,356.111,644.5,746.5,1625,460.889,488.444,711.333,631.875,3198.444,1627.25,575.5,310.5,664.125
24,734.182,1223.667,728.583,1145.083,447.167,462.625,560.889,833.667,242,506.75,349.938,496.75,481.375,567.625,522.917,906.667,1135.75,233.727,726.5,268.125,245.875,3654.333,525.75,464.333,348.583,771.5,416,550.625,1731.25,625.583,557.875,268.5,810.222,1249.25,676.625,953.125,4095,331.375,458,986.875,992.091,675.333,326.25,496.625,397.75,784.75,234.833,568.556,724.625,753.375,1437.333,576.556,466.444,795.583,584.312,2508.667,1615.75,562.25,376.333,652.625
25,645.273,1198.5,770.167,977.917,529.5,363.25,611.778,702.222,490,649.5,377.688,583.625,596,316.375,512,701.583,1258.5,257.364,444.5,235.375,158.125,3715.556,521.25,489.25,336.417,815.75,490.833,619,1719.25,501.5,367.875,219.75,540.444,1031.125,437.875,947.875,4095,458.75,391.5,696.625,1009.909,562.111,190.833,404.75,453.5,487.375,375.5,488.111,545.5,867.125,1352.889,717.778,392.778,756,731.688,1120.444,1505.375,387.75,498.25,454.375
26,614.545,1425.75,560.167,956.667,591.25,412.625,729.556,793,293.111,611.375,420,611.75,627.25,930.125,534.333,685.25,2062.25,257.727,497,252.25,137.125,1110.778,613.5,414.667,437.25,681.875,437.167,519.25,1887.167,380.833,553.625,214,531.333,1446.875,730.25,842.25,4095,337.375,286,647.375,921.091,795.444,355.917,345.625,470.125,725.25,461,353.667,758,628.75,1320.778,597.667,377.222,898.167,710.125,551.556,1406.25,317.625,440.167,520.5
27,716.091,1126.667,627.667,1108.417,589.333,256,678.778,806.556,324.556,504.438,321.875,598.5,658.875,1098,443.917,737.917,3089.125,255.273,660.875,332.625,224.562,591.667,425,366.75,377.75,1497.625,372.417,375.75,1808.833,428,459.375,302.25,380,1368.625,686.625,872.5,4095,402.5,485.833,1085.625,752.273,626.778,215.75,370.875,476.125,611.75,282.667,446.444,428.375,655.875,1421.333,602.444,449.556,933.417,714.688,507.889,1561.125,309,372,606.625
28,820.182,1356.583,706.333,1148.917,788.917,476,759,731.444,438.667,684.312,416.062,610.75,501,1191.25,663.25,709.583,3110.75,179.909,571.375,368.25,256,433.556,603,399.75,291.667,4095,482.583,534.625,2021.167,510.167,501.75,163.75,523,1330.125,732.75,1217.625,4095,472.625,488.167,916.875,864.273,474.333,328.667,312.625,494.25,552.25,375.833,342.333,642.875,753.125,1362.667,456.444,450.556,897.75,659.312,627.444,1441.5,370,298.417,708
29,844.818,1085.333,640.25,969.333,736,2980,687.444,707.111,375.889,513.75,486.938,629.375,540.875,863,500.583,862.083,2339.875,296.364,359.875,169.375,122.5,519.889,564.25,428.083,384.5,4095,390,437.625,2043.583,335.083,562.875,146.25,389.222,1234.5,663.625,1028.125,3968.083,289.5,412.167,814.25,987.636,754.778,322.083,453,477.125,668.5,399,360.444,563.375,753.5,1220.667,455.333,362.778,917.75,534.938,630.333,1633.125,388.125,385.917,597.75
30,696.364,1151.5,671.833,1351.917,460.083,1373.875,658.444,750.889,364.889,606.312,392.938,588.25,447,397.5,522.167,880.667,1673.75,222,428,193,233.938,435.889,394.417,544.333,375.25,4095,402.083,434.125,2048.75,423.333,399.875,318,659.444,1284.875,783.5,1037.875,2433.25,629.625,526.333,875.5,1021.636,915,357.833,530.375,440.125,521.625,254.667,526.333,707.625,673.75,1097,624.667,426.111,1006.417,553.312,755.111,1325.938,409,467.667,699.875
31,653.727,1133.25,644.333,1419.167,520.333,2011.75,563.556,694.889,440.667,707.938,406.625,455.5,491.375,295.5,638.5,767.917,1146.25,265.182,390,280.5,176.375,482.889,636.25,491,450.167,3607,387.75,521.25,1927.75,430.583,737.25,367.75,450.444,1015.625,568.25,888.5,1493.417,556.375,678.333,676.125,1028.909,833,291.667,404.25,385,572.125,223.5,350.222,558.375,653.25,1369.667,352.778,555.556,664.25,523.562,514,1542.875,660.25,445.333,422
32,738.636,1169.5,669.583,1251.667,470.75,626.5,754.111,551.222,360.556,676.562,482,609.625,475.5,235,467,729.083,939.375,273.636,376.125,247.75,289.562,465.222,524,479.5,339.583,1709.25,322.917,493.5,2169.833,395.75,525.5,385.5,424.222,1030.5,929,739.625,1358.667,460.5,445.5,815.125,998.182,906.889,316.667,472.25,542.875,603.125,265.667,352.111,577.625,1006.375,1523.556,633.444,420.333,942.167,617.562,636.556,1531.625,620.625,493.333,580
33,605.273,1037.333,693.833,1180.667,519.25,584.875,690,540.111,261.444,681.688,402.688,525.25,447.875,379.25,632.833,810.25,1290.875,320.091,446,388,271.375,427.667,737.417,437,360.167,839.5,413.583,511,1603.667,355.5,450.625,249.25,350,1059.875,765,862,1427.917,376.25,393.833,731.875,843.545,755.444,253.167,348.75,556.625,696.625,316.167,394.222,685.875,561.375,1434,446.444,300.667,914.167,698.688,399.889,1658.5,526.375,545.417,401.875
34,619.727,1192.167,711.833,1082,283.833,489.75,748.222,551.889,451.778,719.625,402.062,545,477.875,655.75,591.833,908.167,1182.125,346.727,327.5,226.125,196.438,455.111,435.417,456.583,261.833,848.625,346.5,518.125,2043.25,474.167,508.5,302.75,558.889,1480.375,748,902.25,1190.833,627.5,560.667,795,881.636,526.444,377,557.625,419.5,865.375,238.833,558.111,486.5,746.75,1254,591.222,304.222,800.583,612.562,505.333,1447.438,404.125,495,525.125
35,859.909,1100,615.833,1209.583,601,272.5,601.889,731.778,520.111,634.188,310.812,434.375,636.625,546.125,727.083,1037.083,937,245.091,408.5,301.25,218.188,462.333,537.917,480.083,271.333,815.375,509.333,479.625,1969.5,367.75,529.125,198.25,474.111,1225.125,718.625,1176.375,1234.333,2398,354.333,957.25,817.455,702.222,125.917,403.5,468.875,813.5,374.667,403.222,805.25,548.375,1359.556,490.778,616.889,625.167,662.125,556.778,1276.312,484.875,487.917,587.75
36,540.455,1066.75,686.5,1114.75,556.25,296.375,407.222,681.778,356.333,578.188,413.812,656.125,493.5,503.625,510.25,722.25,1057.375,366.091,330.25,290.625,294.688,348.667,551.25,447.75,368.083,918.875,409.833,628.375,2071.083,419.5,528.625,190,453.889,1226.25,857,762.875,1168.5,3116.5,392.833,693.75,1134.636,778.667,212.75,479.875,331.875,517.75,463,408.111,746.625,768.75,1431.222,609.333,380.111,774.75,523.812,484.333,1453.688,584.375,493.083,672.625
37,589,1100.167,734.25,3976.417,487.75,375.875,460.778,830.667,366.333,509.188,263.5,578,447,351.25,564.083,821.667,1010.375,268.455,463,290.375,228.75,298.889,444.083,510.333,308.333,753.75,414.417,777,1922.417,451.167,460.875,423.5,556.333,1234,683.25,633.625,1047.083,768.125,418.333,787.25,852.545,579.556,194.417,612.625,415.75,709.625,370.167,402.556,636.25,636.5,1205.333,475.778,276.667,801.167,577.75,495.667,1430.5,616.25,478.583,364.75
38,630.364,1025.75,671.583,4077.25,407,436.5,570.889,670.667,441.889,570.312,398.562,437.375,619.625,401.75,559.583,881.75,978.625,256.545,450.75,402.125,184.125,418.778,606,408.583,377.75,839.25,496.917,494.5,1853.333,410.167,689.75,400,431.222,1267.5,680.875,1106.25,1187.5,498.125,592.833,915.375,770.182,772.889,299.917,364.75,524.125,674.25,203.167,347.778,740.125,777.875,1152.778,475.667,389.889,947.583,624,612.111,1431.438,427.75,397.667,469.125
39,2051.909,1028.25,740.917,4095,529.5,424,735.889,638.556,493.889,526,363.312,497.625,301.375,309,724.25,626.75,884.25,222,394.5,418.75,273.688,453.333,534.083,443.083,404,765.125,431,436.25,1899.75,517.917,484.125,266.5,449.889,1248,736.5,1058.875,1439,404.75,439.667,706.75,774.455,652.222,301.833,274.625,297,569,332,288.111,616.25,882.75,1322.778,541.111,507.889,903.75,666.125,404.444,1269.875,532.875,372.333,591.625
40,4095,1179.417,816.667,4095,426.75,419.875,720.111,725.333,199.667,530.75,458.812,474.75,570.25,419.125,609.917,874.333,868.5,257.636,306,284.125,240.5,434.667,413.5,619.333,484.167,729.75,412,464.25,1770.833,362.5,362.25,551,501.444,1312,735,994.5,1241.167,485.375,496.833,859.125,716.818,791.222,245,408,312.5,533,477.667,436,505.875,835.375,1422.889,610.556,603.333,870.25,559.625,500.444,1626.125,455.5,507.75,546.75
41,4095,938.167,718.833,1636.667,490.75,469.375,796.222,808.556,464.444,557.312,298.75,447.875,526,372.25,517.667,804.583,1160.625,327.545,543.375,298.625,249.312,230.778,498,461.667,385.333,841.75,423.417,360.75,1755.083,512.75,320,487.25,324.444,1239.5,671.375,1064.625,1311.333,565.625,477.667,728,694.455,821,291.833,394.875,291.25,969.375,157.5,395.111,555.625,1043,1412.889,492.778,543.111,813.75,710.75,459.333,1715.5,496.5,344.167,506.75
42,3830.091,1075.583,629.583,1165.25,597,460.5,671.667,544,452.333,553.312,297.062,592.75,539.625,538.875,624.417,844.5,1126.375,232.545,549.5,351.125,306.688,298.111,589.75,404.167,369.333,792.625,478.833,636.25,1854.583,439.417,464.25,269,392.778,1247.25,1034.75,880.75,1322.667,502.625,408.333,729.5,880.182,597.222,427,362.375,356.375,882.5,430.167,578,746.875,752.375,1502.444,489.889,413.556,915.833,705.062,638.444,1608.875,388.25,336.667,417.25
43,930,1336.167,500.083,1158.75,376.5,364.125,616.667,598,366.778,757.062,380.25,468.5,406.375,481.125,512,748.5,1089.875,130.818,364.125,216.125,234.938,454.111,427.833,501.667,528.667,743.75,500.333,646.5,1999,312.5,417.25,165.75,310.778,1358.625,1126.625,866.5,1303.917,506.875,630.833,621.75,931.545,705.111,321.917,301.75,384.625,807,401.333,384.222,865.75,731.75,1012.333,562,532.778,755.25,632.875,455.778,1521.938,525.25,565.333,505
44,693.909,1146.25,673.333,1371.417,520.583,383.625,776.556,654.778,455.333,559.625,397.438,541.375,489.625,339.375,403.167,1099.917,777.125,401.818,432.25,204.5,215.062,375.222,489.833,545.917,458.417,714.125,407.25,409.75,2000.583,416.667,336.875,279.5,465.333,1097.875,485.25,795.875,1315.083,509.875,385,706.25,886.727,797,375.417,571.125,588,715.5,242.5,465.778,981.625,738.625,1411,534.556,382.222,836.917,592.812,410.889,1467,286.125,348.083,534.375
45,660.091,1065.25,710.75,1170.583,468.833,293.75,726.778,709.444,425.444,541.75,442.875,550.75,292,317.125,547.417,783.667,902.625,278.636,415,390,216.125,527.333,442.167,529.667,350.25,820.125,470.25,349.625,2272.417,460.917,410.375,331.25,436.222,1224.875,748.25,830,1092.583,511.125,398.333,673.625,838.818,670.667,211.667,537.875,416.875,782.5,403,475.667,1119.5,865.875,1401.111,377.333,445.222,824.5,730.75,412.111,1506.875,334,483.667,581.125
46,516.909,1207.917,721.667,982.75,443.167,272.25,675.333,724.667,354.444,562.688,410.5,576.125,462.75,412.75,640.417,931.583,808.625,199.636,342.5,254.125,205.812,397.111,434.083,441.833,401.583,779.25,405.5,721.25,2099.75,482.083,370.75,232.25,537.111,1337.25,597,903.375,1369.583,399,278.167,761,1008.182,682.778,291.083,608.125,387.625,607.25,332.5,444.333,808.875,721,1170.556,773.333,361.667,975.75,639,566.667,1501,518.125,395.583,439.875
47,637.818,1348.5,641.083,1142.667,651.583,528.375,623.556,618.222,349.778,1015.938,398.062,552.5,583.5,314.375,485.667,788.25,1030,203,378,446.625,289,439.778,443.5,418,454.917,1081.75,499.667,407.75,1798,456.75,340.875,153.25,620.778,1009.625,910.25,1078.75,1312.083,472,433.167,638.875,972.727,688.444,301.167,681.875,609,821.75,194.5,429.222,672,740.125,1220.333,696.778,416.444,937,548.875,506.556,1634.188,389.375,489.667,635.25
48,579.273,1086.5,894.833,1287.917,663.583,435.5,654.111,958,499,651,470.562,644,443.875,384.125,579.333,773.167,1043.5,143.455,478.625,285.875,186.062,287.444,531.5,374,373.833,615.5,436.667,520.75,1692.083,392.333,527.625,493.5,528.889,1575.375,656.875,844.5,1177.333,524.75,464.667,877.25,953.455,731.444,266.167,523.125,272.875,629.5,347,568,908,1010.25,1403.222,752.889,431.778,834,557.625,444.889,1607.938,411.375,485.25,428.25
49,579.455,1118.417,710.667,1240.833,454,449.75,674.667,731.333,411,605.25,346.938,415.5,399.375,586.75,559.583,841.5,706.125,381.182,626.25,306,242.625,512.222,433.083,342.417,374.75,850.875,504.833,619.75,1693.333,531.583,523.25,515.5,699.667,1241,738.375,866.125,1255.75,544.375,391.5,625.375,962.727,631.222,299.833,417.875,306.5,711.125,357.5,333,573.25,804.75,1089.444,475.556,357.778,810.75,682,477.444,1541.188,522.625,382.083,421.875
50,758.273,905.75,619.583,895.667,429.25,509.75,726.222,482.333,388.222,540.688,449.938,541.125,355.75,462.875,580.75,916.583,882,321.091,495.75,367.125,227.75,460.556,481.75,553.917,300.667,796.875,369.75,364.625,1871.083,359.333,367,403.75,559.333,1500,917,750.5,1390,358,498.833,856.5,913.636,845,337.417,652.25,446.125,575.875,276.167,386.556,584.25,925.5,1078.333,421.889,288.556,938.417,545.75,447.889,1413.562,457.875,463.083,454.25
51,657.636,1222.833,755.25,1071.5,482.333,526.875,456.444,668.889,384.222,632.125,503.25,474.125,424.5,518.625,645.333,686.083,970.375,128.091,477.625,293,210.562,481,744.833,415.417,474.667,796.375,470.917,363.75,2088,331.25,523.75,269,561.111,1066.625,822.625,1101.25,1286.25,333.75,555.833,716.875,1050.364,851.222,285.083,394.25,251.125,778.5,302.833,479.667,455.75,896.875,1421.889,522.778,532.556,739.25,500.75,380.222,1631.188,426.875,395.167,627.75
52,625.273,1134.833,550.167,1249.667,807.083,769.625,631.222,607.111,359.889,544.062,386.75,453.25,304.125,419.375,582.333,763.333,755,327.636,427.25,202.875,241.125,591.333,562.917,549,468,830.75,597.667,949.75,1787.083,389.75,588.125,555.75,434.667,1565.25,798.375,926.25,1315.75,432.625,403.5,903.375,1015.091,833.222,351.667,526.125,341.125,596,347.167,522.667,698.5,585.25,1409,815.222,569.222,646.917,586.5,542.333,1608.312,631,387,523.375
53,597.273,1119.5,675,1192.417,502.083,1855.625,705.333,690.889,451.444,627,398.562,561.125,574.625,281.75,700.583,699.667,1191.25,300.818,553.625,156.875,252.5,487.778,459.667,566.25,468.667,508.375,365,530.125,1830.25,490.917,451.5,323,414.556,1159.5,731,693.625,1267.25,488.25,420.5,714.5,975.455,570.889,264.167,350.375,439.375,593.625,460,404.333,967.625,745.75,1435.556,555.222,379.667,963.583,786.938,509,1321.125,543,604.75,560.75
54,812.818,1131,668.75,1123.167,640.333,431.25,674,760,417.333,596.125,445.875,569.625,363.625,381.25,677.5,916,1158.25,287.182,443.125,267.125,173.562,510.556,530.083,526.25,363.333,1013.375,466,531.125,1947.833,462.083,582.625,350.75,391,1337,874.875,730.375,1183.417,451.25,460.833,868.625,832.727,887.556,187.75,545.125,506.625,721,259.667,475.667,826.75,730.875,1173.222,619.444,564,914.417,692.5,485,1458.75,312.5,482.25,418.5
55,682.455,1013.583,612.167,1297.5,591.25,294.75,701.111,749,405.778,3676.125,331.062,673,576.625,388.375,748.75,955.167,999.875,286,550,227.25,237.688,313.556,512.333,527.417,495.917,767.75,523.833,510.25,2127.333,617.083,448.5,272.5,633.778,1360.375,738.875,893.375,1075.583,448.875,379,596.25,1002.091,705.444,313.5,243.75,422.125,808.625,309.5,448.667,568,797.625,1368.556,513.444,473.444,903.917,614.812,490.667,1327.938,570.75,478.083,340.75
56,696.818,1067.25,846.167,962.833,452.5,568.625,537.556,713.111,494.444,794.812,343.75,460.875,499.375,525,554.25,786.833,1354.5,331.182,564.625,372.25,335.438,376.111,491.25,511.75,302.25,727.5,380.833,532.25,2030.25,344.917,493.25,471.25,446.556,1380,978,963.25,1304.833,423.625,376.667,827.125,1046.182,779.667,351.833,468.25,823.875,719.125,495.667,227.556,733,837,1289.333,584.111,430.222,1086.833,581.062,588,1181.938,513,407.333,521.5
57,659,820.417,766.5,1255.75,709.833,519.375,839,675.556,427.333,576.5,234.875,530.125,325.5,336,557.75,951.5,1069.75,421.091,482.875,310.75,186.812,423.556,653,417.75,375.917,958.25,364.417,471.875,1875.5,264.417,431.125,295,373.222,1156.5,727.25,976.375,1045.833,518.375,391,658.625,914.091,705.778,229.667,288.5,486.75,747.375,324,321.667,650.75,922.125,1369.889,482.333,541.667,986.583,660.125,532.778,1461.375,458.25,349.667,598.375
58,640.364,1144.583,787.167,1224.5,575.417,411,786.222,993.222,294.778,556.25,454.375,573,518.625,484.875,573.083,726.417,889.5,286.091,435.25,461.375,185.812,447.333,470,400.417,322.167,722.125,366.583,328.5,1561,475.5,437,406.25,597.778,1275,826.125,791.5,1134.75,465,536.667,808.5,895.636,740.778,333.083,667.25,388.5,689.375,351.667,337.889,714.125,703,1040.111,521.556,365.333,1024.667,646.812,367.222,1515.688,346,439.75,448.625
59,679.818,1154.667,680.417,936.25,512.833,392.75,775.444,778.889,323.889,565.562,392.875,493.5,485.375,435.125,561.167,947.583,1080.5,262.727,618.25,371.625,165.562,458,630.5,426.417,415.083,864.75,300.333,509.375,1852.5,487.25,460.125,470.75,389,1242.125,647.375,791.75,1424,440.375,478.833,896.125,820.091,851.667,303.583,466.125,623.25,757.25,154.5,408,555.375,608.25,1331.556,572.667,527,752.417,528.688,530.333,1251.688,776.5,369,500.5
