11,231.538,500.6,1730,303.75,1236.25,545.417,444,279.857,1472.833,684.4,397.381,544.312,309.19,293.462,162.143,194.625,383.5,257.286,963.781,524.75,328.125,519.188,549.115,316.5,367.5,924.875,940.562,215.562,405,286.143,541.5,370.062,858,313.625,291.125,178.25,222.125,3714.125,1245.5,251.25,1035.875,731.25,1523.625,1453.75,433.75,3100.167,1909,147.75,239.833,325,1715.25,2054.917,605.333,2440.75,699.875,1238.875,966.875,965.333,671.833,517.667,328.111,532.375,119.25,348.667,964.833,557.833
12,1323.692,616.75,1718.5,314.417,1166.583,574.5,395.81,317.143,1422.333,657.15,468.952,549.625,374.095,367.577,157.286,232.25,379.375,207,433.188,2451.75,221.125,483.562,614.154,270.125,471.875,742.5,743.5,256.938,418.75,236.857,488.375,425.688,742.048,351.375,385.625,259.125,253.75,3592.125,1522.875,200.75,1011.625,809.875,1378,728,322.125,2924.083,1869,157.417,315.167,648.667,765.5,3981.083,587.333,1699.625,575.625,1128.125,1009.812,970.333,654.167,503.556,296.667,439,127.167,2163.417,1170.5,713.833
13,244.962,667.4,1856.375,308.833,1194.083,1545.167,457.095,261.571,1468,511.9,404.143,523.375,335.762,336.423,232.714,215.688,379.625,227.714,340.438,2415,330.375,415.875,620,324.312,552.875,755,797.438,238.25,415.062,199.619,468.75,413.188,722.286,399.375,281.25,209.5,335.625,3148.5,1115.625,254.167,883.625,756.75,1466.125,268.25,347.125,2631.333,2125.125,121.583,314.167,399.889,581.375,4064.833,663.333,1894.125,669.375,1264.25,1225.5,1044.667,496.667,529.333,372,588.125,206.25,2491.75,942.333,728.167
14,251.885,678.4,1860.312,276.417,1307.333,522.583,412.143,298.571,1371.75,330.3,446.857,480.5,386.048,342.423,180.429,189.562,266.875,292,268.906,535.125,300.25,476.375,549.885,302,470,843.625,683.688,267.312,376.75,222.333,344.875,428.875,690.81,252.75,402.25,248.375,155,1477.625,1488.75,195.167,886.125,777.75,1452.75,253.083,302.375,2708.083,1871.875,549.583,329.083,391,627,3853.417,696,1238.375,663.625,1408,825.875,1045,548.667,506,369,686.625,185.833,1293.083,984.417,689
15,279.615,647.85,2139.125,268.917,1257.167,408.5,453.762,316.571,1496.75,298.3,403.619,470.062,347.476,434.577,135.571,178.562,243.375,236.762,229.125,331,324.375,501.875,494.462,339.5,452,832.625,819.125,208.125,324.625,317.333,424.75,384.062,651.333,304.875,2211.875,222.625,213.125,926.125,1468.5,232.583,803.25,879.375,1289.625,238.167,274.25,2329.917,1791,888.917,322.333,357,412.75,3905.917,688,796.5,623.375,1252.625,725.688,981.5,603.75,459.444,319.889,2824.75,117.25,443.417,992.333,705.833
16,275.846,645.55,3285.5,328.25,1270,533.75,511.381,304.524,1466.667,346.25,363.143,405.125,387.048,322.923,236,197.938,268,211.857,309.219,354.375,565.875,385.75,552.077,371.625,274.25,743,887.625,287.25,281.938,274.095,370,392.438,737.952,490.375,2365.875,165,201.75,751.125,1380.25,238.833,806.375,776.25,1270.75,245.083,300.25,2379.583,1898.25,716.667,248.583,320.444,522.875,3856.333,793.667,430,682.625,1313.375,720.438,988.833,622.167,469.222,402.222,1874.5,232.083,332.75,995.25,786.833
17,238.577,682.25,4095,346.583,1308,418.333,466.143,290.476,1428.75,299,394.714,526.188,353.762,378.385,178.143,250.562,195.75,259.048,241.344,278.5,3108.25,427.125,568.038,370,471.125,712.5,867.875,250.562,259.25,299.381,327.625,349.562,647.19,456.25,1292.375,204,338.875,700.5,1258.875,149.417,672,788.25,1513.25,286.25,297.125,1864.75,1887.25,466.583,248.25,1758.778,469.625,2942.083,787.667,399.25,787.125,1389.375,625.25,1174.667,615.583,499,364.111,832.5,167,281.5,805.75,676.75
18,213.692,618.8,4095,331.25,1430.333,530.833,495.476,328.238,1424.833,226.2,475.905,468.812,372,301.885,140,220.125,323.875,361.19,306.344,322.375,2192.625,489.375,560,392.938,466.625,858.5,751.312,390.188,294.125,274.048,397.375,418.5,705.286,379.25,827.25,197.25,363.875,786.875,1102.375,167.75,784.375,835.125,1468.5,257.833,248.625,1357.583,1889.625,331.417,2295.417,3328.667,477.5,2491.75,639,471.375,793.75,1441.25,588.875,1017.667,612,402.667,373.778,523.625,240.167,358.083,844,740.25
19,250.846,735,4095,336.083,1481.5,350.333,458.714,353.286,1421.083,273.3,469.571,409.125,421.619,399.692,153.643,240.5,347.375,303.476,281.344,245.125,497.375,429.75,488.654,1292.25,343.25,793.312,1042,595.812,343.625,319.238,502.5,342.312,661.381,387.75,312.125,235.75,221.125,533.625,1166.125,199,548.75,692.75,1268,252,402.75,1085,2444,226.667,1720.083,3067,497.125,2017.833,549,368.375,794.5,1556.75,585.625,1093.167,572,475.111,307.889,407.75,178.917,418,862.333,724.667
20,226.808,585.3,4095,389.083,1688.333,355.833,341.81,376.381,1409.583,206.9,408.952,503.188,333.81,468,158.071,325.312,473.5,244.524,277.656,335.875,302.25,532.938,588.423,1763.688,346.25,795.75,1016.688,1455.75,361.938,319.619,463.875,413.562,736.19,387.5,358.5,323.875,263,599.25,1346.5,250.667,695.875,750.75,1432.25,255.833,308.625,768.333,4095,237.833,1219.917,1865.889,446.25,1574.667,752.833,359.25,771.875,1144.75,549.688,887,651.667,366.444,332.444,551,200.333,348.75,845.167,657.5
21,239.154,672.75,4095,334.25,3977.333,417.833,435.619,260,1779.667,228.05,375.333,550.062,385.667,387.923,207.286,1947.312,344.625,246.905,298.062,251.125,351.5,456.562,548.423,702.75,536.625,720.75,1331.625,2318.938,411.375,236.81,414.375,410.875,650.857,504.375,248.125,188.875,272,704.625,1113.5,196.083,735.625,798.75,1174.375,262.75,329.75,493.833,4095,259.833,521.75,345.222,491.125,1733.5,634.667,397.75,729.5,1372.625,483,899,644.833,597.556,345.222,441.625,191.917,366.667,1065.833,836.333
22,229.462,654.15,2680.812,358,4095,372.083,488.048,293.476,1549.667,262.45,442.238,521.875,389.952,399.269,237.643,355.875,357.375,261.381,299.781,261.625,391.5,434,498,362.938,420.875,753.75,2315.312,1986.188,335.5,321.714,484.5,418.812,786.667,429,326.625,177.25,281.25,491.875,1260,217.167,868.25,928.625,1295.5,278.083,367.125,452.833,4095,201.917,267.75,259.778,509.25,1428.167,629.667,339.875,805.125,1398.75,631.125,1173.333,698.75,502.667,388.778,341.25,140.75,358.25,829.167,974.833
23,232.654,654.55,1776.562,415.75,4095,443.583,373.762,309.762,1497.667,275.5,441.286,472.812,399.048,376.192,154.286,293.75,251,253.095,291.812,359.375,276.5,431.75,593.154,248.875,365.5,853.25,3598.438,884.938,232.062,272.619,314.25,427.812,813.286,446.75,202.125,183.625,291,672.875,1302.25,154,619.375,795.125,1415.375,198.083,375.875,337.917,3659.25,225,262.417,334.333,439.375,1343.917,573.333,342.375,4095,1219.375,599.75,1148.667,658.667,721,296.667,474.125,202.917,413.583,1119.167,895.417
24,1280.5,665.15,1432.75,415.833,4009.167,464.667,369.286,351.571,1514.833,244.7,519.905,561.438,391.81,413.385,190.071,202.25,299.875,286.286,298.219,216,362.5,491.125,525.308,279.062,325.125,779.312,2477.188,399.375,321.312,292.952,533.125,360.938,968.381,438.875,321,264.75,275.75,670.625,1187.375,226.167,848.25,967.875,1572.375,270,303.875,508.25,2399.625,196.667,252.5,325.444,460,1237.5,654.167,313.375,4095,1225.125,913.688,943.333,514.25,1327.444,284.889,327.25,191.75,275.667,981.833,1612.25
25,971.654,688.4,1404.062,361.25,2635.167,458.167,375.381,271.429,1512.583,245.85,582.333,669,344.952,380.308,180.429,180.312,349.25,261.571,361.281,280.375,332.875,448.188,508.538,285.688,322.75,798.75,1597.062,271.188,329.625,308.095,475.75,432.938,3641.19,352.625,284,153.75,184.5,591,1190.25,258.583,601.25,979.5,1390.75,239.417,378.5,422,1929.5,157.25,263.25,376.333,534.125,1348.417,494,339,2239.375,1308.375,932.688,987.833,773.417,4041.778,307,272.375,149.167,393.75,1043.25,3791.75
26,269.077,644.15,1420.438,300,1468.25,410.917,455,284.238,1729.167,1177.3,1146.429,789.875,336.857,395.385,241.357,225.938,298.25,346.429,291.031,346.375,328.875,494.625,598.692,288.688,352.875,843.625,1023.125,280.875,311.5,240.857,437,394.062,4001.905,439.25,252.5,207.5,221.5,580.5,1433.125,174.083,681.125,941.25,1485.125,260.333,687.75,257.5,2074.75,192.333,271.75,449.889,493.625,1340.667,610.833,306.25,924.25,1351,1006.188,939.5,856.167,4095,318,629.375,188.583,374.083,1401.833,4095
27,207.577,657.25,1443.625,359.25,1243.75,529.5,377.667,350.619,1487.167,1442.2,1778.238,604.5,371.143,401.385,174.857,192.438,492.75,836.524,281,218.5,276.75,436.625,532.692,289,266,784.125,639.812,291.812,274,252.524,403,499.188,3070.81,361.375,274.75,238.875,293.125,670.5,1255.375,246.833,640.75,792.125,1548.875,300.083,1554.625,357,1951.625,175.167,255.25,255.667,449.625,1637.25,620.833,395.75,687,1466.125,609.438,1010.333,4095,2583,289.111,615.75,152.917,374.083,1217.167,4070.417
28,236.115,687,1336.438,377.417,1123.833,468.25,475.381,387.143,1286.333,1297.35,1700.095,710.438,376.524,350.577,245.786,185.75,360.625,996.048,276.438,253.375,315,443.188,551.769,319.125,285,893.562,694.938,295.875,381.312,278.429,397.875,437.312,1028.857,462.5,235,236,290.125,719.125,1326.625,183.583,604.5,824.25,1543.75,260.25,747.625,286.083,1874.875,182,248.25,332.333,560.375,1226.75,552,346.625,769.375,1506.125,753.562,1321.667,3639.25,483.667,337.444,605.125,158.333,392,1138.5,3941.333
29,233,665.5,1261.375,465,1201.333,419.333,400.429,258.857,1499.5,636.1,1631.905,675.75,385.095,400.269,198.143,254,316.75,689.714,280.406,253.375,318.125,474.188,702.269,278.625,323.5,709.5,668.625,228,224.688,239.667,405.75,351.625,832.571,316,224.25,280.875,202.125,740,1479.375,191,618.375,997.625,1605.125,272.25,698,336.917,1642.375,197.917,255.917,344.333,544.75,1293.083,469,345.875,700.25,1558.375,562.812,1149.167,1648.917,501.333,290.222,430.75,176.917,377.833,1262.667,3266.917
30,208.654,657.8,1375.375,447.083,1091,525.333,386.905,351.333,1524.333,521.5,1120.381,978.5,404.524,416.077,181.643,182.438,309.5,745.429,354.719,303.75,216.75,391.188,2445.423,218.188,351.875,735.938,677.25,276.25,351.312,234.905,501.5,473.062,683.524,342,337.875,239.875,247.75,709.25,1289.5,233.333,734.875,850.5,1459.375,267.167,412.375,357.75,1931.25,145.417,277.25,3396.556,576.875,1585.667,592.833,575,822.25,1705,585.812,987,577.5,519.778,337.222,323.5,169.75,373.417,1062.75,2327.833
31,194.885,569.3,1257.875,2386.75,1127.417,2400,434.714,276.238,1684,310.2,1083.19,1362.812,437.476,374.923,173.929,249,316.125,323.095,950.188,355.5,258,420.875,3848.308,279.812,446.625,668.625,705.812,285.875,294.5,337.238,468.875,399.562,641.762,309,223.25,145,326.625,650.625,1475.625,254.917,581.375,1012.125,1385.875,247.083,259.5,441.667,2026,182.5,302.25,3248.667,417.625,1783,535.667,442.75,804.375,2214.375,608,1010.667,495.167,312.222,305.556,498,162.583,350.167,1064.917,1991.333
32,212.615,543.15,1311.688,2481.083,932.667,2558.833,434.143,299.333,1559.417,299.8,843.524,1341.812,428.905,400.692,208.571,285.688,298.125,350.762,2344.656,306.5,348,426.125,1079.269,345.688,348.125,821.125,772.625,206.875,328.312,313.81,371.125,394.938,684.333,445.875,308.375,240.875,260.75,802,1387.5,151.5,670.875,937.875,1489.625,293.833,318.125,354.667,1835.5,177.75,266.5,735,564.625,1984.083,641.333,356.125,724.125,3028.125,523.438,1032.667,502.75,323.444,218.889,385.875,181.417,301.167,1248.25,1886.667
33,245.192,723.95,1317.062,2041.5,1034.833,1266.083,415.619,272.048,1364.75,238.1,532.238,1167.375,407.333,376.615,245.286,263.125,383.375,255.095,2660,278.625,268.375,454.75,3810.615,267.875,409,759.312,675,201.5,264.625,254.619,408.25,401.062,712.81,445.75,251.75,177.75,307.625,540.375,1327.25,236.75,629.375,1145.75,1358.625,200.417,489.875,333.417,1825,205.833,319.5,464.667,636,1812.917,614.167,422.25,786,4095,410.875,1010,521.333,433.556,366,687.375,234.5,371.5,1188.917,1386.083
34,1266.192,724.7,1556.938,1308.667,1069.917,667.5,581.524,273.238,1489.083,204.3,476.952,1236.688,668.524,385.885,861.643,219.125,311.25,279.524,1820.094,405.625,420.5,359.812,2942.077,323.312,444.125,696.438,789.562,249,299.25,249.143,362.5,858.5,695.952,311,327.375,174.875,275.75,694.5,1284.5,249.75,819.875,965.875,1548.75,231.25,376,389,1962.25,197.417,286.583,301.333,2623.5,1818.25,437.833,321.625,861.125,4095,642.562,1339.833,434.417,269.667,272.556,527.75,166.333,301.667,1489.833,1206.667
35,254.308,642.85,1493.688,561.333,1090.667,1276,435.952,247.333,1541.833,245.95,377.952,778.25,1038.381,379.269,1600.643,337.688,334,238.571,910.781,2900.375,1356.75,499.562,837.038,421.5,372.25,852.812,798,231.438,337.5,219.714,341.25,724.125,728.333,396.75,269.875,250.375,280.375,826.625,1337.875,173.25,865.125,747.625,1494.375,223.083,418.25,366.5,1847.875,95.083,258.667,323,3450.125,1692.583,647.333,357.875,762,4095,464.125,1069.667,499,482,335.889,764.375,103.917,290.917,1643.083,1122.083
36,225.654,664.65,1339.062,342.917,1018.167,582.833,455.905,292.762,1535.75,238.25,406.476,712.562,900,393.462,1217.929,249.188,383.875,304.762,479.75,1278.125,3157.75,479,742.962,388.188,437.75,750.75,886.625,237.562,322.562,276.476,446.25,769.562,760.095,449,195.375,251.75,310.875,634.875,1352.125,158.417,706.375,2736.625,1456.5,267.25,407.625,320.667,2085.875,142.667,276.083,390.556,3020.375,1378.917,476,378.125,683.625,4095,531.688,1035.333,580.5,429.222,357.111,516.25,129.25,333.167,1674.25,945.75
37,215.308,593.55,1513.312,328.917,1031.583,418.917,449.762,332.048,1764.25,249.25,402.571,483.062,834.095,425.538,487,1146.875,369.625,271.571,333.719,346.375,1308.375,500.938,630.885,422.875,373,669.188,829.062,175.688,338.312,239.19,396.5,628.625,760.429,375.375,210.5,154.625,332.625,583.5,1273.625,143.583,634.5,4095,1271.75,324.5,327.5,329.25,1873.125,134.833,343.333,529.556,2299,928.583,524,346,672.5,3639.75,708.312,1056.5,531.333,578.556,287,923.5,228.833,378.833,2334.583,839.667
38,243.308,629.15,1486.75,255.25,1232.25,462.417,453.476,253.667,1663.833,168.35,402.524,594,602.143,371.154,249.857,2010.375,361.5,267.333,284.844,340.625,371.625,527.188,518.5,1651.625,316.5,703.562,798.25,223.062,294.812,262.762,510,795.438,692.762,405.75,340.625,200.5,311.25,640.625,1187,240.833,840.375,4095,1490.25,361.417,433,462.333,2016.25,148.75,262.75,361.667,2109,968.167,487.167,364.875,733.25,2110.25,884.438,1165.667,430.25,450.222,381.556,2323.75,172.5,359.417,2873.75,762.25
39,260.962,674.9,1296,248.333,1064.417,400.167,373.048,355.952,1412.167,223,416,590.312,519.095,368.615,146.571,301.688,493,307.667,280.625,318.125,311.75,456.375,548.577,1778.875,431.625,701.562,862.125,313.062,348,195.143,474.875,955.188,699.333,329.625,228.75,258.25,277.125,564.875,1508.5,153.667,732,2936.75,1238.5,402.25,460.25,387.667,1935.125,109.917,317.417,442.222,1120.75,923.417,710.333,350.125,691.125,1550.375,1364.812,992,612.25,444.778,352.667,2285,157.5,347.833,3041.25,777.417
40,255.038,632.65,1453.188,354.25,1080.583,485.083,500.333,253.762,1378,242.65,470.619,511.812,456.571,353.269,215.429,263.812,2366,247,298.062,307.25,349.625,461.188,488.962,722.25,385.125,776.188,808.562,295.5,368.5,281.238,535.125,1202.5,832.857,374.75,256.375,147.625,277.875,876,1427.125,213.083,766.625,1260.25,1408.625,320.5,367.125,586.833,1758.25,146.083,306.5,369.778,492.5,1089.583,617.333,295.5,762.875,1494.375,1782.812,1076.667,519.75,495.333,415.556,787.625,187,306.833,2669.583,717.25
41,212.615,682.3,1367.438,348.25,1150.333,503.5,617.095,275.952,1319.667,295.9,416.476,477,368.952,318.269,236.357,233,2062.25,248.952,276.219,264.25,254.625,577.312,561.962,312.625,434.75,771.688,779.125,255.875,335.062,272.143,360,1197.062,866.429,356,342.25,209,410.375,785.5,1238.75,213.917,577.5,888.25,1764.375,234.917,1489.75,657.917,1729.375,151.75,249.083,371.778,573.625,790.583,549.833,382.125,658.375,1424,1381,1351.667,544.833,503.111,263.556,577.875,191.917,413.5,2792.083,679.833
42,327.923,707.05,1504.188,207.667,1102.333,351.25,872.905,338.952,1599.167,204.4,468.619,506.375,397.762,370.577,211.214,178.938,1169.125,259.381,315.719,429.25,298.625,442.562,581.731,306.125,460.375,841.188,993.125,258.188,371.438,262.857,375.625,1152.188,924.286,343.75,245.5,225.25,571.625,720.625,1490.25,176.083,556.375,735.625,1376.625,262.083,2131.125,992.25,2012.625,163,343.083,437.222,488.875,954.083,412.667,378,757.25,1561.875,765.5,1200.167,687.417,585.111,241.667,337.125,158.75,374.083,2689.417,772.167
43,198.577,654.45,1463.062,260.667,1224.75,495,1120.857,323.714,1587.75,220.65,399.429,493.25,422.714,407.231,143.929,201.875,540.75,314.381,288.188,248,372.375,447.625,525.308,295,439.375,778.875,1477.688,287.875,496.938,246.19,523.5,1026.625,4017.619,415.875,294.625,265.625,785.125,596.5,1196.5,229.5,749.625,908.5,1401.625,301.333,719.75,2827.333,1989.625,109.667,219.167,525.333,462.25,997.333,589.167,207.125,825.75,1455.125,894.375,1264.333,595.083,433.778,286.222,360.625,184.083,357.75,2368.083,671.5
44,247.923,904.1,1511.188,354.583,1294.083,426.583,1572.667,252,1676.75,208.2,451.762,459.5,367.048,364.538,233.5,238.812,417.625,317.381,322.531,292.875,348.875,477.062,596.154,296.875,509.875,799.438,1528.562,243.25,684.875,242.619,385.625,735.438,4030.048,444,324,249.375,888.875,726.625,1434,261.333,720.125,702.75,1490,246.5,460.25,3264.333,2018,202.167,279.667,3070.667,466.75,1079.917,672.333,263.25,740.125,1299.125,785.625,935.167,480.333,354.889,444.556,523,244.667,327.5,2038.583,694.333
45,1377.154,1612.4,1503.875,262.917,1534.083,416.833,1898.81,348.714,1463.167,258.35,472.714,450.438,458.524,361.154,186.714,296.562,265,236.381,290.625,319.5,293.125,475.5,604.192,300.625,458.125,857.562,1462.312,213.312,1561.75,264.81,434.625,631.25,3400.667,306.375,294.5,264.375,1556.375,787.5,1357,253.25,707.375,792.5,1463.375,350.833,471.25,3531.667,1813.625,122.583,254.833,3523.111,559.25,978.417,657,492.5,687.875,1281.25,691.25,1166.833,535.5,484.889,354.222,476,174.167,340.667,1546.25,713.25
46,286,3311.1,1497.312,380.917,2152.083,450.917,1764.714,288.667,1584.167,240.65,421.714,458.438,365.762,403.846,161.5,268,340.75,294.524,354.469,370.5,320.625,471.5,612.962,269.938,389.875,722.312,911.938,232.625,1794.875,250.81,367,496.562,1029.524,396.75,345.5,269.875,1726.375,888.875,1426.5,187.083,593.5,918.625,1548.75,258.25,339.375,2923.417,1840.625,151.083,288.083,2976.556,484.25,1056.417,469.833,2683,765.25,1447.25,690.688,1059,481.667,407.222,326.556,497.875,169.917,469.167,1575.417,693.5
47,270.615,3153.5,1470.438,322.667,4095,394.667,775.476,351.333,1565.167,232.95,395.333,343.062,378.952,326.385,159.643,193.688,366.875,282.286,283.281,397.25,328.75,438.5,657.577,291.938,422.25,741.5,855.25,264.625,1534.5,240.524,399.125,487.25,751.714,401.25,235.625,342.5,1716.25,1231.625,1259.125,251.583,698.75,979.5,3598.75,297,405.25,2610.583,1827.5,191.667,268.583,664.778,502.875,847.333,690.833,1398.875,730.625,1286.375,556.062,1048.5,590.583,518.444,331,502,184.25,365.667,1208.667,634.667
48,195.038,2972.75,1506.188,295,4095,334.333,703.571,337.667,1454.583,260.35,364.381,417.625,312.857,366.308,166.286,271.938,323.125,273.714,292.906,253.625,371,468.562,704.808,315.375,427.5,742.938,773.812,222.25,1300.25,269.286,413.125,420.312,724.476,401,427.875,231.625,1564.375,1414.25,1362.625,223.667,641.5,885,4095,329.917,323.875,2963.167,2091.125,152.333,202.417,470.222,451.375,902.5,711.333,1131.625,627,1296.125,523.688,1270.5,701.583,506.333,370.222,423.125,189.083,380.083,1110.417,715.25
49,269.462,2691.55,1583.125,372.25,4095,447.167,555.667,312.286,1746.667,292.25,379.667,407.062,369.381,383.077,173.643,236.688,372.25,208.286,284.781,292.375,309.25,582,658.885,259.5,425.625,733.375,766.938,330.188,881.562,283.857,406.375,440.875,596.381,317.75,371.125,195.625,996.5,3732,1513,331.833,697.375,745.25,4095,364.667,295.25,2256.25,2024.875,123.417,324.75,393.778,554.875,923.75,499.5,594.375,846.125,1268.5,490.812,1903.833,827.167,546.222,2468.222,418.875,169.75,445.333,1038.167,628.917
50,210.808,2761.8,1669.25,296.583,3334.417,451.5,418.857,256.524,1642.167,247.05,406.714,455.125,344.952,318.231,198.143,211.312,276.875,228.571,306.375,341,355,408.312,616.308,264.625,399.625,808.562,850.562,266.188,611.312,269.238,482.625,456.562,655.714,411.125,250.125,341.375,533.25,3816.75,1198.25,223.75,670.625,877.625,4095,299.5,329.5,2128.083,1811.875,131.5,280.583,348.778,572.125,832.833,416.5,1229.375,4095,1451.625,578.438,4095,1578.083,537,2451.444,384.5,165.25,490.583,1075.417,749.917
51,217.538,2907.95,1603.062,253.167,2118.083,468.5,447.524,316.143,1484.5,255.6,534.667,509.5,327.619,364.577,238.786,223.062,305.125,260.762,305.938,360.125,353.125,474.312,816.808,320,455.125,763.812,774.188,239.688,503.25,344.857,446.625,461.438,591.381,506.375,190,2254,409.25,3706.75,1427.5,284.417,626.625,977.875,3678,228.083,357.875,1656.583,1671.5,124.667,267.917,376.111,497.875,902.167,570.833,2845,4095,1487,540.688,2398.833,4090.75,612.889,2473.556,320.125,187.917,1448.083,983.083,597.833
52,204.154,2677.15,1650.312,349.917,1321.833,537.5,353,326.048,1629,267.6,363,408.875,403.667,311.269,198.429,313.75,348,320.619,282.219,294.5,296.75,481.312,3988.923,268.438,498.875,710,726.062,242.875,441.812,294.143,384,476.562,699.667,2914.75,262.375,2191.25,333.25,3387.75,1594.5,170.167,683.25,953.75,1810.5,301.25,349.125,1226.5,1976.25,127.75,275,340,520.5,1201.25,563.333,1079.75,1018.875,1374.5,659.812,1320,2972.583,512.778,808.333,617.125,294.583,2771.333,874.417,596.333
