19,522.562,1709,1085.375,687.625,232,548,643,1034.111,519,501.375,937,359.75,703.778,483,3833.667,1450.375,1221.5,1857.556,3179.333,850.111,623.556,1974.5,600.75,662.167,1047.667,386.556,985.417,560.833,319.125,792.25,320.375,213.636,210.917,2633.444,1320.25,672.111,1001.375,655.5,4095,518.083,3911.25,1057.062,1937.833,1102,2945.556,1791,339.5,287.333,991.625,946.111,851,518.875,254.182,286.091,489.75,1418.25,1655.333,879.875,697
20,555.812,1690.75,1153.375,814.25,274.438,468.125,545.444,553.333,644.333,384.625,742.222,356.5,716.111,544.5,3764.667,1462.625,1048.625,2152.333,3182.111,959.667,686,2154.167,516.75,650.5,1056.889,398.111,1038,591.667,219.875,997.625,402.625,359.273,220,2235.333,1445,767.111,929.125,764.375,3952.111,461.167,3818.875,1207.688,2797.417,1045.75,2783.667,1788.875,369.5,378,864.375,931.556,628.167,281.125,226.727,232.455,741.25,1890.375,1968.667,1229.938,753
21,538.812,1438.5,1106.875,823.75,248.062,588.5,434.889,685.556,531.333,351.625,924.667,310.5,658.222,426.833,3141.556,1642.625,1146,2141.111,3102.778,698.778,721.667,1615,330.833,2003.833,1004.889,383.556,1175.75,423.667,369.375,828.625,344.375,268.273,219.417,1930.778,1624.25,804.111,1004.125,703.25,3638.333,625.583,3488.25,1167.125,2925.75,1149.333,2809.111,1710.875,281,224.444,922.25,709.333,626.167,371.5,235.091,209.182,1170,1721.75,2279.333,1868.688,542.125
22,558.875,1320.333,925.875,720.375,257.812,549,625.778,1025.111,659.333,244.875,1132.556,306.375,909.222,548.333,2161.111,1494.125,1115.75,2366.222,2989.556,841.778,717.889,1930.5,473.917,3413.833,935.778,883,1115.667,258.667,359.5,813.625,410.125,262.182,196.75,1720.778,1697.625,1922.222,976.375,525.75,3036.556,2022.917,3605.875,1172.625,1748.167,1040.75,2661,1683.75,258.75,354.222,807.75,704.667,576.5,434.375,410.909,194,1264.875,1744.875,2047.333,3117.25,520.375
23,550.812,1267,994.25,662.75,237.5,481.25,835.556,712.889,724.667,339.25,1402.667,288.625,776.778,402.167,1551.444,1496.5,1129.375,2149.333,3124.889,747.222,763.556,1757.167,374.583,1884,1132.556,874.889,1213.917,232.667,236.5,794.5,241.5,377.818,272.667,1554.556,1926.5,2051.889,1181,393.25,2422.778,1802.25,3181,1185.5,1256.417,934.167,3183.333,2114.375,328.875,283.889,676.875,825.333,579.667,370.5,1021.364,1177.818,1088,1743.5,1924,4095,443.875
24,581.688,1057.833,1101.25,695,244.812,489.75,905.222,964.667,507.333,479.875,3241.444,372.75,725.556,465.5,1552.556,1579.875,1113.5,1989.778,3143.222,758,845.778,1762,358.417,829,837.667,752.111,2182.75,321.5,294.75,766.125,466.25,253.091,256.833,1792.889,1384,2358.889,891.625,348.75,2471.222,1389,3344.875,1203.688,1232.083,888.583,4025.333,1881.125,252.25,330.778,692.125,753.444,889.833,367.125,1238.636,1290.091,1564.625,1668.5,2073.833,4006.312,460.5
25,538.562,1056.417,954.25,574.125,344.188,455.5,771.222,1469.889,752.333,507.5,3846.222,379,784.444,493,1608.222,1676.125,953.375,2271.333,2581.222,796.111,855.667,1817.5,402.167,426.667,953.889,536.111,1318.917,312.5,316.375,1042.5,324.375,270.636,180.667,1575.444,1493.75,1279.889,1274.875,312,2076.333,597.75,3053.25,1098.188,1057.917,869.167,4095,1760.25,365.875,267.778,699.625,886.222,592.167,389.375,509.273,580.818,1174.75,1863.625,2026,1762.188,260
26,531.5,1093.917,1035.75,812.5,248.312,542.5,461,1566.333,3148,256.5,3700.222,368.75,784.111,314.833,1452.444,1747,1062.375,2178.444,4029,583.778,1841.556,1663.5,377.083,496.333,1028.889,798.333,928.917,306.167,305.25,960.375,482.25,249.909,281.667,1440.444,1276,1030.889,1945.125,347.625,1959.111,470.083,2768.875,1167.188,1239.667,785.667,4095,1728.375,324.125,300.556,765.375,865,759.167,333.5,240.545,227.909,1044.125,1828.375,2130.333,825.438,332.5
27,571.938,1539.167,828.625,680.25,185.375,1134.375,647.111,1367.667,1450,353.625,2783.889,329.125,793.667,525.833,1474.444,1694.25,1084.75,2031.111,4013.444,772.333,3421.333,1909.667,398.917,440.5,1242,770,1923.083,212.5,277.125,888,382.75,258.091,296.333,1499.778,1591.625,687.667,2399,359.625,2107.778,453.083,2427,1174.812,1107,796.333,4095,1783.5,311.875,248.778,660.5,812.778,647.667,420.25,209.636,183.273,1273.75,2092,1907,852.062,289.125
28,542.312,1238.667,1019.25,705.375,264.875,959,539,1077.889,582.333,306,1985.111,270.75,820.889,815.667,1608.111,2299.375,1003.375,2069.667,3615,727.556,4055.222,1824.667,499.417,495.333,984,607.444,1075.25,249.5,457.875,970.125,697.625,280.727,284.917,1576,1573.375,549,3183.5,330,1857.333,443.417,2300.375,1250.188,1228.5,706.833,4095,1696.625,219.5,283.667,784.625,777,742.667,427.875,194,185.727,849.5,1666.25,1941,727,323.875
29,551.562,1305.833,1000.125,746.75,264.625,494.625,629.333,1182.556,500.333,183.375,1006,237.875,636.111,1703.5,1593.111,2863.75,1078.125,2064.556,3239.667,737,3297.444,1813.5,448,589.833,1077.889,540,1166.583,227.333,331.375,783.875,546.75,308.909,289.583,1657.667,1161.25,713.333,3262.875,329.75,1857.222,506.667,2438.625,1050.688,1308.333,767.667,4095,1558.125,301.5,394.333,599.875,721.333,633.667,388.5,302.909,265.545,892.25,1958.75,1723.5,700.562,304.5
30,540.375,1205.25,1038.5,755.25,291.375,611.5,876.111,1054.889,659.667,213.375,848.111,383.5,765.111,2495.667,1457.556,2335.375,1033,1977.333,3051.556,699.222,3774.333,1925.667,532.25,444.333,1025.556,353.444,739.833,232,305.5,684.875,581.25,413.182,325.667,1699.111,1485.25,630.889,3357.5,332.5,1805.444,426,2068.75,1104.188,1175.833,618.333,3657.444,1634.5,317,261.333,757.125,873.889,700.833,322.75,243.818,297.636,553.25,1789.375,1979.667,627.125,315.375
31,582.062,930.083,968,674.875,323.5,508.25,617.222,603.444,749.333,238.75,816,366.875,637.222,2950.5,1334.889,2152,1112.375,2000.889,2945.222,718.111,2816.222,1824.167,602.333,492.333,1032.111,339.333,803.75,288.5,365.125,935.375,521.375,343.818,275.917,2046.111,1509.75,654.333,2968.75,247.25,1476.333,386.25,1863.25,1123.125,1344.083,772.583,3340.889,1837.875,381.375,281.222,494.625,684.333,621.667,582.875,241.909,271.273,918,1712.25,1734.833,670.75,352.25
32,589.125,783.833,1103.625,879.375,224.5,384.875,506.889,665.333,651,248.875,853.667,257.25,853.222,3148.667,1218.444,2286.125,1054.375,2096.556,3056,666,2204.111,1694.167,341.083,501,1214,480,874,167.167,390.125,1112.875,642.625,371.091,227.083,1871.556,1615.375,697.222,3038.125,326.625,1920.556,429.333,1978.25,1172.25,1305.667,783.25,3211.556,1626.25,350.25,348.889,719.875,826.222,715.833,415.75,246.818,277.818,658,1605.75,1954.667,739.125,399.75
33,636.812,979.167,1212.125,731,230.688,519.625,521,678.111,776.667,228,910.556,204.875,865.222,1237.833,1617.556,2331.5,1280.75,2120.556,3026.778,784.889,1549,1626.167,490.75,551.667,871.667,388.556,883.917,180.667,242.875,887.625,657.625,363.455,239.5,1926.778,2588.875,685.889,2418,299.25,1624,379.583,1774.125,1228.312,1199.5,879.583,3220.333,1704.75,370.875,261.667,796.625,931.333,743.333,403,292.636,223.727,1124.375,2024.625,2073.5,806.062,331.875
34,557.75,1303.333,1013.75,781.625,229.438,439.25,848.444,922,953.667,221.5,946.444,411.5,806.444,713.167,1515,2076.875,1126.375,2118.889,3055.889,724.222,1082.667,2110.333,584.583,459.167,1217.222,353.222,881.75,318.833,697,922.375,576.375,244.273,218.583,1843.556,3381.625,588.444,2203,210.5,1936.778,341.917,1908.875,1157.188,1237.417,673.583,3012.222,1790.75,293,236.667,706.875,933.556,1075,437.875,354.727,313.364,884.625,1828.125,2117.5,600.125,267.25
35,747.812,1201.833,1159,715.625,269.438,363.625,640.111,780.889,654,200.875,811.333,533.5,1386.333,536.833,1507.667,2274.5,1188.375,2241.778,3076.556,755.333,1240.778,1642.667,550.917,468.167,850.778,349.444,889.667,110.833,1666.875,868.125,647.375,270,187.5,1552.333,2997.25,596.667,1990,304.5,1931.333,466.167,1901.375,1127.938,1139.25,699.417,3163.222,2012.375,360.25,366.333,723.25,764.889,969.667,414.75,286.273,271.273,1128.375,1782.875,1860.667,755.938,341.25
36,3147,861.167,962.5,653.875,215.5,509.25,713.778,1619.556,832,202.25,878.889,410.25,2921.333,400.5,1373.222,2456.375,1133.75,2402.667,3478.444,734.778,992.667,1813.667,373,686.833,1109.222,525.667,804.083,303.167,1822.125,839.5,696.125,322.364,291,1518,2081.75,594,1468.625,314.875,1870.667,479.667,1912.5,1197.062,1297.833,814.083,2725.222,1810.875,312.125,535.556,747.5,817.222,1844.5,324.125,324.727,202.455,897.125,1852.375,2157.667,751.938,402.625
37,2738.5,1025.25,1242.75,841.125,269.125,471.25,533,1419.111,793,330.625,876.778,577.625,4095,438.167,1410.333,3603.875,1116.125,2300,3146,715.667,737.111,1846,365.5,650.333,1097.778,576.444,780.75,292.5,846.375,1035.375,523.5,356.273,209.667,1636.444,1556.875,701.556,1254.75,305.5,2001.333,385.417,1777.75,1053.5,1381.583,848.583,2830.889,1861.25,394.875,1022.111,863.375,745,1606.5,345.875,737.727,458.818,707.375,1839.875,1953.333,718,312.625
38,1601.562,635.5,1284.875,725.5,293.438,400.625,477.444,1375.778,544,312.375,840.111,641.875,3949.889,341.667,1439.667,2822.5,1203.25,2163.667,3075,569.667,739.111,2123,286,490,1045.333,465,845.833,236,386.125,903.625,473.875,403.273,282.667,1486.222,1545.25,549.556,1110,345.25,2293.667,429.583,1958.125,1241.062,1321.917,903.417,3100,1934.625,329.375,1384.889,751.375,778.333,1380.667,431.125,1153.636,1370.182,872.875,2177.75,1902.5,747.125,436.75
39,780.625,522.583,851.875,732.125,300.812,471,509.222,1403.667,599,212,987.667,978.125,2087.333,430.167,1384.222,2716.75,1178.75,2181.111,2892.778,842.111,780,1785.5,1096.667,621.167,1010.444,369.889,895.417,122.833,292.5,927.25,434.125,311.273,258.667,1335.222,1416.625,609,970.875,348.625,2129.111,444.417,1841.75,1095.938,1345.917,855.333,2730.778,1736.125,375.25,1416.333,752.5,927,1369.5,533.25,945.545,982.818,837.875,2087.625,1908.833,767.625,342.25
40,666.375,514.833,999.5,709.75,278.875,544.375,712.889,1046.667,663,291.875,930.444,871.5,1389.889,603,1153,2318.25,1359.625,2149.111,3187.111,771.556,711.111,1890.167,579.75,453.167,885.778,444.556,900.583,232.833,1634.875,1038.625,482.375,331.909,242.5,1563.889,1234.75,603,1024.5,367.375,2514.889,368.25,2064.75,1185.375,1280,749.833,2755.444,1965.375,389.75,1475.889,807.75,1090.333,980.833,490.5,451.545,621.455,889.375,1897.375,2037.833,649.375,266.25
41,490.312,598.333,1103.75,822.625,259.688,569.625,436.556,646,429.667,222.5,888.111,504,737,553.833,1062.333,2340.25,1279.625,2148.222,3091,917.111,625.333,1812.333,379.917,520.167,1020.333,287.333,852.667,297.833,2475.375,946.75,482.375,295.364,266.25,1212,1644.875,602.778,1036.25,316.375,2385.556,407.75,2070.125,1237.688,1217.167,698.833,2861.333,1903.875,422.125,1318.111,808.125,917.778,669.5,492,477.636,376.091,658.625,1735.625,2266.333,834.625,321.75
42,511,480.167,876.375,916.75,197.938,277.375,569,521.222,755.333,209.25,956.333,213.125,1000.778,459,1089.111,2135.75,1243,1883.444,2816.556,2070.889,741.667,1802.5,370.25,553.667,1100.444,326.889,810.833,177.5,2074.75,1070.5,431.375,286.545,279.5,1272.778,1479.625,705.556,1033.625,358.25,2937.111,456.583,1974.75,1184.875,1169.75,889.583,3043,1844.75,417.25,961.556,1070.875,929.333,601,323.875,317.909,175.636,623.25,2213,2257.167,717.5,376.5
43,578.5,627.75,1135.125,780.25,335.625,403.625,645.444,515.778,548.333,160.5,886.333,217.875,795.889,474.667,1138,2047.375,1336.875,2225.667,2986.222,3626.556,682.111,1779.667,235.417,725.5,1017.333,530,761.167,267.833,931.75,805.125,516.375,320.545,210,1458,1382.75,619.667,1107.375,355.25,3242.222,434.917,1896.375,1139.5,1238.083,919.333,2772.333,1963.125,333.5,679.444,1061.375,950.222,587.167,339.125,216.818,235.182,715,1965.875,2480,808.438,412.625
44,518.5,604.417,1117.75,820.625,275.562,347.25,504.889,627.778,609,183.25,897.556,228.875,818.667,549.5,1246.111,1684.125,1205,2008.222,3002.111,3501.556,719.111,1641.333,289.5,544.667,1573.111,328,697.75,261.167,355.5,1118.25,450.5,331.636,274,1387.111,1285.75,687.778,1138.5,273.5,3442.778,407.583,2018.25,1224.25,1243.333,976.25,2852.778,2099,382.375,657.111,1407.125,825.333,717.833,362.5,565.182,444.364,794.625,1827,2213.833,790.438,304.125
45,583.875,420.667,1020.375,881.625,269.938,530.75,478.667,675.889,554.333,360.375,942,304.875,658.444,248.5,1103.111,1566.375,1466.375,2157.778,2916.889,3132.222,626,2026.667,329.667,734.333,1479.444,439.444,896.25,234.833,341,818.375,529.625,411.182,214.917,1289.889,1510,724,1130.875,362.625,3933.556,384.583,1769.75,1141.438,1093.25,973.5,3339.667,2767.375,356.125,376.222,2204.625,837.556,727,348.5,236.727,229.545,564.875,1843.125,2430,868,359.25
46,601.875,539.417,1134.75,968.375,325.625,481.5,593.778,597.889,941.333,207.375,778.556,268.125,669.444,397.167,1294.889,1832.25,2729.25,2163.556,3638.778,2695.667,809.444,1818.833,288.75,964.5,1709.778,336.444,914.167,305.667,346.625,799.625,390.25,351.182,317.333,1516.667,1541.125,461.556,1064.125,416.375,4010.111,441.5,1777.875,1425.562,1224,1036.417,2806.778,3703,254.75,378.667,2323,790.111,454,430.75,236.091,284.364,708.5,2212.375,2206.5,813.812,312.875
47,562.312,533.333,935.75,2070.125,142.812,447.375,374,598.778,707.333,224.5,848.778,304.5,897.333,363.833,923.778,1843.625,4095,2307.556,2993.333,2025,696.778,1795.167,300.25,510.333,1629.667,502.778,848.5,221.333,422.5,776.625,690.25,408.909,219.417,1440.889,1581.625,655.333,1182.625,300.25,3952.889,381.667,1931.375,1506.375,1231.75,1430.583,3205.444,3840.125,336.875,308.333,1582.125,803.111,807.667,1704.625,248.636,299.273,668.125,1988.5,2096.167,862.75,439.25
48,491.312,698.25,1194,2176.875,217.75,348,543.889,680.222,327.333,242.375,976.222,348.5,642.444,501.833,908.222,2254.625,4095,3690.889,2869.333,1459.111,791.556,1744.5,395.333,647.667,2104.444,449.778,999.083,289,324.75,1020.875,513.625,287.727,251.667,1598.333,1364.375,601.556,1132.75,295.125,3834.556,502.5,1869.25,1296.75,1337.75,1336.083,2913.111,3762,482.125,474,1934.375,792.889,1127.333,2454.625,176.364,204.636,640.375,2010.375,2255.667,985.375,295.125
49,498.688,644.667,971.75,1581,239.25,494.25,586.444,827.444,656,308.875,805.333,284.25,732.778,289,907.333,2021.5,4095,4095,2777.444,1240.222,771.111,1847.667,309.667,435.833,1503.667,409.333,842.667,183.667,382.625,816.875,557.5,387.727,263,1575.889,1531.75,761.667,1165.125,399.5,4095,404.583,1687.25,1368.312,1370,1442.417,2646,3847.375,310.5,342.889,1979,889.667,2503.5,2138.625,209.091,206.818,651.375,2081.5,2602.667,747.812,421.875
50,593.062,668.833,1121.75,869.25,265.875,475.375,473.222,650.889,504,274,1065.222,368.5,672.222,368.167,879.889,1908,4092.625,4095,2866.111,1155,797,1912.833,293.583,654.167,1729.444,397.778,820.083,192.5,272.5,854,307.875,226.818,319.667,1435.111,1657.625,571.889,1201.875,1424,4095,306.917,2104.5,1280.5,2793.917,1385.417,3227.889,3402.625,264,419.889,1906.125,766.889,2042,1917.375,229.636,244.909,809.625,1862,4095,789.312,554.375
51,655.812,463.917,1419.125,722.75,208.562,429,547.111,527.778,582,242.625,1084.222,287.625,711.778,337.167,857,1604.75,2039.375,4095,2843,704.778,652.667,1830.167,402.25,543.167,1507.667,344.333,1329.667,240.667,307.875,892.875,511.5,358.182,257.667,1626.778,1363.875,706.778,1206.75,1722.875,4016.222,458.333,1979.5,1351.562,3345.583,1265.917,2973.333,2744.625,261.625,285.556,1254.25,1013.778,1123,905.875,259.909,236.273,583.25,1949,4095,674,526.125
52,575.562,744.667,1507.625,758.25,261.5,449,568.889,619.556,526.333,204.375,879.556,312.875,703.778,310.5,805.889,1729.125,1397.75,4095,3047.222,898.444,800.444,1906.667,265.25,522.667,1321.667,481.889,1575.25,224.333,307.75,763.625,717.25,410.182,171,1828.667,1980.875,979.333,1026,1557.5,3616.556,438.083,2181.75,1379.438,3373.083,1207.917,3310.667,2437.125,415.25,382.778,1272,842.889,882.5,554.25,282.182,229.727,534.5,2006.625,4095,709.812,542.375
53,492.438,1740.917,1298.75,849,175.688,474.75,505.889,673.778,622,202,1105.667,261.875,766.778,395.667,975.556,1495.75,1002.25,3420.889,3212.444,750.889,750.556,1811.333,289.417,717.167,1278.333,387.556,1203.667,302.167,409.5,804.5,354.125,422,251.833,1707.556,2273.5,2998.111,1014.875,1302.25,3749.667,527.917,1965,1328.5,2588.25,1079.583,3206.444,1714.125,342.375,378,895.375,853.778,606.333,339.75,159.545,174.455,585.5,1657.125,4095,794,749.5
54,694.812,1471.833,1188.5,725.125,226.188,495.875,386.556,584.333,505,232.625,1539.333,328.625,751.889,397,940.556,1741.375,1043,2515.222,2884.889,781.111,791.444,1807,325.917,908,1302.444,388,997.417,239.5,206,859.5,409,264.455,196.25,1587,4086.875,1707.333,1131.375,1204.5,2849,422.083,2408.25,1462.188,1397.75,933.333,2924.667,1739.375,1770.875,302.778,976.375,816,623.667,576.375,205.455,224,668.125,2115.125,4034.333,611.562,729.125
55,591.75,1475.5,1368.75,704.375,329.812,361.25,497.333,594.333,755,372.375,3402.444,249.125,706.111,361.667,689.222,1876.375,1013.25,2284.667,2846.222,521.222,801.222,2126,313.5,2666.667,1251.333,459.444,914.5,254.167,286.625,887,431.75,309.091,270.5,1813.667,2603.5,1537.667,1248.375,599.875,2904.222,473.75,2000.125,2735.562,1174.25,955.083,2492.111,1679.75,1542.75,398.889,1439.125,997.556,579.167,416.5,221.909,210.818,557.625,2251.875,3030.167,826.562,808.125
56,525.188,1756.667,1751.125,683.5,316.125,520,448.444,642.889,704.333,260.375,3851.778,452.25,710.778,312.167,766.444,1881.75,1077.875,2053.222,2777.889,725,894.333,1915,357.667,3532.333,1095.111,420.667,1104.75,269.5,422.125,934.125,380.875,367.364,274.833,3298,2039.5,1157.444,1223.75,378.125,2944.667,374.833,2012,2696.5,1114.75,814.833,2901.333,1822.25,1291,471.444,979,1027.111,733.833,484.375,185.818,277.364,553.5,1954.5,2277.167,703.625,1292.375
