12,1030.75,725.625,1753.125,1597.333,1097,872.75,1158.75,707.667,2952.333,381.333,234.5,754.75,1182.833,364.222,270.5,833.5,490.273,344,484.167,755.556,3837,284.5,1220.75,1036.167,593.75,496.778,321.75,2927.5,754.875,1933.375,302.375,1133.167,2588.333,4095,308.556,203.833,735.25,1503.125,399.5,384.167,437.333,324.375,847.417,769.444,835,802.857,352.5,609.75,401.188,371.095
13,1346.5,769.562,1568,1462.111,1428.25,1371.25,1679.5,942,2834.667,2868,351.167,999.5,1063,382.889,314.375,668,438.909,421.25,616.75,705.222,3704.875,373.333,4095,1203,518.833,468,341.333,2188.125,448.75,2157.875,548.5,1418.75,2702,4095,338.111,349.333,489.625,1508.5,330,288.333,343.333,373,718.583,584.667,814.875,573.476,357.917,644,462.375,333.952
14,1187.25,785.062,1565.75,1521.556,1208,1422.875,4095,3694.75,2738.889,624.889,287.833,1116.375,1401.417,277.889,277.875,736.667,454.818,573.875,362.083,670.444,1109.25,374,4095,1003.417,452.75,460.222,251.917,1169,598.375,2305.875,307.25,1453.333,2366.222,4095,442,544.5,618.75,1382.375,405,257.667,273,405.875,911.083,705.222,774.125,544.381,383,600.583,450.562,333.857
15,1053.875,660.5,1735.75,1649.556,1564.125,2428,3753.75,2660.917,1246.889,308.333,347.75,1038.625,1185.167,395.111,162.375,749.333,634.545,680.375,536.083,563.333,662,422,4095,923.833,943.917,436.333,241.583,307.625,693.625,1655.5,486.5,1290.667,2609.667,3482.444,321.778,349.333,571.75,1284.125,962.625,274,349.167,254,708.917,777,919.375,407.143,375.75,666.75,533.375,423.81
16,1347.5,691.062,1137.5,1801.222,1241.75,1680.75,1816.125,1014.667,399.333,339.778,459.583,676.375,1078.833,300,282.875,663.5,630.545,624.125,569.25,636.778,629.75,594,2818.5,1075.833,3406.333,602.111,268.667,326.875,413.75,1924.375,292,1367.583,2537.778,2513.778,290.667,251.917,482.25,1741,1921.375,399.667,277,428.625,740,814,668,454.19,346.667,679.917,527.375,405.19
17,1176.625,855.75,1366.625,1576.222,1476.375,2220.625,1427.75,594.667,288.667,237.222,341,1104.625,1199.917,405.889,218.25,871.333,559.818,771.375,395.083,1037,732.625,2276.25,1254.375,1014,804.917,314.778,211.833,441.75,578.25,1931.625,335.5,1458.667,2704.333,2160.111,267,292,647.375,1476.5,2433.875,388.083,454,384.5,722.75,753,702.625,486,495.417,784.833,465.25,424.238
18,1176.75,931.375,1515.5,1272.333,1189.125,1372.75,1004.25,709.5,322.111,244.222,542.917,1047.875,1245,323.667,409.625,958.583,608.909,413.5,617.917,986.778,804.125,2666.583,961.25,1090.75,751.417,431.667,349.25,380.875,490.375,1643.25,417.875,1661,2499.111,1846.444,324.667,302.75,482,1601.75,377.25,352.833,631,184.625,704.667,745.333,831.625,425.333,422.833,687.75,501.25,436.095
19,1183.375,846.875,1811.375,1396.111,1429.375,994.375,1075.125,825.917,337.778,260.222,287.083,1091.5,1052.75,375,378.75,1020.083,596,500.125,538.5,1082,738.75,2472.917,952.875,1159.167,648,420.444,372.5,305.25,482.125,1823.5,394.125,1345.083,2791,2116.889,353.556,313,614.75,1375.25,583.125,360.333,381.333,353.625,921.083,687.333,840.375,435.143,347.167,623.333,493,431.667
20,1532.25,913.438,1885.75,1247.222,1105.25,922.25,1198.875,652.667,251.222,255.333,345.917,1186.25,1153.417,268.556,268,799.75,556.636,445.75,565.75,823.444,705.5,687.167,799.875,1081.167,849.75,407.667,343.583,177.875,603.125,2103.5,343.125,1409.083,2522,1825.111,261.111,294,747.625,1476.125,388.75,324.5,423.833,310.125,817.75,834.667,699.5,618.286,410,606.417,375,445.429
21,1357.5,781.312,1490.25,1443.556,1390.5,1021.25,1094.375,651.667,396.778,447.556,341.833,1253.25,1194.417,184.556,398.625,831.25,461.364,558.875,492.083,781.111,775.625,390.667,989.125,934.167,407,426,271.917,250.875,686,1806.75,523.625,1332.083,2467.222,1845.111,384,218.667,771.5,1059.5,350.875,465.833,373.667,224.125,775.25,783.111,715.5,450.667,424.833,602,599.25,453.667
22,1122.625,713.062,1446.25,1610.667,4095,787.125,1003.75,518,280,230.667,383.75,1100.875,1498.75,370.111,311.375,890.083,534.636,461.625,478.75,881,724.5,441.5,1060.375,1156.083,657.917,328.222,292.917,148.875,4047.875,1983.5,492.25,1619.333,2813.333,2255.111,381,388.917,554.25,1560.625,316.75,310.5,487.333,169,783.167,667.222,913.375,430.333,470.667,680.583,507.812,336.952
23,1141.625,751.688,1648.5,1636.444,4095,823.875,997.625,973.417,337.556,374.556,393.5,1407.625,1149.583,345.667,314.25,791.833,733.455,544.75,635.833,823,1139.375,438.417,817.75,1321.917,622.917,2796.333,330.167,492.75,4045.5,2238.25,2588.375,1179.25,3122.444,1877.111,249.556,392.5,862.125,1517.5,380.125,306.417,506.333,206.875,898.083,691.889,588.5,3125.428,542,575,491.625,419.381
24,1370.25,945.312,1709.625,1526.778,2519.125,754.75,779.5,763.417,335.333,354.444,452.083,1288.625,1471,345.778,196.375,878.417,492.091,411.125,664.583,821,740.25,360.333,1090.125,1641.667,645.917,2488.111,448.333,369.625,3970.25,2286.5,2395,1235.417,2579,1839.778,296,292.75,720.875,1643.125,291.5,545.25,348.5,440.875,625.25,920.444,972.125,1291.238,261.083,527,542.438,308.429
25,1208,835.688,1502.875,1548.444,1314.625,716.625,964.625,589.917,293.111,328.556,408.833,1158.125,1518.667,517.444,282.625,765.833,468.545,525.875,3981.75,713.667,899,162,1060.25,1809.75,728.667,536.667,282.75,272.25,4006.75,2265.875,2523.875,1351.5,2563.111,2187.111,1559.556,279.083,636.875,1644.875,430.75,2704,425.333,314.75,581.833,769.667,628.875,499,475.583,629.583,499.25,380.048
26,1351.625,849.688,1496.75,1482.333,1284.625,1056,1017.375,830.167,322.222,386.889,411.583,1688.75,1126.833,320,403,826.25,558.636,525.375,2414.25,773.778,906.75,501.333,643.5,1770,614.417,639.667,273.75,145.75,2972.375,1584,2438.125,1410.5,2283.778,2559.333,1908,362,969.25,1703.625,258.25,2263.833,537.833,245.625,878.583,769.444,651.875,512.81,2957.833,611.583,524.375,351.714
27,1179.75,818.625,1516.75,1553.111,1030.25,1780.375,914.75,753.167,303.444,299.444,234.167,3642.125,1105.083,223.111,150.125,768.75,391.455,480,944.333,684.889,1247,365.083,794.125,4095,649.25,446.556,309.083,246.375,859.875,1806.875,1111.25,1236.167,2600.333,4095,542.333,310.167,524.875,4095,355.375,2550.417,587.833,171.875,798.333,881.556,906.75,580.762,989.917,717.167,592.125,385.714
28,1188.25,789.375,1636.125,1514.889,1345.625,832.625,953.75,484.083,385.222,390.222,356.417,4095,1286.5,328.556,290,685.083,601.818,465,625.917,760.333,868.5,377.5,901.875,1379.333,1488.667,418.333,303.75,329.875,591,2206,910.625,1301.167,2521.889,4095,178.667,319.833,640.875,4095,413.25,1444.333,643.333,341.875,661.5,595.444,846.75,501.905,369.583,795.083,458.5,387.857
29,994,828.5,1152.125,1469.222,1363.125,784.625,625.75,649.167,266.333,2318.111,446.917,4095,1078.833,295.889,182.125,947.75,556.091,598.5,578.833,668.667,1009.25,291.5,826.375,1072.833,3108.75,431,216,276.125,497.25,1935.5,619.625,1283.917,2519.333,4095,265.778,791.5,791.75,4095,500.25,583.583,476.833,256.875,817.25,765.111,674.25,583.095,551.25,740,401.562,443.048
30,1137.125,808.688,1617,1636,1374.125,729.375,799.25,620.333,225,661.222,411.667,4095,1076.5,296.333,163.375,953.5,389.091,514.375,479.583,818.667,901.75,434.5,1165,837.083,904.083,375.444,302.75,330.25,540.625,1890.375,377.625,1306,2756.667,4095,329.667,758.333,786.125,1675.75,344.5,381.917,244.167,350.375,983.75,792.667,648.125,522.714,378.417,666.25,464.375,449.571
31,1229.75,907.812,1457.875,1430.111,1484.375,953.625,1053.75,731.583,221.667,234.889,252.667,4095,1222.667,300.222,288.375,657.917,477.727,487.375,575.75,635.222,988.375,382.25,937.625,1068.417,617.833,262.111,303.167,318.5,357.125,2223.125,620.625,1477.5,2701.556,3558.889,456.667,751.417,737.5,1863.125,315.875,253.5,531,295.125,895.417,833.444,805.875,1400.667,312.083,726.833,424.875,391.905
32,1180.75,777.312,1485.625,1365.333,1457,714.375,1148.25,779.667,361.111,166.444,288.167,3935,1015.333,283.889,308.5,826.417,475.091,524.375,518.083,603.444,1005.375,290,939.125,743.25,589.083,417.444,604.333,346.875,346.125,1822.375,480.75,1382.75,2512.444,2289.222,512.222,410.5,1160.125,1530.375,417.25,201.667,278,320.25,949.417,746,683.75,2386.428,451.75,646.833,397.188,372.619
33,1088.625,675.688,1383.25,1764.333,1469.125,787.875,911,689.25,437,290.111,340.083,2547,1176.917,231.111,210.125,604.583,525.636,534.25,477.917,650.889,933.5,480.167,1072,956.833,774.417,494.778,353.583,159.875,381.625,1977.5,202.25,1297.167,2840.444,2184.667,332.889,463.917,805.25,1553.875,543.375,379,449,493.125,828.417,776.667,677,2435.81,422.917,725.167,651.438,435.714
34,970.375,851.062,1431.625,1774.444,1148.125,473.25,895,766.083,392.556,209.889,490.833,1487,1220.583,263,357.875,1055,628.818,440.5,624.25,482.111,1095,325.417,535.125,994.667,726.75,464.778,304.083,511.375,452.25,2022.75,260,1460.167,4095,2328.778,163.889,390.333,727.125,1313.375,459.625,311.083,488.833,298.125,1080.583,792.111,789.125,822.143,323.167,683.75,528.812,361.762
35,1376.625,785.625,1694.75,1634.111,1166.25,616.125,1269.625,790.5,304.667,230.111,294.667,1301.5,1187.417,385.333,376.5,839.083,564.545,513.625,660.75,812.667,841.125,321.417,971.625,848.333,589.167,461.222,274,495.75,612.625,2067.625,337.25,1206.083,4095,2007.889,260,435.5,664,1533.75,310.75,355.75,571.333,544.25,867.25,889.778,783.5,640.381,347.333,684.667,3408.375,3186.381
36,1447.625,818.062,1379.5,1533.222,1401,622.875,1017.375,903,2012.111,315.556,519.917,1163.375,1304.5,218.333,356.625,861.75,537.909,501.375,480.417,889.556,985.75,434.667,1014.75,1015,435.5,368.667,339.167,342.125,390.125,1805.875,337.5,1165.583,4095,2032,161.222,371.667,633.625,1464.5,3221,425,972.833,274.875,892.917,733.889,592.5,409.857,374.917,507.917,2293.688,2085.286
37,1170.5,853.938,1367.5,1575.556,1568.125,831.875,906.125,837.333,3296.111,233.667,272.5,951.125,1264.083,334.333,348.5,797.083,620.545,596.25,528.5,1128.667,954.75,307,1030.375,1087.583,710.417,576.667,454.5,247.25,431.875,2082.375,365.875,1421.083,4095,2006.222,1833.222,260.417,820.125,1584.125,721.875,390.833,3006.833,1991,1049.417,801.778,891.375,479.952,319.083,624.5,445.812,328.571
38,1456.125,888.25,1310.625,1419.889,1599.75,841.25,1143.375,1378.833,2808.333,271.778,360.333,1134,1302.917,463.667,338.5,835.583,574.455,417,744.333,4095,1386.625,396.167,807.5,990.917,822.083,295.111,244.583,267,364.875,2015.125,251.125,1273.75,3844.444,1781.778,2213.556,360,763.125,1426.625,430.75,445.583,3452.5,2078.75,800.25,681,733,425.762,557.667,669.25,431.625,381
39,1467.5,868.938,1495,1333.889,1845.25,2054.5,877.5,1830.75,2612.444,308,469.25,952.875,1457.417,366.556,264.5,569.167,570.091,458.375,556.5,3391.333,1976.875,503.25,751.25,983,744.667,416,308.5,413,468.125,2057.875,484.125,1317.833,3271.778,2061.556,719.778,286.917,797.875,1501.25,520.375,301.25,1462.5,804.125,635.667,899.556,576.125,513.714,383.167,813.5,526.188,472.19
40,1206.875,861.688,1638,1474.778,4095,1028.625,3041.25,3507.75,398.333,244.556,409.833,1089,1303.583,369.889,225.5,635.083,593.727,598.25,543.5,3358.778,3975.875,711.583,1048.5,950.5,538.333,496.778,237.833,330,572.125,1811.375,336.125,1244.417,2890.556,1922,316,305.417,945.5,1364,409.25,271.917,370,299.75,946.5,617.111,749.875,577.667,375.417,646.583,449.312,461.857
41,1157.5,989.375,1480.25,1594.111,4009.25,829.125,4095,3963.833,410.333,257.667,358.333,1130.25,1087.333,210.222,237,864.083,627.364,560,424.083,3553.333,3802.625,2433.833,831.25,1156.167,2213.833,426.889,306.417,317.375,444.5,2438.625,381.5,1191.583,3342.889,1849.889,160.889,323.5,707.875,1298.625,406.125,350.5,629.5,456.125,997.25,804,679.125,488.857,377,684.833,479.625,449.095
42,1173,784.5,1536.125,1520.222,2922.625,939,4095,3850.167,499.333,321.667,427.667,1164.75,1156.583,408.222,411.625,757.417,486,591.125,604,4055.889,3863.25,2228.917,831.875,782.75,3220.833,487.111,422.917,339.5,479.75,1881.75,419.375,1367.5,3278.889,2116.667,305.889,199.833,842.25,1231.5,479.25,360.583,301.667,222.25,842.333,915.556,852.375,658.048,322,551.333,533.125,478.905
43,1259,988.562,1402.625,1766.556,1872.75,792.75,1784.75,1103,429.111,2303.333,373.667,967,1230.583,344.333,393.875,693.333,553,686,636.75,1737.556,3902,1294,1041.25,1013.167,805,1765.111,306.833,252.375,445,1933.25,324.25,1323.5,3337.889,2058.778,457.889,249.75,649.875,1720.875,291.75,347.25,304.167,187.125,854.5,723.111,598,503.048,261.333,717.917,389.5,375.905
44,1547.25,1032.812,1293.625,1646.889,1189.125,728.5,1067.875,927.333,474,2348,257.917,1071.625,1350.167,300.556,323.875,576.917,734.364,2315.375,3793.583,981.222,2886.25,607.917,871.75,916.833,692.417,2256.889,349.25,344.5,402.875,2078.75,332.5,1446.667,3071.222,2637.667,212,234.417,4065.75,1355.125,506.5,269.833,469.5,243,928.917,1212.667,598.25,439.143,451,597.917,549.438,389
45,1670.125,847.812,1312.125,1454.333,1351.375,616.375,1054,617.917,328.889,724.778,598.083,847.25,1242.583,366.667,252.25,800.25,663.636,693.625,3706.75,640.444,977,298.25,1069.25,1194.917,549.833,760.889,285.417,327.375,529.625,2180.375,575,1540.5,2850.444,3257.667,287.333,258.25,4013.875,1391.375,440.75,356.417,473.833,283,888.833,856.111,751.75,545.381,450.083,601.75,464.562,316.333
46,1363.5,828.562,1673.875,1310.333,1301.5,943.875,1188.75,784.167,472.111,245.222,377.25,975.125,1148.917,474,352.625,791.417,706.545,307.125,1725,802.333,696.25,293.25,809.75,950.833,529.833,470.333,296.5,300.375,529.625,1964,337.25,1499.5,3044.222,4095,350.556,305.833,1618.375,1400.125,384.25,321.167,653,260.25,845,974.111,701,507.762,330.417,792,412.938,408.714
47,1735.25,909.438,1591.875,1692.444,1567.25,484.375,903.375,660.417,404.778,350.111,378.75,957.125,1044.5,367.444,324.125,940,561.364,543.75,945.083,692,859.625,389.917,1062.875,842.417,608.917,409.889,468,516.125,453.5,2078.125,592,1310.167,2910.111,4095,265.333,315.417,989,1528.375,460.125,277.583,424.5,238.125,860.667,677.556,952.625,499.524,311.417,581.417,417.562,412.19
48,1314.875,938.938,1803.375,1533.778,1423.5,695.25,1150.25,713.833,357.222,233.556,305.25,1022.625,1100.583,342.333,359.25,832.5,597.636,289.625,594.833,820.556,823,314.667,1036.625,1176.167,546.667,351.222,262.25,240.375,515.75,1803.875,2549.5,1257.333,2868.778,4095,277,352.583,775.375,1280.375,357,245.167,388.833,171.75,1140.667,775.889,587.875,376.714,2680.583,637.083,498.312,339.952
49,1221.625,939.938,1548.25,1705.778,1175.5,435,955.125,654,324.667,345.111,499.75,1183.125,1113.75,309.667,412.875,822.917,594.818,301.375,584.583,703.444,833.5,398.5,775.625,1161.667,821.25,522.222,229.25,408.625,498.5,2172.625,2465.125,1425.083,3089.667,4017.556,470.222,233.417,681.5,1443.875,446.875,297.583,550.833,233.75,938.25,934.444,623.5,459,776.083,567,477.062,402.571
50,1146,1118.25,1459.625,1375.667,1242.875,1211.625,954,599,495,323.778,618.833,1255.375,1281.333,306.111,392.375,884.833,750.909,346.5,605.333,772.556,754.125,182.167,867.875,4095,724.5,418.333,250.917,354,373.5,2425.75,1188.25,1324.583,3308.222,2969.556,193.889,319.75,788.375,1726.75,415.875,280.333,347.333,398.5,1035.25,792,766.75,524.381,520.917,674.333,530.5,348.381
51,1590.75,851.688,1769,1513.222,1212.625,708,1056,734.667,310,176.111,500.083,1293.375,1355.833,285.111,424.875,914.583,882.182,423.125,580.75,661.889,704.625,258.417,889.125,3526.583,614.917,427.444,292.75,369.5,611.75,2179.875,525,1281.25,3062.111,2158.111,436.444,255.25,689.875,1472.75,534.625,351.583,306.5,248.875,942.25,834.444,592.125,479,322.333,747.417,376.75,377.762
52,1429.125,958.375,1294,1340.556,1323.125,697.25,924.25,618.833,436.222,264.556,319.083,856.875,1115.917,411.222,315.125,807.583,648.273,387.875,489.583,674.556,708.75,344.083,955.5,1593.5,459.75,372.889,299.5,293.625,420.625,2473.625,493.5,1338.833,2723.444,1806.333,452.333,253.917,729.125,1409,1872.125,441.833,485.167,255.875,1336.833,802.889,755.75,532.571,499.417,647.75,472.5,382.143
53,1815,925.5,1411.75,1600.222,1342.875,829.125,1011.25,711.833,586.222,217.444,441.75,1069.5,1119.75,317.778,311.25,613.333,493.818,479,535.5,692.556,932.375,334.667,925.625,1034.25,566.25,384.889,319.083,328.75,410,2007.75,348.5,1310.5,3097,1971.111,362.889,384.083,619.75,1153.625,2817.625,315.25,373.5,337.125,1106.583,887.444,944.5,2426.714,429.75,760.917,524.188,317.714
54,1696.125,943.625,1596.25,1415.556,1207.25,1337.25,856.75,740.667,337.667,280,208.5,1147,1432.583,285.667,205.5,818.667,794.091,487.5,640,610.111,955.875,506.167,1005.75,1183.75,662.417,412,340.667,358.75,374.375,1732.75,539.625,1347,3090.778,2066.444,327.667,319.333,714.625,1232.25,638.75,407.75,522.167,362,1533.167,926.111,959,421.095,411.417,691.75,453.375,358.905
55,4095,938.125,1948.625,1917.444,1546.75,1413.375,960.125,710.667,327.111,323.778,508.25,953.75,1285.667,287.778,360.875,858.417,642.727,506.25,570.417,796.111,1171.875,356.75,995.5,838.417,977.75,590,298.833,324.25,522.625,1829.125,451.5,1150.083,2898.778,2140.111,238.222,248.25,848.125,1707.25,379.25,326.417,452,292,1656.167,1124,1003.5,444.619,382.917,620.167,550.125,425.619
56,4095,4076,4095,1759.222,1293.25,1223.125,911.25,761.25,455.667,276.778,333.75,955.5,1400.75,444.333,286,802.083,619.636,486,724.083,821.111,1491.875,297.25,1205.25,1154.083,3448.75,601.556,335.167,216.625,498.5,2012.375,470.75,1577.083,2713,2062.778,217.667,259.333,561.875,1215.625,427.125,264.5,861.167,244.625,1626.583,1533.111,877.125,519.857,351.333,835.833,377.5,396.905
57,4095,4095,4095,1896.222,1264,600.375,1026.5,706.083,423.333,196.333,424.917,1002.375,1173.417,428.889,340.375,1057.333,794.545,451,536,670.444,1479.25,396.25,671.75,1023.833,1612.083,2796.111,262.583,366,588.625,2076.625,405.125,1252.75,2841.333,2099.222,143,366.75,685.375,1972.375,607.125,399.167,744.5,322.5,2058.5,2266.333,927.5,499.19,430.833,715,384.125,376.476
58,3787,4095,4095,1601.889,1632.625,721.875,867.625,915.833,375,200.111,264.75,892.625,1207.5,285.333,323.25,1152.167,710.909,606.125,674.833,957.333,1182.25,443.833,816.75,1143.333,613.333,810.778,265.333,294.375,528.25,2385,504,1452,2904,1690,431.444,328.083,680.625,1326.875,334.375,328,321.5,270,4095,4095,811.75,316.524,300.417,568.25,433.062,457.333
59,1965.75,1155.188,2963.5,1636.333,1662,568,968.5,997.333,333.333,305.111,322.417,1108.375,1388.417,325,356.25,855.667,665.818,590.25,600.333,612.667,1252.5,271.917,795.375,1007.667,638.833,567.556,352,285.875,499.625,2338.625,539.875,1359.583,3123.667,1675.778,356,217.75,774.75,1577.375,338.625,321.833,496.167,388.125,4066.833,4081.778,980.5,460.762,402.75,640.417,577.062,463.381
60,1610.625,954,2574.75,2248.889,1600.75,782.5,1055.125,924,365.222,255.333,376.833,852.5,1223.417,319.889,337.125,1260.083,546.545,535.75,712.5,861,4095,318.25,1061.875,947.167,610.167,586.444,439.167,286.5,470.375,1910.25,353.125,1130.25,2796,2019.444,541.556,293.75,692,1663.625,413.25,312,434.667,312.125,3910.583,4095,597.75,492.286,443.667,710.167,376.625,442.905
61,1705,756.312,2668.875,2739.778,1459.5,1160.625,922.625,846.167,380.778,276.333,389.417,814.625,1244.083,237.556,442.375,1306.667,670.636,517.5,398,851.222,3519.75,458.583,992.75,902.333,475.167,515.222,316.333,489.625,519.125,2330,263.375,1196.333,2696.222,2334.667,440.111,350,654.125,1228.125,888.125,396.333,260.167,267.75,2446.667,2718.444,734.625,455.762,393.25,620.333,558.812,507
62,1486.875,795.312,1749.625,4095,1281.25,1152.875,856.75,645.583,510.556,169.222,450.25,1251.375,1152.583,314.778,403.625,1154.667,547.909,610.625,586.667,1034,856.875,356.083,967,1063.917,636.167,364.556,418.417,369.875,558.125,2164.625,357.125,1240.667,2586.778,2254.444,356.222,271.917,624.125,1230.5,503.875,340.833,371.667,288.25,1806.833,1972.889,667.125,456.714,410.167,647.167,400.625,394.429
63,1050.25,660.875,1494.625,4095,1753.75,1657.625,1315.125,952,412.333,492,431.583,1106,1209.167,267.333,298.25,4095,569,578.875,697.167,1203.889,895.375,331.25,973.75,1222.333,866.083,485.889,244.083,322.125,716.75,2300.25,385.375,1427.917,2928.556,2202.444,447.333,307.75,587.625,1311.625,467.25,386.917,553.333,256.375,1288.25,1253.556,791.75,424.476,477.417,668.667,487.125,399.286
64,1409.875,865.812,1342.5,4095,1262.875,830.375,1205.875,788.667,498.444,459.111,303.167,1194.875,1190.583,359.667,192.375,4095,863.727,695.375,687.833,4095,1423.625,456.5,876.5,1176.167,3695,425.111,257,2410.25,410.75,2080.5,407,1133.5,2561.556,3127.556,355,304,709.125,1563,352.875,340.667,390.667,229.375,1167.667,1060.778,642.375,2517.381,389,721.75,423.188,517.333
65,1343.5,705.562,1611.625,4095,1613,2977,1245.875,827.167,323.667,394.222,430,886.625,1290.083,388.889,327.125,4095,601,3699.875,607.5,3811.444,946,497.5,922.125,1298.667,2339.5,417.333,213.667,2568,734.25,2349.125,395.25,1192.5,2738.333,2811.444,313.444,329.167,593.125,1322,400,325.667,263.5,239.375,1162.583,917.556,764,2210.048,458.083,625.917,450.562,485.095
66,1396,788.25,1423.375,3894.444,4095,2300.875,4095,4088.083,325.778,264,405.917,929.875,1390.333,272.222,263.625,4095,658.364,923.375,573.5,1321.889,1199,450.083,1009.5,1513.417,776.417,502.333,429.667,1386.625,2506.5,2048.375,462,1362.75,2530,2817.667,357.778,316,775.375,1803.125,482.75,381.833,631.333,264.75,831.5,935.667,899,2081.286,378.5,859.667,673.25,435.524
67,1041.75,889.562,1519.375,2985.222,2522.375,1257.75,3807.25,3357.083,376.444,332.444,397.417,1278,1191.667,217.111,361.125,3986.083,831.818,635.75,486.167,636.444,712.75,320,947.75,2053.583,710,474.111,326.333,268.75,4018.5,2084,505.125,1318.333,2647.333,3406.333,351.778,426.833,839.25,1654,527.625,523.333,737,263.375,690.5,709,678.875,714.095,446.917,710.083,480.188,483.619
68,1384.375,921,1584.875,2147.444,1377.75,659.875,1495.125,803.917,391.111,315.444,470.167,1464,1453.667,341.556,304.75,2712.25,642.455,456.625,595.5,714,737.125,545.667,1014.75,1806.417,711.917,580.222,288.083,395,3961.875,1911.75,499.75,1377.167,2576.222,4095,370.556,442.167,997.5,1446.625,525.875,2673.333,533.833,357.875,966,921,817.125,558.857,320.333,659.167,381.375,361
