11,418.5,536.333,2900.1,482.889,340.625,722.875,581,962.111,662.167,1200.917,464.5,2635.375,296.75,575.75,1285.273,1100.545,385.812,447.083,1073,2924.25,2465.083,328.875,369.417,294.25,4095,1175.125,465.833,479.083,1349.5,1274.583,362.833,699.833,479,656,284.188,349.875,291.625,954.238,4095,455.667,800.333,403.667,1741.062,272.167,562.167,319.562,1245.5,1045.625,861.5,1907.25,827.417,494.444,775.625,559.833,616.667,1387.667,860.833,662.667,1790,573.75,532.6,4095,2146.375,1564.333,1400.667,1124.5,3452.667,853.375,663.875,3677.083,420,3221.889
12,456,400.917,1196.8,465.222,352.375,455.125,427.375,929.889,870.667,1210,372.167,2421,434.5,1988.812,1342.455,1051.182,362.75,572.333,1152.667,2817.375,1520.417,312.062,256.25,383.167,4095,1129.125,406.333,420.417,1382.333,1453.583,359,681,370.083,890.5,279,310.5,230.5,981,2773.333,366.524,944.583,555.417,1575.688,377.833,593.583,465.125,1261.167,1066.812,691.25,2431.25,973.25,1747,471.75,656.167,678.333,1326.333,958.917,818.556,1399.25,506.375,508.4,4023.083,1930.125,1573.583,1132.111,920,2453.778,1442.625,408,2879.083,592.25,3259
13,404.917,473.75,523.6,390.111,468.5,510.125,567.625,1118.333,802,1177.583,386.833,2141.375,284.875,3751.75,1152.455,1140,346.938,594.833,1049.667,2545,1028.333,366.125,373,306.167,4095,1111,591,500.333,1326.25,1166.833,381.333,602.417,444.5,914.5,319,519.125,188.5,779.81,2186.083,385.476,965.333,300.75,1468.438,422,607.25,306.125,1171.333,959.812,713.625,1818.25,1671.583,1621.222,597.875,531.333,434.111,1556.333,3485.25,736.778,1456,417.25,617.3,2883.667,2228.625,1591.5,1165.222,898.875,2562,1244.75,705.125,2305.083,539.167,2606.333
14,387.417,461.5,493.45,372,536.25,580.375,2623.125,917.667,935.083,1111.167,610.583,2358.75,305.5,3545.125,1013.182,1073.727,395.438,515.25,1039.167,2828,728.333,427.125,238.667,420.917,4095,2181.375,468.333,360,1602,1154,295.417,544.167,511,537.833,265.312,321.75,310.875,854.905,1891.667,370.238,1019,545.917,1647.375,348.25,1860.917,404.75,1422.917,1143.562,618,1488.375,1264.75,675.778,542.125,864.5,1248.333,1506.889,2622.583,692,1261.375,590.75,419.1,2106.167,2392,1428.5,1111.778,899.25,2253.889,1202.875,520.125,1228.333,611.417,3025.333
15,490.667,593.417,374.45,601.556,502.875,371.125,2591.25,857.333,1386,1158.917,426.167,2309.75,386.375,2784.875,1040.545,941.909,276.625,323.083,1079.5,2632.75,634,355.188,497.417,331.25,4095,1780.875,462.667,563.417,1287.583,1418.5,345.583,1692.167,500.333,736.25,430.312,518.5,357,783.81,1294.917,390.429,970.917,389.417,1596.125,362.75,1757.5,328.188,1047.917,4095,787.25,1099.75,1770.25,513.333,587.125,3913.667,4064.778,1334.444,2593.917,553.222,1332.875,617.75,419.7,2068.083,2412.125,1601.5,1156.556,915.875,1252.222,1012.625,456.5,817.667,740.5,2799.667
16,478.083,540.417,397.55,362.556,218.125,375.375,918.625,805.111,2871.833,1192.167,450,2579.375,324.875,3004.562,1208.455,1085.909,326.438,433.25,1236.083,2894.25,700.5,304.062,646.667,355.417,4095,3105.875,605.417,439.417,1289.75,1384.75,415.5,2282.833,522.333,830.167,257.75,407.25,319.25,913.048,896.25,2325.19,1081.25,493.5,1733.562,734.5,1886.417,462.75,929.75,3310.375,3146.875,375.25,1730.5,300.556,837.875,4095,4082.778,1561.111,2014.667,625.444,1288.375,706.5,513.7,1798.417,2082.625,4095,1215.889,1109.625,1264.667,1083.125,567,619.5,802.25,3249.111
17,374,488.167,574.25,635,357.25,345.375,510.125,770.222,3098.75,1149.917,543.917,2567,338.875,1340.125,1295,1202.091,414.125,336.333,1007.833,2954.375,853.083,296.75,491.75,476.833,4095,3055,613.917,496.5,1555.917,1282.417,290.917,2542.417,420.333,783.667,283.125,476,367.625,871,973.917,2271.572,917,445,1583.688,2258.25,2057.417,1617,1359.833,1256.875,3912.25,576.5,625.167,406.778,701.125,3570.833,3653.444,1651.444,3132.083,637,1450.625,658.25,483.3,1955.167,2227.875,4095,1208.333,1053.75,1185.444,1556.875,580.125,604.333,613.417,3023.444
18,505.75,579.083,442.8,521.444,427.75,381.25,621.75,838,2824,1266.75,455.083,1991.125,323,1018.625,1029.818,1171.545,307.188,360.75,1246.917,2310,662,305.938,300.583,371.75,4095,3309.875,666.5,2640.083,1414.917,1544.417,399.167,2741.75,392,3049.417,241.375,407.75,235.375,792.333,1083.417,1744.524,989.583,575.833,1593.188,2343.917,612.083,1201.188,1293.833,1039.812,3436.875,262.5,536.667,439.333,854.125,2305,3008.444,1501.556,2364.917,671,1086.125,776.625,384.8,1629.75,2232.25,4095,1201.556,1091.875,1025.667,1696.625,520.375,305.667,527.75,2938.556
19,551.25,625.333,409.85,606.444,325.25,415.375,628,990.889,1887,1177.917,550.833,2339.125,473.25,620.5,1000.545,925.273,274.188,403.333,1091.417,2799.125,605.917,421,351.25,387.833,4095,1475,529.25,1755.417,1521.167,1415.083,465.583,2182.25,456.667,3418,254.375,530.125,335.75,897.286,930.417,998.048,938.583,518.167,1582.375,1439.333,493.25,699.875,1259.417,966.125,2309.625,419.375,379.917,548.778,763.625,675.5,812.333,1771,1417.5,760.111,1262.25,559.875,504.1,1696.833,2241.125,4095,917.778,1008.75,1399.444,2279.5,646.125,558.833,530.833,3290.556
20,530.583,552.417,443,388.889,357.125,376.5,605.625,855.778,1236,1207.417,593.833,2491.875,381.75,704.75,1030,1448.636,386.5,414.083,1156.083,2696.625,798.75,267.312,323.5,359.667,4095,1278.375,915.583,1055.417,1708.25,1438.667,465.5,2132.75,496.5,2024.417,185.625,437.375,312.625,813.952,922.833,450.143,1067.917,427.333,1849.562,805.167,476.833,522.438,1292.083,939.625,1004.75,183.25,362.167,353.556,891,529.333,507.667,1640.222,897.833,676,1260.625,563.25,395.4,1561.083,2442.25,2114.917,1397.556,1186.375,1199.444,2540.125,476.5,418.583,449.583,3156.778
21,603.167,395.917,514.2,482.667,371.625,402,513.625,1033.667,1315.083,1235.917,569.5,2295.25,293.5,531.938,1124.818,1530.273,273.062,625.5,1051.25,2667.875,4095,366.438,441.417,428.333,4095,1712.625,678.25,712.917,1503.333,1500.333,404.583,1799.167,499.75,877.833,398.812,401,351.25,694.286,749.667,357.571,954.083,530.333,1465.688,455.583,499.083,466.375,1079.167,1005.375,783.875,313.875,500.917,350.111,780.625,524.833,537.889,1320.778,803.5,857.556,1183.125,411.875,564,1751.417,2255.125,1503.917,1749.222,902.125,899.778,1703.25,459.875,356.917,444.833,2822.222
22,898.833,374.917,453.05,378,468.375,444.875,468.625,990.667,879.167,1330.333,502.083,2308,464.75,622.312,1096.455,1389.636,372.812,453.167,906.5,2548.125,2289.083,358.438,329.333,421.417,4095,1895.375,562.5,662.833,1341.75,1315.417,329.667,658.333,391.917,769.5,340.625,388.5,315.125,1040.571,968.833,448,1310.417,554.167,1470.062,409.667,329.917,329.188,1253.833,1091.688,692,320.125,456.833,347.556,656.25,536.667,650.556,1798.444,747,2548.778,1163.375,608.5,413.8,1713.5,2489.25,1563.833,4078.111,953.25,991.667,1392,653.5,357.083,532.833,3161.778
23,1699.5,387.083,478.1,522.778,542.125,671.75,716.625,909.556,807.417,1306.083,396.75,2274.25,520,487.312,1111.727,1144.455,328.75,557.583,1168.5,2916.25,1657.667,499,314.167,619.083,4095,1156.625,768,319.333,1541.833,1349.5,335.667,540.333,3493.417,643.917,249.375,317,290.25,787.238,756.583,449.667,1005.667,430.5,1814.25,314.667,434.167,295.062,1154.833,1030.562,655.875,518.625,506.417,421,576.5,414.5,590.556,1671.111,780.25,1766.778,1562.625,613.25,425.6,1820.667,2459.125,1351.917,4095,987.625,1040.778,1318.375,600.625,385,436.667,3343.333
24,559,493,535.15,466.111,446.875,409.75,571.125,797.889,771.75,1374.083,547.083,2415.125,462.375,527.188,1125.091,1254,331.375,434.333,1035.833,2797.5,2013.75,416.625,378,3002.417,4095,759.75,875.167,469.667,1579.833,1460.667,367,678.417,3353.667,679.583,258.125,376.25,251.25,896.714,839.583,469.048,1050.25,536.5,1463.688,354.083,408.583,319.062,1057.833,983,748.375,1156.25,422.333,302.444,707.75,521.833,514,1514.889,984.833,904.889,937.75,530.875,596.8,1866.25,2020,1627.25,4095,977.875,997.111,1129.625,631.625,567.667,552.917,3750.889
25,528.583,413.25,515.55,357.667,389.625,605,455.875,1004.889,801.167,1351.5,409.5,2596.75,403,627.312,1234.818,1189.727,349.438,461,936.333,2904.125,1417.5,389.875,2026,2003.5,4095,1490.125,1110.917,437.167,1416.583,1716.083,401.833,509,2718.167,900.417,286,469.625,278.125,801.905,890.167,498.19,1092,529,1714.938,348.833,635.667,350.5,1384.417,657.188,640.875,2586.625,558.833,421.111,640.375,425,469.444,2869,1231.417,766.667,1158.625,476.875,507.1,1903.583,2389.875,1704.583,3983.333,836.5,902.778,1068.125,627.75,387.667,585.25,4095
26,396.5,531.5,383.4,420.556,410.875,507,404.375,722.111,704.25,1373.917,483.083,2635.375,401.75,552.5,1372.364,900.364,361.5,616.5,954.917,2727.75,857.333,303.375,952.583,517.583,4095,1287.875,964.583,535.667,1561.417,1784,364,610.75,2651.917,753.167,353.5,373.5,473.875,767.905,915.083,421.286,1146.417,349.25,1603.125,329.5,319.833,321.062,1169.583,941.25,630.375,2466.125,596.917,468.333,688.375,645.333,668.111,4095,912.417,737.778,1142.75,630.875,604.6,1714.333,2436,1486.417,2903.667,1018,2909.667,1384.375,579.25,527.25,806.75,4057.444
27,444.25,589.417,441.55,537.889,319.125,426.375,691.375,957,624,1109.25,653.833,2584.625,475.375,590.562,961.364,1094.818,379.188,430.5,1137.083,2428.875,892,345.375,367.583,494.667,4046.875,2937.875,866.833,438.167,1625.75,2490.083,448.083,509.667,1194.667,994.5,250,488.875,367.875,755.524,936.417,337.095,1076.333,359.167,1693.062,363.167,501.5,346.25,1238.667,874.875,720.75,2055.125,481.417,440,734,337.5,624.444,4095,1213.75,614.333,1000,3496.25,422.1,1802.833,2428.125,1598.417,2056.667,1297.375,3596.444,2673.25,651.5,489.083,2196,4095
28,442.833,3223.833,485,593.778,288.375,484.75,525,1135.333,828.5,1257.083,628.667,2819,288.75,3219,1160.182,1338.636,329.125,525.667,1203.167,2330.25,818.25,457.5,362,413.083,4095,2396.75,488.5,498.667,1376.417,4095,315.25,615.833,519.583,582.75,306.625,464,216.75,868.714,981.75,483.571,997.667,470.083,1926.375,268.583,672.083,343.938,1281.167,835.938,740.875,1175,482.25,546.333,730.75,490,433.333,4095,817.667,709.222,1343.125,3890.25,567.3,1418.583,2365.25,1384.083,1151.222,1006.375,1664.444,2744,945,366.167,2275.167,4095
29,508.833,899.167,477.9,450.222,351,521.875,710.125,1001.111,766.083,1094.667,452.5,2523.75,352.875,3848.938,1277.364,1113.545,318.062,663,1220,2787,821.083,379.938,366.583,282.333,3798.625,1573.75,437,480.25,1662.167,4095,304.75,462.25,480.083,712,456.188,437.875,276.375,919.857,855.25,552.905,1407.833,485.667,1905.062,247.917,561.333,357.938,1456.5,1015.812,706.125,502.25,2327.5,361.222,503.125,833.167,661.667,4095,1083.333,795.556,1210.625,3373.5,622,1730,2367.5,1680.333,1234.222,1088.625,964,2796.5,1939.375,446.583,2630.5,4095
30,518.917,579.833,457.55,510.889,369.375,393,2933.625,1106.889,627.75,1101.667,452.25,2734,299.25,3800.188,1158.727,1113.091,360.625,3155.5,1006.167,2730.25,745.833,351.125,409.083,403.25,3977.5,1380.5,419.167,466,1620.5,4095,427.333,553.333,493.917,719.833,356.625,467.625,442,648.762,931.5,694.048,1069.583,589.25,1928.688,429.333,1197.583,287.25,1277.167,1134.688,1194.25,501.5,2801,412.222,565.125,484.833,542.333,2865.333,953.25,595.889,1277.875,2662,393.8,1873.917,2243.625,1592.5,1147.222,866.375,877.111,3299.25,4067.25,411.5,896.917,4095
31,456,568.167,550,483.222,498,417.875,2236.375,969.667,802,1106.083,505.833,2958.375,274.375,3005.5,1234.636,1183.273,292.875,2642.083,995,2410.25,825.5,422.938,340.167,365.667,3781.25,1675.625,326.417,485.583,1668.75,4095,303.167,498.417,377,623.583,349.75,338.875,294.625,790.857,981.75,2596.857,1311.917,442.083,1971.938,254.583,951.583,267.5,1316.417,957.312,809.125,467.5,3789.917,762.222,533.875,317.667,523.556,2185.333,979,621.222,1400.375,2036.5,583.6,1704,2373.125,1606.917,1227.444,1189.125,2390.333,2495.5,3848.625,430.25,801.083,4095
32,452,397.917,447.75,503.222,421.125,510,898.75,844.333,878.75,1130.083,518.083,4095,208.875,2145.625,1284.727,1197.727,390.188,2810.917,1240.083,2570.25,1413.167,407.5,438.833,368,3676,1576.125,433.917,611.25,3151.833,4095,425.917,670.417,507,646.083,1346.062,377.375,334.5,774.095,1116.667,2162.476,1113.083,544.333,1966.375,374.083,779.167,275.875,1433.167,930.625,913.375,431.5,1183.417,1265.222,514.125,350,333.444,1832.333,2202,731.333,1205,765.125,561.7,1887.083,2276.625,1850.083,1323.778,973.25,2071.889,1429.375,2871.125,427.917,734.25,4095
33,535.25,625.667,371.95,393,417.75,1145.375,637.375,978.333,967.75,1234.417,587.333,4095,349.125,1559.188,1337.091,1191.818,384,2354.167,1227.75,3143.5,4095,388.188,447.75,284.917,3469.375,1052.25,375.25,676.833,4095,3035.917,320.833,530.083,589.667,667.417,2108.25,324.5,331.25,826.524,1143.583,1656.762,1077.833,1008.417,2208.312,407.833,1134.083,286.938,1387.417,4088.438,3968.25,335,552,385.889,596.125,492.167,691.444,1553.444,2615.083,693.778,1228.375,705.5,589.6,1793,2478.125,1520.417,1332.333,1029,1277,1385.625,1500.375,354.75,653.5,4095
34,510.5,462.583,884.35,489.444,447.125,1824.875,506.625,824,731.167,1335.417,528.667,4095,452.875,953.438,1151.273,1665.273,385.25,3089.667,1115.417,4052.75,4057.167,440.875,691.333,294.667,3634,1009.5,242.083,2530.917,4095,1892,408,569.167,497.583,669.333,1012.562,411,270.75,793.048,903.333,599,1092.417,3530.917,2203.562,809.417,943.667,276.688,1387.667,3746.375,3425.75,322.5,503.75,564.556,956.625,388.333,455.111,1543.333,3565.583,927.333,1300.625,660.5,672.1,1507.667,2412.875,1731.083,1504.889,1013.25,951.556,1494.875,1029.75,622.917,500.25,4095
35,504.833,405,945.35,813.556,390.625,1341.625,466.625,1078.778,803,1181.583,590.833,4095,420.125,639.875,3123.727,1380,361.125,1277.25,1054.25,4095,1823.75,970.562,528.083,365.333,3128.25,1361.75,207.75,2021.167,4095,1704,514.333,489.167,443.167,791.75,806.75,349.875,283.125,764.905,878.5,586.714,943.833,1624.167,2655.375,2721.667,567.917,366.812,1406.5,1389.438,1262.625,322.25,448.25,353.444,696,641.167,480,1406.333,3203.75,751,1228.5,1116.25,422.4,1719.083,1773.875,1553,1340,976.875,990.778,1205.375,666.875,555.25,609.083,4095
36,465.583,590.833,735,487.111,209.125,2177.875,331,831.444,930,1370.417,528.75,3992.375,264.625,450.875,4095,1447.091,318.562,1581.75,927.167,3747.25,1177.333,2790.75,315.917,267.333,3138.5,1258.125,282.75,2162.083,4065.167,1418.5,549,642.75,565.333,3660.083,494.125,503.25,263.25,815.81,1231.25,455.762,1130.5,673.167,4095,2618.917,577.083,386.938,1336.583,1021.312,679.125,206.125,520.917,368,829.625,689.833,542.667,1622.667,1354.583,843.222,1084.125,1200,516.3,1855.833,2267,1488.333,1190.444,1142.625,915.667,1043,517.125,439.833,644.917,4028.556
37,351,514.75,845.6,480.111,278.625,1870.375,448.375,1146.667,856.333,1085.333,441.75,2804.625,448.625,541.812,4095,1112,415,2369.5,1155.833,3526,712.083,2781.938,345.083,458.667,3247.5,1237.625,441.083,930.417,2130.417,1569.583,655.333,579.083,403,3429.833,374.625,342.625,1938.25,969.571,1107.667,476.19,946.917,433.417,4095,2613,538.5,311.312,1453.75,1006.562,858.5,349.875,591.917,347.333,533.5,599,512.667,1448.667,1008.333,3117.778,1126,832.25,1318.9,1787.5,2449,1499.917,1394.667,998.25,1036.667,1266.375,551,472,548.417,4091.778
38,498.333,487.917,796.45,707.333,449.25,1056.375,491,960,841.167,1239.917,511,2646.25,386.75,575.938,3929.818,1903.364,400.062,2577.083,1131.917,3433,917.417,2026.938,318.75,370.583,3021.625,2447.875,458.917,523.417,1734.75,1378,554.583,678.083,657.5,1131.25,371.75,438.5,1957.75,1080.571,1152.583,353.524,1024.333,436.667,4095,1507.833,444.5,395.438,1682.333,978.375,903.125,310.625,431.333,357.222,683.875,537.833,486.444,1490.333,779.5,1324,1314.75,576.75,3480.3,1758.583,2365.125,1717.333,1149,1030.625,850.667,1167.375,567.625,373.75,481.083,3883
39,463.667,510.667,599.25,3592.444,453.375,1291.75,492.25,1177.222,842.417,1086.083,485.25,2807.25,241.375,554.812,2211.636,1310,348.812,1256.917,1146.333,2720.25,724.667,1724.312,409.333,511.667,2624.625,3695.125,544,740.917,1635.75,1433.917,481.667,809.583,494,828.833,324.375,361,1781,1152.381,1327.333,356.19,1070.5,511.417,4095,801.667,563.583,616.75,1526,1059.812,654.875,537.625,436.833,420.444,668.125,429,585.778,1523.444,940.083,758,1324.5,560.75,3301.3,2031.833,2241.125,1609.667,1299.889,984.5,835,1094.375,604.625,373.667,1726.833,3526.444
40,537.833,587.917,449.3,3588.778,485.75,1877.75,549.5,1056,727.833,1188.333,417.833,2445.875,244.75,603.188,1182.364,1104.727,368.875,1236.167,1099.333,2638.875,859,1052.688,488,440.333,2693.375,3770.25,695.5,444.667,1504.5,1454.333,471.5,1712.917,481.417,832.167,290.5,419.5,1824.125,2618.762,4095,545.952,1013.5,433.583,4095,486.75,585.167,2705.562,1848.5,842.75,699.75,215.875,486,220.889,615,408.667,723.111,1506.444,891.583,758.444,1370.5,552.125,2823.5,1932.75,2478.375,1436.583,1216.222,948.25,937.222,1058.125,577.25,432.917,1024,3367.111
41,513.583,599.333,501.75,2852.667,340.625,1519.875,592.25,1004.889,743.75,1056.917,586.833,2549.75,382.125,633.375,1329.636,1186,324.938,952.25,1067.25,2233.125,752,636.312,304.417,283.917,2753.5,1905.25,426,495.917,1486.25,1305.5,329.333,2799.75,572.167,725.583,347,337,1315.125,3742.524,4025.833,478.048,999.833,454.25,2972,242.917,558.333,704.125,4095,929.75,777.375,403,409.667,552,599.125,586.5,445.333,1641.667,924.417,769.333,1457.375,497.25,1600.7,1656,2485.75,1678.5,1405.778,1112.5,1241.444,1304.125,444.875,462.417,675.5,3299.333
42,729.917,595.083,523.45,642,485.125,754.125,501,924.889,963.083,1348.333,468.333,2453.625,364.375,643.688,1287.727,1185.091,363.438,1039.333,1247.5,2739,761.417,487.375,321.083,486,2666.375,1493.5,418.75,399.417,1549.333,1118.667,374.25,2831.833,628.5,829.583,336.875,493,1499.25,4095,1954.75,481.762,1016.5,528.5,1847.812,250.167,585,468.812,4095,925.562,977.875,914,891.583,504.333,565.125,718.167,754.556,1536.667,972.75,796.444,1503.875,611.25,627.7,1678.167,2746.25,1588.583,1239.667,1066.25,1283.778,1243.125,591.25,518.917,608.417,3214.444
43,521.25,541.333,449.95,734.667,444.5,504.5,1883.125,1052.444,768.25,1184,532.417,2631.5,388.75,525.688,1204.091,1106.909,363.75,765.583,1031,2317.625,762.25,449.25,241.25,457.583,2793.75,1094.5,235.333,566.583,1505.667,1367.917,499.25,1885.083,495.583,713.417,338.562,554.5,1592.75,2567.667,1354.833,487,974.917,546.667,1646.062,313.667,597.75,427.812,4095,985.438,529,1978,857.75,418,651,1660.667,648.667,1657,805.75,600.222,1373.125,507,552.1,1845.333,2210,1671.917,1059.333,1124.375,1161.889,1370.625,441.625,495.333,621.25,3066.889
44,522.5,555.417,485.45,466.111,402.125,329.5,2303.75,1025.444,1021,1163.833,467.75,2777,604.5,666.938,1059.909,1359.545,409.188,1892.75,992,2453.625,671,414.312,368.5,381.75,2845.375,1323.375,285.417,527.5,1671.417,1538.083,354.25,2191.333,698.75,694.833,185.75,2938,583.375,1568.762,1666.333,411.381,1083.75,380,1417.25,422.75,684.333,370.625,3780,4095,980.375,1685,1452.417,461.222,4095,4020.333,4015.444,1568.667,833,667.667,1483.875,512.5,543.6,1742.667,2445,1692.583,1225.444,1100.625,3767,1320.5,553.875,326.5,677.417,3143.889
45,463.5,446.667,470.3,366.222,384.875,509.125,1587.5,878.111,1006.75,1104.083,591.083,2783.375,2175.375,566.125,939.545,1111.545,396.438,2283.667,1069.25,2652.5,782.417,429.188,300.75,556.833,2296.75,1017.125,343.167,605.667,1547.083,1324.333,370.083,2227.333,654.333,907.917,259.812,3479.125,402.125,990.476,1267.917,470.571,1113.417,386.25,1484.75,224.667,426.583,342.312,1896.583,3552.5,718.625,1851.375,3099,899.556,4070.875,3926.333,4064.556,1509.889,913.5,805.556,1258,674.375,591.3,1947.583,2445,1630.667,1290.556,1236.75,3128.222,1465.625,520.125,506.75,643.25,3282.556
46,566.583,467.75,585.2,477.667,478.25,313.125,1886.125,1016.333,938.917,1310.917,3353,2725.125,2075.875,578.25,994.545,1184.545,374.188,2121.917,1048.25,2860.375,692.75,514.062,306.917,415.917,2420.75,1193.375,380.25,610.417,1578.083,1161.167,529.167,2411.667,454.417,822.917,279.188,2879.375,347.125,805.667,1013.833,392.19,1101.5,389,1580.562,374.583,476.333,355.312,1374.5,1413.688,2616,1292.25,662.25,1744.778,1821.25,2495.333,3831.111,1550.333,862.333,753,1350.375,380,445.6,2047.417,2550,1555.167,1126.889,935.125,2013.556,1260.375,567,463.917,494.917,3235.667
